Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
267400	-4022.463	-4046.699	24.23503	2.62412e-06	0.0429852	0.000953294	2.90075e-06	0.0475166	0.00105379	0.94993	1.05007	0.07429587	0.951123	1.05139	2.76244e-06	0.0452509	0.00100354	0.0002157763	0.000215776	0.000215776	0.0509864	0.611656	0.00181692	0.0567367	0.23384	0.0449643	0.028468	0.0889704	0.0549038	0.134879	0.421535	0.26013	0.348558	1.65144	1.153167	0.459416	2.17668	0.0816737	0.255253	0.157517	0.000427615	0.00210443	0.00536132	0.0121292	0.01366	0.00126527
267500	-4019.932	-4056.469	36.5368	7.82987e-05	0.0562971	3.1553e-05	8.54476e-05	0.0614372	3.44339e-05	0.956342	1.04366	0.06476918	0.957254	1.04465	8.18732e-05	0.0588672	3.29935e-05	0.0001522767	0.000152277	0.000152277	0.49324	0.215786	0.11394	0.0600782	0.0233737	0.0935815	0.0341239	0.108721	0.0512006	0.118773	0.378416	0.17821	0.446366	1.55363	0.9245598	0.536008	1.86564	0.0764482	0.243568	0.114705	4.30122e-05	0.00476765	0.00336448	0.000883513	0.00968458	0.00727628
267600	-4023.648	-4055.865	32.21716	0.000104067	0.00019151	0.000141313	0.000261116	0.00048052	0.000354569	0.569945	1.43006	0.6819447	0.631306	1.58402	0.000182591	0.000336015	0.000247941	0.0002525339	0.000252534	0.000252534	0.182308	0.0748708	0.595118	0.0529535	0.0660117	0.0287387	0.0294683	0.060184	0.0620787	0.253512	0.517755	0.534055	0.208271	1.79173	1.595352	0.34094	2.93307	0.14149	0.28897	0.298067	0.000362368	0.00494613	0.00668942	0.00131877	0.00831756	0.00638436
267700	-4024.566	-4061.327	36.76075	8.29818e-06	2.26839e-06	4.2822e-08	0.000839065	0.000229367	4.32992e-06	0.0195859	1.98041	3.422033	0.0994474	10.0556	0.000423682	0.000115817	2.18637e-06	0.0001832378	0.000183238	0.000183238	0.00476185	0.000845275	0.169854	0.674999	0.050689	0.0988512	0.0344793	0.0619722	0.051219	0.322195	0.579104	0.47862	0.193338	1.80666	1.656657	0.32713	3.05689	0.178337	0.320538	0.26492	0.000264376	0.00116886	0.00487621	0.00862026	0.006426	0.00321673
267800	-4015.583	-4054.232	38.64919	1.59518e-07	1.17158e-07	2.08187e-05	4.71074e-06	3.45979e-06	0.000614799	0.0655071	1.93449	2.509632	0.184018	5.43425	2.43513e-06	1.78847e-06	0.000317809	0.0001656291	0.000165629	0.000165629	0.162546	0.271409	0.214363	0.211631	0.0292795	0.11077	0.0272055	0.0695608	0.0553341	0.119999	0.30682	0.244069	0.36963	1.63037	1.100135	0.476146	2.10019	0.0736021	0.188191	0.149701	0.000427248	0.00320894	0.0108757	0.00173273	0.0071007	0.00658533
267900	-4023.843	-4060.094	36.25125	0.00909457	0.00116918	4.43236e-06	0.0121153	0.00155751	5.90454e-06	0.85758	1.14242	0.212598	0.866412	1.15419	0.0106049	0.00136334	5.16845e-06	0.000546796	0.000546796	0.000546796	0.114461	0.0312303	0.273074	0.142265	0.218231	0.220737	0.0401313	0.069863	0.0574045	0.153069	0.266471	0.218952	0.415438	1.58456	0.9924014	0.512034	1.953	0.0965999	0.168167	0.138178	0.00114625	0.00228256	0.00657777	0.00221285	0.0076238	0.00626109
268000	-4030.635	-4050.62	19.9846	0.00555793	0.0384806	0.000192937	0.0179483	0.124266	0.000623053	0.47289	1.52711	0.8690046	0.556474	1.79703	0.0117531	0.0813733	0.000407995	9.200162e-05	9.20016e-05	9.20016e-05	0.0282644	0.331042	0.493536	0.0300628	0.0886994	0.0283957	0.0417721	0.0850465	0.0520346	0.198359	0.403853	0.247092	0.34791	1.65209	1.154837	0.458899	2.17913	0.120066	0.24445	0.149563	0.00152695	0.0030727	0.00285702	0.0100132	0.00860815	0.00481543
268100	-4021.914	-4056.002	34.0884	1.08374e-06	0.0815749	0.00276768	1.61554e-06	0.121604	0.00412579	0.802986	1.19701	0.295963	0.819039	1.22094	1.34964e-06	0.101589	0.00344673	0.0005485108	0.000548511	0.000548511	0.183562	0.134738	0.405893	0.0911396	0.0990501	0.0856177	0.033534	0.113565	0.0630597	0.0941056	0.318696	0.176963	0.525448	1.47455	0.7649183	0.596945	1.67519	0.0638198	0.216131	0.120011	0.000782776	0.00256333	0.00399122	0.00344511	0.00717945	0.00880788
268200	-4016.567	-4049.244	32.67767	1.85524e-05	0.0358944	1.00765e-05	2.91972e-05	0.0564897	1.58581e-05	0.777069	1.22293	0.3361625	0.797129	1.2545	2.38748e-05	0.0461921	1.29673e-05	0.0001057902	0.00010579	0.00010579	0.0711186	0.0211063	0.268102	0.0399798	0.198717	0.400977	0.0373916	0.0935537	0.0521673	0.120632	0.30182	0.168301	0.473242	1.52676	0.8682831	0.556745	1.79615	0.0790116	0.197687	0.110234	0.000849583	0.00253278	0.00558859	0.00837274	0.00786024	0.0055619
268300	-4019.562	-4060.653	41.09122	0.00024533	1.13615e-05	0.000189116	0.00097455	4.51323e-05	0.000751242	0.402221	1.59778	1.022528	0.501734	1.99309	0.00060994	2.82469e-05	0.000470179	0.0006803387	0.000680339	0.000680339	0.146009	0.0328598	0.310864	0.135333	0.160127	0.214807	0.0310789	0.0618598	0.0547527	0.115704	0.230299	0.20384	0.423467	1.57653	0.9744452	0.518273	1.92949	0.0733916	0.146079	0.129296	1.03589e-05	0.00300101	0.00601736	0.00147621	0.00736163	0.00542715
268400	-4027.436	-4064.498	37.06216	1.69466e-05	0.0601672	0.000736629	1.69633e-05	0.0602268	0.000737359	0.999505	1.00049	0.0007334448	0.999505	1.00049	1.6955e-05	0.060197	0.000736994	9.383529e-05	9.38353e-05	9.38353e-05	0.183399	0.518848	0.00117831	0.0223318	0.193939	0.0803039	0.0431151	0.105374	0.0620734	0.132507	0.32385	0.190773	0.490998	1.509	0.8323069	0.57042	1.75309	0.0878112	0.214612	0.126423	0.000820485	0.00766963	0.00329389	0.000377639	0.00497568	0.00746348
268500	-4023	-4051.139	28.13967	0.000876632	0.0551905	0.000352601	0.00120027	0.0755662	0.000482777	0.844171	1.15583	0.2329299	0.854611	1.17012	0.00103845	0.0653784	0.000417689	0.0001205251	0.000120525	0.000120525	0.00217789	0.215004	0.521561	0.1316	0.115248	0.0144098	0.0311743	0.105546	0.0515723	0.184148	0.623469	0.304641	0.289559	1.71044	1.316661	0.411447	2.43044	0.107661	0.364508	0.178107	0.000546691	0.00155408	0.00511107	0.0107428	0.00672901	0.00219293
268600	-4014.919	-4046.536	31.61699	9.11155e-06	0.0574378	1.8825e-05	1.03498e-05	0.0652435	2.13833e-05	0.936374	1.06363	0.09446004	0.938275	1.06579	9.73068e-06	0.0613406	2.01042e-05	0.0003202612	0.000320261	0.000320261	0.11325	0.329685	0.37785	0.0624892	0.0241354	0.09259	0.0324552	0.0997323	0.0542078	0.0932721	0.286618	0.155786	0.51628	1.48372	0.782561	0.589884	1.69525	0.0628637	0.193175	0.104997	0.00031917	0.00289065	0.00492255	0.0103418	0.00926789	0.00441811
268700	-4021.725	-4065.783	44.05809	1.27591e-06	0.0531924	0.00293304	1.7251e-06	0.0719189	0.00396562	0.850321	1.14968	0.2235936	0.86001	1.16278	1.50051e-06	0.0625557	0.00344933	0.0001524998	0.0001525	0.0001525	0.0460801	0.0343279	0.315381	0.143208	0.260182	0.200822	0.03355	0.115471	0.0550352	0.067289	0.231592	0.110381	0.665417	1.33458	0.5159164	0.706113	1.4162	0.0504195	0.173531	0.0827079	8.97191e-05	0.00450341	0.00287419	0.0008602	0.00625645	0.00626863
268800	-4029.104	-4055.668	26.56384	0.00105104	0.0804579	0.0101297	0.0012754	0.097633	0.0122921	0.90356	1.09644	0.1434279	0.907791	1.10157	0.00116322	0.0890455	0.0112109	0.0003188837	0.000318884	0.000318884	0.20197	0.590111	0.0643229	0.00426798	0.0570201	0.0823085	0.0342835	0.114058	0.0617635	0.0707783	0.235472	0.127511	0.652635	1.34736	0.5373601	0.695973	1.43684	0.0525309	0.174765	0.094637	0.000777673	0.00461171	0.0028956	0.00244199	0.00694712	0.0101009
268900	-4023.279	-4058.931	35.65231	0.00441786	0.034514	7.22783e-06	0.00592628	0.0462984	9.69569e-06	0.854176	1.14582	0.2177519	0.863405	1.15821	0.00517207	0.0404062	8.46176e-06	0.0005481509	0.000548151	0.000548151	0.10217	0.152138	0.239537	0.209668	0.160642	0.135845	0.0371668	0.102121	0.0559332	0.0915248	0.251476	0.137738	0.57761	1.42239	0.6680562	0.637248	1.56925	0.0643458	0.176798	0.0968355	0.000671856	0.00340415	0.00554932	0.00194613	0.00833441	0.0051907
269000	-4021.648	-4063.823	42.17452	4.67925e-05	0.0425162	1.51781e-05	5.24083e-05	0.0476188	1.69997e-05	0.94339	1.05661	0.08402052	0.944905	1.05831	4.96004e-05	0.0450675	1.60889e-05	0.0003158269	0.000315827	0.000315827	0.213196	0.381001	0.202018	0.01356	0.090642	0.0995824	0.0312241	0.0886901	0.0489691	0.107956	0.306642	0.169308	0.448687	1.55131	0.9196081	0.537801	1.85942	0.0695899	0.197666	0.109139	0.00135528	0.000604013	0.00410901	0.00844798	0.0052823	0.0031201
269100	-4020.71	-4046.149	25.43868	0.000236608	0.0568151	6.91991e-06	0.000570612	0.137018	1.66883e-05	0.586229	1.41377	0.6525717	0.643938	1.55294	0.00040361	0.0969163	1.18041e-05	0.0001755995	0.000175599	0.000175599	0.0545095	0.61368	0.112817	0.174338	0.0401496	0.00450614	0.0377819	0.107733	0.049623	0.27315	0.778869	0.358757	0.243024	1.75698	1.466435	0.371913	2.6888	0.155466	0.443301	0.20419	0.000210377	0.00438764	0.00480269	0.00934588	0.00808043	0.00395085
269200	-4024.881	-4051.705	26.82422	0.000576064	0.0320398	1.83e-05	0.00057888	0.0321964	1.83894e-05	0.997562	1.00244	0.003614535	0.997565	1.00244	0.000577472	0.0321181	1.83447e-05	3.317701e-05	3.3177e-05	3.3177e-05	0.258543	0.230976	0.224336	0.177047	0.0559658	0.0531316	0.0411366	0.0785243	0.0490516	0.220378	0.420672	0.26278	0.314603	1.6854	1.244232	0.432047	2.31457	0.130757	0.249598	0.155916	0.00077435	0.0065137	0.00839317	0.0069296	0.00481955	0.00458097
269300	-4030.563	-4051.111	20.54826	0.000328189	0.0693671	0.00216899	0.000765362	0.161769	0.00505824	0.600226	1.39977	0.6277035	0.65483	1.52711	0.000546775	0.115568	0.00361361	0.0001383705	0.000138371	0.000138371	0.258058	0.0315598	0.518185	0.000443576	0.174138	0.0176156	0.0297046	0.118932	0.0584393	0.171301	0.685859	0.337009	0.29556	1.70444	1.29885	0.41642	2.40142	0.100503	0.402396	0.197724	0.00284325	0.00167302	0.00348159	0.0100751	0.00918903	0.00323016
269400	-4019.01	-4049.147	30.13729	1.21635e-05	0.0736092	0.000875515	1.47527e-05	0.0892778	0.00106188	0.903807	1.09619	0.1430587	0.908017	1.1013	1.34581e-05	0.0814435	0.000968697	0.0001220788	0.000122079	0.000122079	0.229176	0.138423	0.169048	0.410438	0.00224513	0.0506702	0.0306425	0.118836	0.0598762	0.150005	0.581739	0.293113	0.339252	1.66075	1.177393	0.45197	2.21254	0.0903236	0.350287	0.176495	0.000315866	0.00227298	0.00631638	0.00155239	0.00764219	0.0102364
269500	-4018.675	-4057.653	38.97769	7.94937e-06	0.118813	1.45454e-06	1.31417e-05	0.196419	2.40462e-06	0.753813	1.24619	0.3726519	0.77775	1.28576	1.05455e-05	0.157616	1.92958e-06	7.236022e-05	7.23602e-05	7.23602e-05	0.000912537	0.444097	0.0387993	0.0884804	0.188724	0.238987	0.0367494	0.165892	0.0474289	0.144869	0.653961	0.186968	0.404688	1.59531	1.016849	0.50366	1.98547	0.0908091	0.409926	0.117199	0.00186503	0.00454714	0.00540357	0.00502019	0.0054219	0.00389323
269600	-4019.073	-4047.918	28.84539	0.000482643	0.0717686	9.74475e-07	0.00116709	0.173546	2.3564e-06	0.585116	1.41488	0.654564	0.643073	1.55503	0.000824868	0.122657	1.66544e-06	0.0001926131	0.000192613	0.000192613	0.288476	0.529737	0.0187875	0.00309379	0.0658244	0.0940814	0.0282419	0.11795	0.0501289	0.118942	0.496751	0.21112	0.383764	1.61624	1.065864	0.487281	2.0522	0.0735919	0.30735	0.130625	0.000492068	0.00455932	0.00389053	0.0076217	0.0109802	0.00309467
269700	-4018.439	-4055.558	37.11888	9.67872e-05	0.0473993	1.29518e-05	0.000116423	0.0570154	1.55793e-05	0.907905	1.0921	0.1369284	0.91178	1.09676	0.000106605	0.0522074	1.42656e-05	0.0004870216	0.000487022	0.000487022	0.0831613	0.353017	0.17525	0.169479	0.0352243	0.183868	0.0306671	0.102118	0.0541331	0.122155	0.406763	0.215627	0.401342	1.59866	1.024556	0.501049	1.99581	0.0764113	0.25444	0.13488	0.00120854	0.00171023	0.00550105	0.0012331	0.00936182	0.0063736
269800	-4032.714	-4050.006	17.29212	4.02505e-05	0.0421596	0.00309683	0.000157761	0.165244	0.012138	0.406547	1.59345	1.012588	0.50511	1.97977	9.90059e-05	0.103702	0.00761741	1.77772e-05	1.77772e-05	1.77772e-05	0.0465311	0.0961588	0.0515863	0.116142	0.40185	0.287732	0.0264074	0.104375	0.0494294	0.128825	0.509179	0.241135	0.34023	1.65977	1.174823	0.452754	2.2087	0.0776164	0.306777	0.145282	0.00360887	0.00265431	0.0052561	0.012469	0.00924792	0.00100406
269900	-4024.528	-4053.643	29.11504	1.86892e-06	0.0790271	0.00355289	3.5613e-06	0.15059	0.00677018	0.68834	1.31166	0.4779663	0.72442	1.38041	2.71511e-06	0.114808	0.00516153	0.0001441691	0.000144169	0.000144169	0.0236368	0.164304	0.137903	0.309442	0.334377	0.0303373	0.0243774	0.131867	0.063365	0.0613187	0.331698	0.159387	0.568927	1.43107	0.6837965	0.630518	1.586	0.0428481	0.231783	0.111376	0.000501933	0.00446369	0.00431438	0.00258967	0.00981481	0.00854725
270000	-4025.221	-4050.913	25.69182	3.84629e-06	0.0694831	0.00222142	5.93047e-06	0.107134	0.00342513	0.786823	1.21318	0.3209786	0.805335	1.24172	4.88838e-06	0.0883083	0.00282327	0.0003770141	0.000377014	0.000377014	0.137139	0.221726	0.0891687	0.0461648	0.487114	0.0186865	0.0360171	0.11451	0.0532644	0.147888	0.470185	0.218707	0.391691	1.60831	1.047061	0.4935	2.02634	0.0919526	0.292347	0.135986	0.00353904	0.00162552	0.00525722	0.00845687	0.00708217	0.00569333
270100	-4025.476	-4049.197	23.72106	0.000561913	0.00812778	0.000995764	0.000848072	0.0122669	0.00150287	0.797048	1.20295	0.3051339	0.813988	1.22852	0.000704993	0.0101974	0.00124932	2.517124e-05	2.51712e-05	2.51712e-05	0.0648092	0.199979	0.417926	0.23574	0.0508497	0.0306968	0.0299272	0.0723411	0.0532346	0.143304	0.3464	0.25491	0.345517	1.65448	1.161027	0.456987	2.18825	0.0866156	0.20937	0.154072	0.0004301	0.00112697	0.00806018	0.0123307	0.00751005	0.00260577
270200	-4023.764	-4056.2	32.43631	0.00020903	0.0366703	0.000912443	0.000212224	0.0372306	0.000926385	0.992418	1.00758	0.0112417	0.992446	1.00761	0.000210627	0.0369504	0.000919414	0.0003050365	0.000305037	0.000305037	0.520607	0.0900533	0.213822	0.0200461	0.0382494	0.117223	0.0266781	0.0895736	0.0490211	0.125628	0.421805	0.230842	0.350322	1.64968	1.148634	0.460823	2.17003	0.0761532	0.25569	0.139932	0.000202244	0.000984161	0.00404725	0.0112808	0.00724232	0.00192556
270300	-4020.235	-4054.571	34.33613	5.25074e-05	0.0267392	1.09272e-06	7.39904e-05	0.0376794	1.53979e-06	0.830171	1.16983	0.2542516	0.842409	1.18707	6.32489e-05	0.0322093	1.31626e-06	0.0002322465	0.000232246	0.000232246	0.0854903	0.12574	0.401722	0.28184	0.0251741	0.080034	0.0264911	0.0878163	0.0512128	0.121424	0.402513	0.234738	0.358193	1.64181	1.128616	0.467087	2.14093	0.0739577	0.245165	0.142975	0.00220712	0.000273555	0.00788237	0.00360941	0.0107064	0.00542462
270400	-4027.897	-4049.544	21.64725	0.000441947	0.000387473	0.00441281	0.000964176	0.000845332	0.00962723	0.628604	1.3714	0.578277	0.677029	1.47704	0.000703061	0.000616403	0.00702002	0.0003712058	0.000371206	0.000371206	0.0962489	0.18302	0.228379	0.212858	0.109239	0.170255	0.0356058	0.0609834	0.0543234	0.137439	0.235396	0.209688	0.411523	1.58848	1.001251	0.508987	1.96469	0.0865222	0.14819	0.132006	0.000126612	0.00251259	0.00495188	0.0131565	0.00945835	0.00417364
270500	-4022.043	-4056.152	34.10893	7.37381e-06	0.000122581	6.96013e-05	1.41612e-05	0.000235414	0.000133667	0.684821	1.31518	0.4837513	0.721599	1.38581	1.07675e-05	0.000178997	0.000101634	0.0002073543	0.000207354	0.000207354	0.166041	0.0566562	0.270935	0.158402	0.0297692	0.318197	0.0279996	0.0546879	0.057322	0.327406	0.639479	0.67028	0.157564	1.84244	1.822867	0.292437	3.41954	0.177703	0.347083	0.363801	0.000451254	0.00289116	0.00900619	0.00276888	0.00888412	0.0054453
270600	-4016.764	-4055.574	38.80992	2.15004e-06	0.000309133	0.000129558	3.12891e-06	0.000449875	0.000188543	0.814571	1.18543	0.2781345	0.828947	1.20635	2.63948e-06	0.000379504	0.000159051	0.0003790065	0.000379007	0.000379007	0.121066	0.303174	0.0826805	0.00940857	0.331725	0.151946	0.0294793	0.0732882	0.0551028	0.202984	0.504635	0.379417	0.253626	1.74637	1.430293	0.381091	2.62405	0.116231	0.288962	0.21726	0.000175589	0.00265111	0.00729009	0.00241938	0.0086266	0.00630489
270700	-4022.775	-4055.107	32.33147	0.00176437	0.00132534	4.03599e-06	0.00216731	0.00162802	4.95773e-06	0.897513	1.10249	0.1524826	0.902264	1.10832	0.00196584	0.00147668	4.49686e-06	0.0001412687	0.000141269	0.000141269	0.0302884	0.205332	0.365758	0.227143	0.0617267	0.109752	0.0380701	0.0594842	0.0562345	0.374299	0.584839	0.552888	0.184641	1.81536	1.694336	0.318921	3.13558	0.206185	0.322162	0.304561	0.000610532	0.00479353	0.00445146	0.00466836	0.00844687	0.0053625
270800	-4027.458	-4064.083	36.6252	2.20548e-05	0.0548195	0.000159464	6.87357e-05	0.17085	0.000496985	0.485839	1.51416	0.8426662	0.566448	1.76539	4.53952e-05	0.112835	0.000328225	0.0002789511	0.000278951	0.000278951	0.176144	0.0586205	0.363131	0.132579	0.21969	0.0498363	0.0413271	0.093756	0.0569273	0.289494	0.656756	0.398773	0.249845	1.75015	1.443029	0.377831	2.64669	0.165411	0.375256	0.22785	0.000614662	0.00113111	0.00535214	0.000292637	0.00573453	0.00773996
270900	-4019.792	-4052.047	32.25479	0.00155601	1.44065e-05	6.45775e-07	0.00438946	4.06404e-05	1.82171e-06	0.523427	1.47657	0.7687901	0.595389	1.67958	0.00297274	2.75234e-05	1.23375e-06	0.0002418312	0.000241831	0.000241831	0.0942298	0.287528	0.0362387	0.00763486	0.00902867	0.56534	0.0374201	0.069739	0.0491575	0.23916	0.445716	0.314175	0.270592	1.72941	1.375055	0.395557	2.52808	0.13829	0.257728	0.181666	6.09986e-05	0.00323473	0.0108559	0.0108046	0.00431048	0.00324742
271000	-4024.19	-4052.307	28.11658	3.80268e-06	0.0692753	8.51982e-07	2.10054e-05	0.382665	4.70621e-06	0.306568	1.69343	1.266937	0.42548	2.35028	1.2404e-05	0.22597	2.7791e-06	6.784787e-05	6.78479e-05	6.78479e-05	0.135482	0.381208	0.0354343	0.186753	0.224643	0.0364806	0.0234538	0.115967	0.0480722	0.206208	1.0196	0.422656	0.204246	1.79575	1.611481	0.337251	2.96515	0.114831	0.567782	0.235364	0.00010419	0.00373874	0.00478505	0.00764642	0.0117939	0.00283644
271100	-4016.788	-4059.045	42.25708	5.08422e-06	0.0395699	7.32594e-06	5.45627e-06	0.0424654	7.86203e-06	0.964703	1.0353	0.05235266	0.965305	1.03594	5.27024e-06	0.0410176	7.59398e-06	9.588791e-05	9.58879e-05	9.58879e-05	0.565295	0.0872755	0.0413071	0.117843	0.136698	0.0515805	0.0378982	0.103035	0.0510793	0.196564	0.534403	0.264929	0.323278	1.67672	1.220244	0.439094	2.27742	0.117231	0.318719	0.158004	0.000331959	0.00257481	0.00581587	0.00156892	0.00580768	0.00794378
271200	-4026.93	-4054.317	27.38764	3.91449e-05	0.0300991	1.93489e-05	0.000115952	0.089157	5.73136e-05	0.504781	1.49522	0.8049815	0.581031	1.72108	7.75484e-05	0.0596281	3.83312e-05	0.0002179639	0.000217964	0.000217964	0.070246	0.232565	0.234426	0.33909	0.0979962	0.025677	0.0426416	0.0867419	0.0581879	0.227801	0.463395	0.310853	0.315347	1.68465	1.242155	0.432652	2.31133	0.135221	0.275068	0.18452	0.0013325	0.00336249	0.0104239	0.000454468	0.00789749	0.00714851
271300	-4028.144	-4061.026	32.88214	0.00299145	0.0146645	0.000420905	0.00533123	0.0261344	0.000750118	0.718867	1.28113	0.428342	0.749078	1.33497	0.00416134	0.0203995	0.000585511	7.092634e-05	7.09263e-05	7.09263e-05	0.0684391	0.0589332	0.41565	0.294407	0.0260057	0.136565	0.029994	0.064674	0.0611765	0.126084	0.271866	0.257163	0.384347	1.61565	1.06447	0.487739	2.05028	0.078039	0.16827	0.15917	0.000151425	0.00182406	0.0035056	0.00297003	0.0079841	0.00741781
271400	-4016.735	-4052.274	35.53865	3.17949e-06	0.0334685	6.64291e-05	4.61801e-06	0.0486108	9.64841e-05	0.815515	1.18448	0.2766853	0.829758	1.20517	3.89875e-06	0.0410397	8.14566e-05	0.000207587	0.000207587	0.000207587	0.0397051	0.0182331	0.260739	0.439384	0.0224322	0.219507	0.0261898	0.0763032	0.0580655	0.0753451	0.219516	0.167048	0.515878	1.48412	0.7833393	0.589574	1.69614	0.0507674	0.147909	0.112557	0.000394374	0.00226052	0.00545583	0.00218788	0.0104499	0.00852429
271500	-4017.18	-4047.747	30.56701	2.37132e-05	0.0280607	9.66302e-06	3.20114e-05	0.0378802	1.30445e-05	0.851086	1.14891	0.2224342	0.860683	1.16187	2.78623e-05	0.0329704	1.13538e-05	0.0001432172	0.000143217	0.000143217	0.0982809	0.551742	0.0724507	0.0742609	0.171497	0.0317684	0.025708	0.0907694	0.0495133	0.111303	0.392987	0.214368	0.375269	1.62473	1.086342	0.480597	2.08075	0.0685054	0.241878	0.131941	0.00253962	0.00180755	0.00594083	0.0120185	0.00823913	0.00172696
271600	-4025.614	-4060.76	35.14622	4.84506e-05	0.0883777	0.00142339	9.55223e-05	0.17424	0.00280626	0.673052	1.32695	0.5032064	0.712192	1.40412	7.19865e-05	0.131309	0.00211483	0.0006719831	0.000671983	0.000671983	0.0892093	0.245864	0.356276	0.0261172	0.0787793	0.203754	0.0347457	0.137379	0.0534408	0.0740038	0.2926	0.113822	0.639004	1.361	0.5604696	0.685209	1.45941	0.0543748	0.214989	0.0836314	0.000417362	0.0012181	0.00509746	0.0039331	0.00622736	0.00646396
271700	-4032.203	-4058.323	26.11944	5.47298e-05	0.0329659	0.0425289	7.43329e-05	0.0447737	0.057762	0.848112	1.15189	0.226946	0.858067	1.16541	6.45314e-05	0.0388698	0.0501454	0.0002292779	0.000229278	0.000229278	0.09093	0.114245	0.527752	0.0103975	0.153164	0.103512	0.0355707	0.0749691	0.0853723	0.0693169	0.146093	0.166365	0.678264	1.32174	0.4945704	0.716353	1.39596	0.0524438	0.110531	0.125869	3.2269e-05	0.0084491	0.00537148	0.00328989	0.00606153	0.00679038
271800	-4027.08	-4058.666	31.58593	9.93555e-07	0.149323	0.00293961	2.86009e-06	0.429848	0.0084621	0.515644	1.48436	0.7837925	0.589394	1.69666	1.92682e-06	0.289585	0.00570086	0.001115254	0.00111525	0.00111525	0.0102456	0.0240536	0.190336	0.168386	0.0535676	0.553411	0.0298568	0.183596	0.0567301	0.0394329	0.242482	0.0749254	0.861796	1.1382	0.206222	0.870146	1.14923	0.0346448	0.213039	0.0658277	0.000879364	0.000921625	0.00508498	0.0031898	0.00790244	0.00971707
271900	-4026.92	-4057.66	30.73991	0.000293189	0.143317	1.87352e-06	0.00182012	0.889715	1.16308e-05	0.277469	1.72253	1.353499	0.40135	2.49159	0.00105666	0.516516	6.75218e-06	4.544692e-05	4.54469e-05	4.54469e-05	0.125894	0.0548739	0.39913	0.228756	0.108712	0.0826339	0.0339384	0.180399	0.0609587	0.0431282	0.229247	0.077465	0.880755	1.11925	0.1776381	0.887084	1.12729	0.0385333	0.204823	0.0692119	0.000241579	0.00225191	0.00380813	0.00519695	0.00682559	0.0101801
272000	-4022.522	-4054.716	32.19381	1.53159e-05	0.0595496	1.75476e-05	2.64496e-05	0.102838	3.03035e-05	0.733424	1.26658	0.4050082	0.76096	1.31413	2.08827e-05	0.0811939	2.39256e-05	0.001115291	0.00111529	0.00111529	0.201145	0.0442954	0.151163	0.0244042	0.24685	0.332143	0.0195464	0.0841564	0.0273933	0.0361503	0.155644	0.0506631	0.701886	1.29811	0.4558241	0.735321	1.35995	0.0278483	0.1199	0.0390282	0.00345456	0.00437017	0.00620283	0.00576891	0.00813913	0.00382399
272100	-4019.346	-4056.303	36.95696	0.00152336	0.0727101	3.21867e-06	0.00240985	0.115022	5.09172e-06	0.774614	1.22539	0.3399949	0.795072	1.25775	0.0019666	0.0938662	4.1552e-06	0.0009921045	0.000992105	0.000992105	0.0871154	0.179728	0.0288576	0.00993893	0.653886	0.0404749	0.00311073	0.0154683	0.00494063	0.0302081	0.150211	0.0479781	0.186725	1.81327	1.685165	0.3209	3.11624	0.0166594	0.0828398	0.0264594	0.000747578	0.00108132	0.00304508	0.00798708	0.00892775	0.00363042
272200	-4013.967	-4054.349	40.38186	9.54638e-07	0.0662114	4.50513e-06	1.38038e-06	0.0957399	6.51429e-06	0.81767	1.18233	0.273379	0.83161	1.20249	1.16751e-06	0.0809757	5.50971e-06	0.0005189398	0.00051894	0.00051894	0.576164	0.103441	0.040596	0.0472809	0.216944	0.0155741	0.00700322	0.0305591	0.0121283	0.0309967	0.135256	0.0536805	0.368592	1.63141	1.102692	0.475326	2.10382	0.0189999	0.0829077	0.0329044	0.00148766	0.00328991	0.00480662	0.00562456	0.00903707	0.00519971
272300	-4014.515	-4057.792	43.27669	2.82222e-06	0.0394176	9.35326e-07	5.38168e-06	0.0751653	1.78357e-06	0.688019	1.31198	0.4784935	0.724163	1.3809	4.10195e-06	0.0572914	1.35945e-06	0.0001547015	0.000154702	0.000154702	0.104486	0.182956	0.00932796	0.285531	0.0472204	0.370478	0.00568116	0.0210228	0.00889403	0.0363549	0.134529	0.0569147	0.270299	1.7297	1.375983	0.395309	2.52966	0.021018	0.0777758	0.0329044	0.00090687	0.00318834	0.00414679	0.000646217	0.00899752	0.00942127
