Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
171300	-4022.349	-4055.668	33.31901	0.00116439	0.0405697	6.62428e-06	0.00180983	0.063058	1.02962e-05	0.782989	1.21701	0.3269395	0.802104	1.24672	0.00148711	0.0518139	8.46025e-06	0.000269865	0.000269865	0.000269865	0.143902	0.264698	0.435345	0.0231127	0.0185336	0.114409	0.0276348	0.0876598	0.0503837	0.119049	0.377634	0.21705	0.376793	1.62321	1.082643	0.481797	2.07556	0.073342	0.232647	0.133717	0.000208064	0.00392162	0.0041985	0.00842839	0.00750415	0.00242908
171400	-4019.388	-4058.054	38.66635	0.0033412	0.0338935	3.29837e-06	0.00491543	0.0498626	4.85242e-06	0.809337	1.19066	0.2861789	0.824462	1.21291	0.00412831	0.041878	4.0754e-06	8.348083e-05	8.34808e-05	8.34808e-05	0.0158148	0.0875519	0.499068	0.27037	0.0129743	0.114221	0.0302541	0.083439	0.0533787	0.112148	0.309299	0.197869	0.42491	1.57509	0.9712464	0.519392	1.92533	0.0712013	0.196369	0.125624	0.000687554	0.00234561	0.00365164	0.00205037	0.0082357	0.00613716
171500	-4025.336	-4053.582	28.24597	0.00219167	0.0669065	4.83859e-05	0.00232721	0.0710441	5.13781e-05	0.970007	1.02999	0.04448087	0.970444	1.03046	0.00225944	0.0689753	4.9882e-05	0.0002077994	0.000207799	0.000207799	0.419952	0.20065	0.0340017	0.188799	0.0667545	0.0898422	0.0341535	0.111398	0.057806	0.154707	0.504608	0.261847	0.361679	1.63832	1.119861	0.469853	2.12832	0.0944304	0.308003	0.159827	0.00143991	0.00169483	0.00370233	0.008079	0.011808	0.00179507
171600	-4031.003	-4052.17	21.16744	0.00758197	0.0670509	0.00175047	0.0105067	0.0929154	0.00242571	0.838313	1.16169	0.2418402	0.84949	1.17718	0.00904432	0.0799831	0.00208809	0.0002523308	0.000252331	0.000252331	0.146868	0.429456	0.163523	0.0238141	0.122454	0.113884	0.026138	0.109523	0.0569243	0.104777	0.439034	0.228187	0.399313	1.60069	1.029255	0.499463	2.00215	0.0654576	0.274279	0.142556	0.00118389	0.00388855	0.00642512	0.000637243	0.0100915	0.00795717
171700	-4014.75	-4051.576	36.82605	7.69774e-06	1.85024e-05	1.73497e-06	6.75723e-05	0.000162418	1.52299e-05	0.204537	1.79546	1.610307	0.337518	2.9628	3.7635e-05	9.04603e-05	8.48244e-06	0.0001910782	0.000191078	0.000191078	0.136118	0.330033	0.173209	0.122177	0.0139552	0.224508	0.0309321	0.0663341	0.0531458	0.170953	0.366611	0.293722	0.306432	1.69357	1.267325	0.425369	2.3509	0.100943	0.216472	0.173434	0.000662319	0.00171296	0.00479223	0.00932407	0.0087742	0.00420024
171800	-4027.758	-4066.321	38.56303	0.00121579	1.00109e-05	0.00295604	0.0013728	1.13038e-05	0.00333778	0.939346	1.06065	0.09003607	0.941079	1.06261	0.00129429	1.06573e-05	0.00314691	0.000554746	0.000554746	0.000554746	0.352034	0.0396893	0.263148	0.204664	0.031331	0.109133	0.0368924	0.0865372	0.0581844	0.169732	0.398134	0.267691	0.357097	1.6429	1.131384	0.466216	2.14493	0.103312	0.242336	0.162938	0.000480134	0.000681412	0.00594116	0.00434277	0.00874477	0.00406685
171900	-4017.602	-4054.374	36.77227	1.20428e-06	0.0570895	7.81741e-06	1.21606e-06	0.0576482	7.89392e-06	0.99513	1.00487	0.007219793	0.995142	1.00488	1.21017e-06	0.0573688	7.85566e-06	3.105849e-05	3.10585e-05	3.10585e-05	0.161928	0.155578	0.274109	0.0425159	0.145668	0.220201	0.0331471	0.109461	0.0531138	0.142719	0.471299	0.228688	0.376959	1.62304	1.082241	0.481928	2.075	0.087933	0.29038	0.140901	0.00066715	0.00525671	0.00345618	0.0102413	0.00518491	0.00498234
172000	-4021.456	-4045.218	23.76233	2.21742e-05	0.0244525	0.000889816	3.42216e-05	0.0377377	0.00137326	0.786377	1.21362	0.3216727	0.804958	1.2423	2.81979e-05	0.0310951	0.00113154	0.0001641655	0.000164166	0.000164166	0.030333	0.39223	0.275815	0.0637071	0.199935	0.0379796	0.0288545	0.0856238	0.0549847	0.138973	0.412391	0.264824	0.34386	1.65614	1.165332	0.455662	2.19461	0.0839135	0.249008	0.159904	0.000185547	0.00288682	0.00728336	0.00819098	0.0100166	0.00485767
172100	-4022.478	-4055.079	32.60067	7.81425e-05	0.032672	4.75985e-05	0.000102732	0.0429529	6.25763e-05	0.864055	1.13595	0.2028087	0.872151	1.14659	9.0437e-05	0.0378125	5.50874e-05	4.503677e-05	4.50368e-05	4.50368e-05	0.191055	0.210695	0.500313	0.00579721	0.0237458	0.0683939	0.0424161	0.0924207	0.0505785	0.140672	0.306511	0.167742	0.463341	1.53666	0.8887478	0.549113	1.82112	0.0915441	0.199466	0.10916	0.000982183	0.000902531	0.00434127	0.0118535	0.00925558	0.00160502
172200	-4022.553	-4050.01	27.45734	0.00262267	0.0447588	0.00108419	0.00262382	0.0447784	0.00108466	0.999781	1.00022	0.0003248191	0.999781	1.00022	0.00262324	0.0447686	0.00108442	3.992826e-05	3.99283e-05	3.99283e-05	0.000574753	0.0129792	0.468026	0.279848	0.124362	0.11421	0.030177	0.0964817	0.0586166	0.134462	0.429901	0.261183	0.366584	1.63342	1.107653	0.473738	2.11087	0.0823194	0.263191	0.1599	0.000316081	0.00180039	0.00449071	0.00288137	0.00972072	0.00823495
172300	-4021.27	-4057.671	36.40125	9.11629e-06	4.83341e-05	5.1754e-06	0.000140239	0.000743542	7.96152e-05	0.122075	1.87793	2.02619	0.254961	3.92217	7.46778e-05	0.000395938	4.23953e-05	0.0002033749	0.000203375	0.000203375	0.141309	0.00914545	0.66833	0.00603078	0.0664284	0.108757	0.0408506	0.0648344	0.0574012	0.29959	0.475482	0.420969	0.239987	1.76001	1.477038	0.369263	2.7081	0.17022	0.270158	0.239185	0.000111992	0.0027626	0.00589775	0.00134966	0.00798549	0.00713868
172400	-4022.753	-4058.219	35.46653	1.72948e-06	0.0328131	0.000398182	4.16825e-06	0.0790835	0.000959666	0.586489	1.41351	0.6521055	0.64414	1.55246	2.94887e-06	0.0559483	0.000678924	9.494997e-05	9.495e-05	9.495e-05	0.155948	0.324618	0.152319	0.0727805	0.0447195	0.249615	0.0202539	0.0879897	0.0542597	0.12846	0.558071	0.34414	0.272388	1.72761	1.369381	0.397074	2.51842	0.0743568	0.323031	0.1992	0.00131912	0.00145724	0.00493856	0.00202687	0.008701	0.00675585
172500	-4015.069	-4055.599	40.53002	2.93747e-07	0.00236738	2.35278e-06	1.94984e-06	0.0157142	1.56173e-05	0.261855	1.73814	1.403121	0.388139	2.57639	1.12179e-06	0.00904081	8.98502e-06	0.0001275034	0.000127503	0.000127503	0.323094	0.0757793	0.352643	0.0721352	0.0856358	0.090713	0.0380467	0.0784185	0.0530349	0.223016	0.45966	0.310871	0.291476	1.70852	1.310938	0.413039	2.42108	0.130531	0.269039	0.181953	0.000688181	0.00384498	0.004942	0.00273212	0.00828189	0.00512431
172600	-4021.499	-4055.429	33.93031	1.55523e-06	0.00619084	2.74459e-06	1.10301e-05	0.0439072	1.94654e-05	0.247149	1.75285	1.452215	0.375497	2.66313	6.29266e-06	0.025049	1.1105e-05	0.0001750705	0.000175071	0.000175071	0.246617	0.057688	0.0533054	0.287084	0.0576178	0.297688	0.021573	0.0693369	0.0505519	0.110956	0.356618	0.260002	0.325559	1.67444	1.214021	0.440941	2.26788	0.0662644	0.212978	0.155277	0.000629352	0.000123402	0.00541562	0.0102349	0.00993218	0.00291521
172700	-4027.614	-4056.985	29.37068	7.03612e-06	0.0970905	0.0045875	1.68499e-05	0.232509	0.010986	0.589142	1.41086	0.6473681	0.646202	1.5475	1.1943e-05	0.1648	0.00778675	0.0004798906	0.000479891	0.000479891	0.0179487	0.456092	0.0187147	0.0789222	0.0817535	0.346569	0.0340545	0.13478	0.0477922	0.157239	0.622313	0.220669	0.356045	1.64395	1.134044	0.46538	2.14878	0.0956465	0.378546	0.134231	0.00123318	0.00141027	0.00252195	0.00884913	0.00840837	0.00359722
172800	-4020.539	-4052.57	32.03087	5.85002e-05	0.0532169	0.000317908	9.65357e-05	0.0878173	0.000524605	0.754666	1.24533	0.3713057	0.778457	1.28459	7.7518e-05	0.0705171	0.000421257	0.0004405198	0.00044052	0.00044052	0.0225018	0.381905	0.117579	0.00374594	0.378301	0.0959674	0.0365195	0.10421	0.0483827	0.0958994	0.273655	0.127052	0.551575	1.44843	0.7156925	0.617098	1.62049	0.0662094	0.188933	0.0877173	0.000419212	0.00470103	0.003653	0.00910447	0.00652759	0.00311832
172900	-4024.127	-4052.239	28.11173	9.6167e-07	0.027651	2.58513e-05	1.62264e-06	0.046656	4.36194e-05	0.744236	1.25576	0.387805	0.769842	1.29897	1.29216e-06	0.0371535	3.47353e-05	0.0003749289	0.000374929	0.000374929	0.0881008	0.228306	0.373276	0.0186978	0.0726475	0.218972	0.033174	0.0627834	0.0539224	0.097911	0.185302	0.159149	0.506144	1.49386	0.8023055	0.58208	1.71798	0.0655425	0.124043	0.106536	0.00257132	0.00490112	0.00639521	0.00483745	0.00793046	0.0095669
173000	-4025.95	-4049.728	23.77866	7.02944e-06	0.0257938	0.00116131	1.91806e-05	0.0703811	0.00316875	0.536393	1.46361	0.7441117	0.605382	1.65185	1.3105e-05	0.0480875	0.00216503	0.0001864407	0.000186441	0.000186441	0.174898	0.084145	0.0794347	0.174832	0.19829	0.2884	0.0414115	0.0826909	0.0460215	0.148372	0.29627	0.164888	0.436409	1.56359	0.9460197	0.528305	1.89284	0.0948916	0.18948	0.105455	0.00168597	0.00476059	0.00574348	0.0103207	0.00784395	0.00295632
173100	-4025.456	-4054.895	29.439	0.000736243	0.0219498	3.2159e-06	0.00125184	0.0373214	5.468e-06	0.740658	1.25934	0.3934871	0.766897	1.30396	0.00099404	0.0296356	4.34195e-06	0.001268173	0.00126817	0.00126817	0.204555	0.00402475	0.193704	0.183679	0.0924533	0.321583	0.0384618	0.0770012	0.0544371	0.0642095	0.128549	0.0908793	0.749222	1.25078	0.3799065	0.773954	1.29207	0.0513356	0.102775	0.0726582	0.000969488	0.00538384	0.00788987	0.00170421	0.00830379	0.00787514
173200	-4012.199	-4050.325	38.12609	7.66029e-07	0.0636699	3.00056e-06	1.25522e-06	0.10433	4.91673e-06	0.757977	1.24202	0.3660871	0.781202	1.28008	1.01062e-06	0.0839998	3.95865e-06	0.0001554296	0.00015543	0.00015543	0.173067	0.117521	0.247606	0.0232698	0.192014	0.246522	0.0335772	0.117801	0.0533138	0.104513	0.366668	0.165945	0.486309	1.51369	0.8417184	0.56681	1.76426	0.069045	0.242235	0.109629	0.000864234	0.0035692	0.00532089	0.00832964	0.00666461	0.0046106
173300	-4019.577	-4058.964	39.38717	0.000107607	0.0612088	0.000206143	0.000117668	0.0669316	0.000225416	0.95534	1.04466	0.06625781	0.956294	1.0457	0.000112637	0.0640702	0.000215779	0.0003102579	0.000310258	0.000310258	0.0834757	0.125871	0.338709	0.157894	0.199324	0.0947253	0.0322111	0.0964085	0.0557071	0.0931527	0.278808	0.161102	0.513882	1.48612	0.7872087	0.588038	1.70057	0.0626819	0.187608	0.108404	0.000651199	0.00197696	0.00372188	0.00229873	0.00706526	0.00677871
173400	-4030.945	-4056.27	25.3258	1.00575e-06	0.193487	0.0123822	1.21705e-06	0.234136	0.0149835	0.904943	1.09506	0.1413587	0.909059	1.10004	1.1114e-06	0.213811	0.0136828	0.0001281082	0.000128108	0.000128108	0.0744367	0.321331	0.342148	0.0244942	0.0885518	0.149039	0.0366339	0.220996	0.0667253	0.0770461	0.464784	0.140332	0.644509	1.35549	0.5511049	0.689551	1.45022	0.05684	0.34289	0.103529	0.0028671	0.00409296	0.00336202	0.00816113	0.00805996	0.0062274
173500	-4023.196	-4048.855	25.65946	0.000181469	0.0550521	0.00015802	0.000418502	0.126961	0.000364426	0.604925	1.39507	0.61943	0.658494	1.51862	0.000299986	0.0910064	0.000261223	0.0003267875	0.000326787	0.000326787	0.206402	0.12975	0.293782	0.0419897	0.040208	0.287868	0.0328759	0.10541	0.0546401	0.100988	0.323796	0.167843	0.491185	1.50881	0.8319315	0.570564	1.75265	0.0669317	0.214603	0.111241	0.000181914	0.00350496	0.00613215	0.00398782	0.00977186	0.00732003
173600	-4021.294	-4053.246	31.95211	1.76983e-05	0.0542849	9.19172e-05	4.41291e-05	0.135354	0.000229187	0.572508	1.42749	0.6772889	0.633292	1.57905	3.09137e-05	0.0948195	0.000160552	0.0004057418	0.000405742	0.000405742	0.025664	0.331382	0.11508	0.207748	0.222759	0.0973677	0.0335842	0.106135	0.0420594	0.0916801	0.289733	0.114816	0.536214	1.46379	0.7444509	0.605243	1.65223	0.0626322	0.197934	0.0784377	0.00132491	0.00125992	0.00425422	0.0103675	0.00963954	0.00164775
173700	-4014.706	-4056.585	41.87946	1.88181e-05	0.0736306	6.87345e-07	3.64445e-05	0.142598	1.33116e-06	0.681043	1.31896	0.4899784	0.718575	1.39164	2.76313e-05	0.108114	1.00925e-06	4.210889e-05	4.21089e-05	4.21089e-05	0.104604	0.616683	0.038431	0.00576401	0.120497	0.114021	0.0367089	0.117913	0.0484791	0.112576	0.361608	0.148672	0.491796	1.5082	0.8307092	0.571035	1.75121	0.0746424	0.23976	0.0985756	0.00194018	0.00227077	0.0046852	0.00791162	0.00708409	0.000893152
173800	-4025.07	-4052.879	27.80864	0.0030394	0.000151922	0.000188278	0.00787601	0.000393676	0.000487884	0.556901	1.4431	0.7058374	0.621214	1.60975	0.00545771	0.000272799	0.000338081	0.0004631719	0.000463172	0.000463172	0.0427376	0.343873	0.284832	0.133202	0.0783385	0.117017	0.0333914	0.0610764	0.0473259	0.111114	0.203239	0.157483	0.462147	1.53785	0.8912366	0.548192	1.82418	0.0722529	0.132158	0.102405	0.000870095	0.00133193	0.00530206	0.0146278	0.0084602	0.000742491
173900	-4022.728	-4054.075	31.34769	6.49943e-05	0.0454781	2.22256e-06	0.000165187	0.115585	5.64879e-06	0.564722	1.43528	0.6914707	0.627263	1.59423	0.000115091	0.0805318	3.93567e-06	0.0001509494	0.000150949	0.000150949	0.120703	0.0914829	0.111126	0.0787713	0.406099	0.191818	0.0419401	0.0937281	0.0529925	0.150329	0.335957	0.189945	0.436264	1.56374	0.9463349	0.528193	1.89325	0.0961347	0.214843	0.121469	6.45481e-05	0.00599467	0.00462187	0.0058664	0.005098	0.00852155
174000	-4024.923	-4053.68	28.757	0.00291674	0.062919	8.2018e-05	0.00757782	0.163466	0.000213086	0.555858	1.44414	0.7077638	0.620407	1.61184	0.00524728	0.113193	0.000147552	0.0001760022	0.000176002	0.000176002	0.139055	0.599759	0.0218229	0.0155642	0.134066	0.0897324	0.035068	0.112726	0.0489674	0.157448	0.506119	0.219854	0.364312	1.63569	1.113292	0.47194	2.11891	0.096258	0.309423	0.134411	0.00112205	0.00110538	0.00377849	0.0104533	0.00854241	0.000551365
174100	-4020.578	-4055.33	34.75261	2.12775e-05	0.0368419	6.74185e-05	4.24559e-05	0.0735124	0.000134523	0.667702	1.3323	0.5121046	0.707931	1.41257	3.18667e-05	0.0551771	0.000100971	0.0004003116	0.000400312	0.000400312	0.27448	0.016922	0.23095	0.40826	0.00777604	0.061612	0.0239141	0.0857386	0.0564913	0.0685633	0.245818	0.161964	0.517188	1.48281	0.7808041	0.590583	1.69324	0.0462387	0.165778	0.109228	0.000207095	0.00217939	0.00736939	0.00255475	0.00945321	0.00561623
174200	-4021.888	-4053.409	31.52145	1.11873e-06	0.0560432	0.00467274	4.22949e-06	0.211878	0.0176659	0.418356	1.58164	0.9858478	0.514302	1.94438	2.67411e-06	0.133961	0.0111693	0.0002304671	0.000230467	0.000230467	0.0326452	0.230148	0.40904	0.0709105	0.0304505	0.226806	0.0379586	0.104944	0.0501709	0.128486	0.355224	0.169823	0.456112	1.54389	0.9038847	0.543535	1.83981	0.0832222	0.230084	0.109997	0.000169057	0.00330157	0.00565415	0.00890447	0.00627018	0.00185022
174300	-4025.347	-4052.415	27.06857	0.00975556	0.0395803	0.000104425	0.0114988	0.0466528	0.000123085	0.917984	1.08202	0.1218715	0.921087	1.08567	0.0106272	0.0431165	0.000113755	0.0001997426	0.000199743	0.000199743	0.0937203	0.024911	0.521901	0.0727978	0.0464289	0.240241	0.0408897	0.0875718	0.05784	0.11701	0.250596	0.165515	0.517919	1.48208	0.7793916	0.591146	1.69163	0.07895	0.169084	0.111678	0.002078	0.00151485	0.00580775	0.00342805	0.00838353	0.0079755
174400	-4020.837	-4056.662	35.82513	9.47007e-06	0.108749	1.24125e-05	2.12621e-05	0.244162	2.78683e-05	0.616297	1.3837	0.5995569	0.66738	1.4984	1.53661e-05	0.176456	2.01404e-05	0.0004671127	0.000467113	0.000467113	0.278945	0.306395	0.0173531	0.0998141	0.116098	0.181394	0.0327098	0.149081	0.0589499	0.0585156	0.266695	0.105457	0.717121	1.28288	0.4311541	0.747658	1.33751	0.0456127	0.207888	0.0822036	0.00104048	0.00249514	0.00397297	0.00726237	0.00841057	0.00461144
174500	-4019.379	-4055.049	35.6699	1.46081e-05	0.0777278	7.71405e-05	2.6269e-05	0.139774	0.000138718	0.714732	1.28527	0.4350064	0.745718	1.34099	2.04385e-05	0.108751	0.000107929	0.00027217	0.00027217	0.00027217	0.043355	0.554821	0.0805293	0.28097	0.0123705	0.0279547	0.0349516	0.11528	0.0508623	0.0554204	0.182792	0.0806491	0.773504	1.2265	0.3417292	0.794142	1.25922	0.045186	0.149036	0.0657557	0.0013262	0.00375122	0.00482302	0.00784526	0.0065839	0.00340711
174600	-4017.229	-4052.681	35.45231	0.000536901	0.0734695	3.34625e-06	0.00062774	0.0858999	3.91241e-06	0.922002	1.078	0.1158749	0.92482	1.08129	0.000582321	0.0796847	3.62933e-06	8.622997e-05	8.623e-05	8.623e-05	0.297391	0.115819	0.08038	0.066881	0.341445	0.0980834	0.0204582	0.0780804	0.0284209	0.0350086	0.133613	0.0486347	0.737673	1.26233	0.3982351	0.764445	1.30814	0.0277334	0.105847	0.0385278	0.000507681	0.00334076	0.0033065	0.0112843	0.00793903	0.00337562
174700	-4022.372	-4051.778	29.40583	1.30813e-06	0.0472739	0.000189226	1.90387e-06	0.0688032	0.000275402	0.814526	1.18547	0.2782047	0.828908	1.20641	1.606e-06	0.0580386	0.000232314	0.001262436	0.00126244	0.00126244	0.0889666	0.0513851	0.276592	0.0898469	0.123266	0.369943	0.0188975	0.0577767	0.0254686	0.0381676	0.116693	0.0514395	0.662313	1.33769	0.5211035	0.703647	1.42117	0.0285326	0.0872346	0.0384541	0.00112165	0.00345312	0.00551929	0.00766876	0.0107581	0.00603349
174800	-4024.665	-4058.68	34.01494	0.00254643	0.043947	2.80081e-05	0.00646064	0.111499	7.10604e-05	0.56543	1.43457	0.6901769	0.62781	1.59284	0.00450354	0.0777232	4.95342e-05	0.0009074101	0.00090741	0.00090741	0.20177	0.195961	0.00429992	0.081484	0.237596	0.278888	0.0216029	0.0817586	0.0285419	0.0415327	0.157185	0.0548733	0.684333	1.31567	0.484555	0.721208	1.38656	0.0315678	0.119472	0.0417076	0.000312365	0.00198448	0.00271579	0.00629537	0.00945005	0.00460085
174900	-4020.917	-4051.659	30.7416	3.94395e-05	0.121505	1.5555e-05	4.34291e-05	0.133796	1.71285e-05	0.951856	1.04814	0.07143354	0.952961	1.04936	4.14343e-05	0.127651	1.63417e-05	0.0008153438	0.000815344	0.000815344	0.0269561	0.393174	0.00412305	0.0611475	0.129418	0.385181	0.00819026	0.0502163	0.0181867	0.0290612	0.178181	0.0645313	0.439728	1.56027	0.9388278	0.530874	1.88368	0.0186258	0.114199	0.041359	0.00050704	0.00441309	0.00512971	0.00211027	0.0100112	0.0105293
175000	-4020.645	-4060.431	39.78537	4.24627e-05	0.0780109	1.12401e-05	5.27064e-05	0.0968303	1.39517e-05	0.892363	1.10764	0.1602038	0.897577	1.11411	4.75845e-05	0.0874206	1.25959e-05	0.001347571	0.00134757	0.00134757	0.00926851	0.0247411	0.1719	0.00133989	0.0576385	0.735112	0.00895056	0.0610428	0.0247243	0.0222529	0.151765	0.0614698	0.57369	1.42631	0.675145	0.634208	1.57677	0.0156017	0.106404	0.043097	0.000788663	0.000713685	0.00649578	0.00170545	0.00938636	0.00690213
175100	-4023.408	-4062.763	39.3548	0.000292917	0.0331239	0.000189715	0.000539793	0.0610414	0.000349611	0.703526	1.29647	0.4531563	0.736645	1.35751	0.000416355	0.0470826	0.000269663	2.269042e-05	2.26904e-05	2.26904e-05	0.284705	0.256422	0.11689	0.00930252	0.202613	0.130067	0.0149295	0.0484877	0.022039	0.0353667	0.114863	0.0522087	0.593663	1.40634	0.6393224	0.649718	1.53913	0.0251481	0.0816756	0.0371239	0.000321669	0.00399094	0.00554704	0.00077184	0.00702254	0.00606345
175200	-4019.532	-4059.068	39.53528	0.000336953	0.0833981	3.58841e-06	0.000464934	0.115074	4.95136e-06	0.8404	1.1596	0.2386642	0.851312	1.17466	0.000400943	0.0992362	4.26989e-06	7.417838e-05	7.41784e-05	7.41784e-05	0.0169631	0.606148	0.0906034	0.0303129	0.161265	0.0947075	0.0105827	0.0418099	0.0150959	0.0363985	0.143803	0.0519215	0.450507	1.54949	0.9157372	0.539207	1.85457	0.0234906	0.0928065	0.0335087	0.000477506	0.00531514	0.00322775	0.007253	0.00655839	0.00328872
175300	-4022.688	-4061.523	38.83545	2.61324e-05	0.0683246	0.00018455	3.36991e-05	0.0881083	0.000237987	0.873533	1.12647	0.1885098	0.880603	1.13559	2.99157e-05	0.0782165	0.000211268	0.001538517	0.00153852	0.00153852	0.13525	0.550264	0.123967	0.0211981	0.0166073	0.152713	0.00695366	0.0300565	0.0126255	0.0313479	0.135498	0.0569173	0.3631	1.6369	1.116311	0.47098	2.12323	0.0191508	0.0827773	0.0347714	0.000317819	0.00138193	0.00258751	0.00478048	0.00638868	0.00893645
175400	-4028.656	-4060.114	31.45814	0.00851977	0.0642686	0.000347984	0.00996926	0.0752028	0.000407188	0.921603	1.0784	0.1164711	0.924448	1.08173	0.00924452	0.0697357	0.000377586	0.001091658	0.00109166	0.00109166	0.219698	0.114261	0.176308	0.220348	0.103092	0.166294	0.00360538	0.0114596	0.00466853	0.0391477	0.12443	0.0506915	0.168661	1.83134	1.76794	0.303475	3.29517	0.0213765	0.0679448	0.02768	0.000782269	0.00196364	0.00404336	0.00548127	0.00791454	0.0050441
175500	-4018.28	-4065.476	47.19599	1.18351e-06	0.052979	1.21684e-05	1.3683e-06	0.061251	1.40683e-05	0.927585	1.07242	0.1075516	0.930026	1.07524	1.2759e-06	0.057115	1.31183e-05	0.0005592706	0.000559271	0.000559271	0.26901	0.242693	0.0959928	0.034936	0.179197	0.178172	0.00215951	0.00575134	0.00278412	0.0413683	0.110175	0.0533337	0.0992241	1.90078	2.188793	0.228477	4.3768	0.0217639	0.0579631	0.0280589	0.0010431	0.00187626	0.00328291	0.00445169	0.00695248	0.0051862
175600	-4022.757	-4055.14	32.38319	0.0112701	0.0888661	2.10971e-06	0.0152966	0.120616	2.86346e-06	0.848436	1.15156	0.2264537	0.858352	1.16502	0.0132833	0.104741	2.48659e-06	8.755155e-05	8.75515e-05	8.75515e-05	0.0428217	0.0335584	0.236813	0.0826935	0.515131	0.0889832	0.0235514	0.113978	0.0394471	0.0321273	0.155481	0.0538112	0.845975	1.15402	0.2301895	0.856192	1.16796	0.0278393	0.134729	0.0466292	0.00145015	0.00129999	0.00560486	0.00809572	0.00793457	0.00514327
175700	-4022.029	-4052.559	30.52946	1.73554e-05	0.0335555	0.000533008	2.20703e-05	0.0426714	0.00067781	0.88041	1.11959	0.1781563	0.886774	1.12768	1.97128e-05	0.0381134	0.000605409	0.0005646502	0.00056465	0.00056465	0.0110137	0.121254	0.0198924	0.404228	0.0153363	0.428275	0.030635	0.090113	0.0448318	0.0523364	0.153948	0.0765902	0.738446	1.26155	0.3970042	0.76508	1.30705	0.0414857	0.12203	0.060711	0.00079105	0.00317611	0.00508438	0.0111998	0.00911184	0.00208314
175800	-4019.276	-4053.919	34.64322	8.21554e-07	0.0307412	0.000114684	1.72246e-06	0.0644517	0.000240445	0.645872	1.35413	0.5487933	0.690627	1.44796	1.27201e-06	0.0475964	0.000177565	0.0005882278	0.000588228	0.000588228	0.00318363	0.00752573	0.13827	0.0817885	0.400348	0.368884	0.0170606	0.0482151	0.0249801	0.0397139	0.112236	0.0581489	0.600996	1.399	0.6263462	0.65543	1.52572	0.0283873	0.0802254	0.0415645	0.000237517	0.00292412	0.00559125	0.00750134	0.00823964	0.00676573
175900	-4028.618	-4057.282	28.6644	0.000676622	0.0438847	0.00273432	0.00164514	0.106701	0.00664824	0.582852	1.41715	0.6586222	0.641315	1.5593	0.00116088	0.0752931	0.00469128	0.001079521	0.00107952	0.00107952	0.134279	0.134498	0.247434	0.0575281	0.0312344	0.395026	0.0117875	0.0673863	0.0276885	0.028103	0.160659	0.0660132	0.590992	1.40901	0.6440717	0.64764	1.54407	0.0199452	0.114022	0.0468508	0.000681205	0.00220864	0.00619059	0.000552695	0.00789511	0.00947092
176000	-4028.369	-4054.54	26.17157	0.0004691	0.0335557	0.00205174	0.00072001	0.0515038	0.00314917	0.788993	1.21101	0.3176102	0.807167	1.2389	0.000594555	0.0425298	0.00260046	0.0005628937	0.000562894	0.000562894	0.407099	0.324937	0.0257017	0.201124	0.0137149	0.0274233	0.0299832	0.0914479	0.0552397	0.0630671	0.192352	0.116192	0.644452	1.35555	0.5512021	0.689506	1.45031	0.0465252	0.1419	0.0857157	0.000305911	0.00481596	0.00517245	0.00274443	0.00977367	0.00730947
176100	-4023.463	-4054.492	31.02861	0.00676553	0.0809842	1.43633e-06	0.0116603	0.139575	2.4755e-06	0.734352	1.26565	0.4035283	0.76172	1.31282	0.00921292	0.11028	1.95592e-06	7.454615e-05	7.45462e-05	7.45462e-05	0.413542	0.269825	0.255488	0.0565504	0.002284	0.00231153	0.0277127	0.121618	0.0577686	0.0893547	0.392137	0.186265	0.473448	1.52655	0.8678591	0.556904	1.79564	0.0585337	0.256877	0.122017	0.00102035	0.00166385	0.00642286	0.00426461	0.00820093	0.00656416
176200	-4022.041	-4057.329	35.28835	0.000114424	0.044529	0.000289	0.000158932	0.06185	0.000401416	0.837177	1.16282	0.2435703	0.8485	1.17855	0.000136678	0.0531895	0.000345208	0.0001964582	0.000196458	0.000196458	0.482606	0.172551	0.0336356	0.223818	0.0789493	0.00843961	0.0390844	0.0960272	0.0495956	0.189137	0.464693	0.240002	0.342514	1.65749	1.168843	0.454584	2.19981	0.114111	0.28036	0.144799	4.20291e-05	0.000843117	0.00371551	0.00922325	0.00744374	0.00239898
