Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	extinction_observed[3]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	speciation_observed[3]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]
101700	49.70354	0	49.70354	3.90924e-06	2.32739	0.591676	1.09361e-05	6.51091	1.65522	0.526661	1.47334	0.7625991	0.59788	1.67258	7.42269e-06	4.41915	1.12345	0.0004485589	0.000448559	0.000448559	0.129745	0.201426	0.0107206	0.330395	0.145157	0.182556	3.06108e-05	0.000305497	13.3494	3.36093e-05	0.000335423	14.657	0.953308	1.04669	0.06927535	0.954349	1.04783	3.211e-05	0.00032046	14.0032	0.00196743	0.00515269	0.00116762	0.000269237	7.52607e-05	0.00122353
101800	74.24332	0	74.24332	0.000148627	4.19374e-05	1.1173e-05	0.000645466	0.000182128	4.85225e-05	0.374332	1.62567	1.088624	0.479858	2.08395	0.000397047	0.000112033	2.98477e-05	0.0002943024	0.000294302	0.000294302	0.242759	0.0118898	0.25885	0.0989869	0.114607	0.272907	0.00013533	59.2422	4.49783e-06	0.000277318	121.399	9.21696e-06	0.65591	1.34409	0.5318465	0.698566	1.4315	0.000206324	90.3207	6.8574e-06	0.00049509	2.36411e-05	0.000261556	0.000121243	0.00169001	0.000793127
101900	63.35213	0	63.35213	0.0289183	0.000267458	0.108942	0.0334046	0.000308951	0.125843	0.928015	1.07198	0.1069094	0.930429	1.07477	0.0311614	0.000288204	0.117392	0.0004986423	0.000498642	0.000498642	0.179759	0.0218254	0.316087	0.0150657	0.0783964	0.388866	2.09655e-06	0.00646836	0.278966	5.96741e-06	0.0184109	0.794021	0.519981	1.48002	0.7754151	0.592734	1.6871	4.03198e-06	0.0124396	0.536493	3.11571e-05	0.000197419	0.000959469	0.000804272	0.000990406	0.000290431
102000	61.54655	0	61.54655	0.0345349	0.000652708	0.000145788	0.101344	0.0019154	0.000427822	0.508318	1.49168	0.7980504	0.583753	1.71305	0.0679397	0.00128406	0.000286805	0.0002150795	0.000215079	0.000215079	0.337518	0.0556144	0.167158	0.0255119	0.358744	0.0554539	9.92559e-06	0.00275496	4.36109	1.81319e-05	0.00503272	7.96678	0.707517	1.29248	0.4466775	0.739871	1.35159	1.40288e-05	0.00389384	6.16394	0.000413166	0.000652748	0.00121611	0.00124493	0.00134173	0.000534113
102100	43.67448	0	43.67448	40.0561	0.0153555	0.000187926	85.2926	0.0326968	0.000400155	0.639115	1.36089	0.5602802	0.685297	1.45922	62.6744	0.0240262	0.00029404	0.0008646501	0.00086465	0.00086465	0.0666608	0.195948	0.167333	0.181461	0.215123	0.173473	55.2915	7.54085e-06	1.4689	55.6813	7.594e-06	1.47926	0.996488	1.00351	0.005206886	0.996494	1.00352	55.4864	7.56742e-06	1.47408	3.99067e-05	7.15635e-05	0.00323704	0.000577843	0.00151956	0.00063705
102200	50.69892	0	50.69892	11.317	0.00189762	16.5538	13.2621	0.00222377	19.399	0.920864	1.07914	0.1175725	0.923761	1.08253	12.2895	0.0020607	17.9764	0.0002811808	0.000281181	0.000281181	0.462159	0.0755583	0.118402	0.00256935	0.000401526	0.340909	0.198761	0.000727653	6.88992e-05	0.219372	0.000803108	7.60438e-05	0.950707	1.04929	0.07314048	0.951865	1.05057	0.209066	0.000765381	7.24715e-05	0.000649024	0.00126455	0.000832013	6.77982e-05	0.00109947	0.000881282
102300	70.39073	0	70.39073	0.000203778	0.0044372	1.4076e-05	0.000353925	0.00770659	2.44474e-05	0.730777	1.26922	0.4092366	0.758793	1.31788	0.000278852	0.00607189	1.92617e-05	4.081314e-05	4.08131e-05	4.08131e-05	0.0564226	0.0262325	0.234845	0.47489	0.00107987	0.206531	0.045088	0.452323	9.69375e-05	0.0777621	0.780109	0.000167186	0.734033	1.26597	0.4040375	0.761459	1.31327	0.061425	0.616216	0.000132062	0.000717309	0.000106326	6.18759e-05	0.000100331	0.00023614	0.00115533
102400	71.80882	0	71.80882	22.9315	2.50719	1.41594e-05	29.258	3.19889	1.80657e-05	0.878779	1.12122	0.1806105	0.885308	1.12955	26.0947	2.85304	1.61126e-05	0.0003486314	0.000348631	0.000348631	0.180126	0.167729	0.314996	0.0170408	0.150396	0.169712	7.99544e-06	0.000114717	6.86161e-06	1.073e-05	0.000153952	9.20838e-06	0.853966	1.14603	0.2180696	0.86322	1.15845	9.36272e-06	0.000134334	8.035e-06	0.00209657	0.000323726	0.000188427	0.000627323	0.000279807	3.0789e-06
102400	36.44618	0	36.44618	1.17565	0.0027846	14.1911	1.37292	0.00325183	16.5722	0.922598	1.0774	0.1149863	0.925374	1.08064	1.27429	0.00301821	15.3817	0.0009247549	0.000924755	0.000924755	0.258974	0.11023	0.174393	0.171597	0.172514	0.112292	0.000177617	27.5879	0.00403286	0.000516089	80.1602	0.011718	0.512081	1.48792	0.790709	0.586651	1.70459	0.000346853	53.874	0.00787543	0.00352304	0.000106932	0.00184796	0.00168285	0.000786159	0.000527362
102500	62.60032	0	62.60032	1.82807e-06	11.7625	34.5022	2.96247e-06	19.0618	55.9126	0.763199	1.2368	0.3578747	0.785541	1.27301	2.39527e-06	15.4121	45.2074	0.001723583	0.00172358	0.00172358	0.137835	0.127649	0.0663496	0.277063	0.228067	0.163036	0.00155958	0.000123556	1.62321e-05	0.00173705	0.000137617	1.80793e-05	0.946165	1.05383	0.07989309	0.947539	1.05537	0.00164831	0.000130587	1.71557e-05	0.000650869	0.000403735	0.000530783	0.00104475	0.000694854	0.00105537
102600	66.59904	0	66.59904	0.000561199	0.000189254	0.571992	0.000984466	0.000331992	1.0034	0.726158	1.27384	0.4166292	0.755019	1.32447	0.000772832	0.000260623	0.787696	5.88162e-05	5.88162e-05	5.88162e-05	0.174031	0.252358	0.0581418	0.351787	0.157143	0.00653888	0.0139843	5.69511e-06	0.00124543	0.035572	1.44867e-05	0.00316801	0.56438	1.43562	0.6920968	0.626998	1.5949	0.0247782	1.00909e-05	0.00220672	0.000164946	0.00231054	0.000306914	0.00136465	0.000860928	0.000355822
102700	60.91007	0	60.91007	1.22823	4.06241e-05	9.58742e-05	1.98733	6.57316e-05	0.000155129	0.763929	1.23607	0.3567269	0.786149	1.27202	1.60778	5.31778e-05	0.000125501	0.0001553054	0.000155305	0.000155305	0.536094	0.110391	0.144348	0.121063	0.0816713	0.00643284	4.13818e-06	50.8364	0.000236722	5.97101e-06	73.3523	0.000341568	0.818696	1.1813	0.271806	0.832493	1.20121	5.05459e-06	62.0944	0.000289145	6.57308e-05	0.00206231	0.00214632	0.00125793	0.00122081	0.00166226
102800	47.11132	0	47.11132	0.125179	0.0431819	3.82986e-07	0.706458	0.2437	2.16141e-06	0.301043	1.69896	1.282834	0.420943	2.37562	0.415819	0.143441	1.2722e-06	0.001058457	0.00105846	0.00105846	0.0140345	0.161044	0.42443	0.164472	0.224225	0.0117945	2.10165e-05	2.0526	16.7316	6.89099e-05	6.73013	54.8601	0.467416	1.53258	0.8802875	0.552255	1.81076	4.49632e-05	4.39136	35.7959	0.000408557	0.000239115	0.00197255	0.000585523	0.00258162	0.000163026
102900	28.06456	0	28.06456	0.683598	4.07006	1.19688	2.61839	15.5896	4.58443	0.414052	1.58595	0.9955263	0.510956	1.95712	1.65099	9.82981	2.89066	0.001116802	0.0011168	0.0011168	0.0830041	0.0309281	0.0398571	0.646506	0.0931329	0.106572	0.173584	0.240266	3.77386e-06	1.08038	1.49542	2.34885e-05	0.276855	1.72314	1.355404	0.400835	2.49479	0.626984	0.867841	1.36312e-05	0.00335703	0.00243875	0.00111458	0.00213693	0.000303049	0.000647707
103000	68.20782	0	68.20782	22.578	0.000872624	9.23585e-07	33.5914	0.00129828	1.3741e-06	0.803925	1.19608	0.2945151	0.819839	1.21975	28.0847	0.00108545	1.14884e-06	0.0004056454	0.000405645	0.000405645	0.254228	0.178253	0.0159706	0.0793696	0.459485	0.012694	0.000275626	0.0975554	5.26367e-05	0.000306148	0.108358	5.84654e-05	0.947537	1.05246	0.07785252	0.948844	1.05391	0.000290887	0.102957	5.5551e-05	0.00200763	0.00142602	1.50922e-05	0.000154939	0.000327413	0.00112573
103000	68.82556	0	68.82556	0.000657727	0.424729	5.61856e-07	0.002654	1.71383	2.26715e-06	0.39721	1.60279	1.034141	0.49782	2.00876	0.00165587	1.06928	1.4145e-06	0.001270336	0.00127034	0.00127034	0.606882	0.188333	0.0279602	0.0673194	0.0468393	0.0626662	2.01901e-06	1.21492	0.000243005	2.38843e-06	1.43721	0.000287468	0.916182	1.08382	0.1245609	0.919417	1.08765	2.20372e-06	1.32607	0.000265236	0.00298051	0.000110156	0.000635896	0.00110303	0.00019513	0.000277864
103100	74.51881	0	74.51881	0.020067	0.123439	1.65234e-06	0.0369631	0.227372	3.04359e-06	0.703733	1.29627	0.4528202	0.736812	1.3572	0.0285151	0.175406	2.34796e-06	0.0002414021	0.000241402	0.000241402	0.0644579	0.0235153	0.12812	0.246757	0.357889	0.179261	0.000344404	0.963712	9.79749e-07	0.000533747	1.49353	1.51839e-06	0.784384	1.21562	0.3247698	0.803278	1.2449	0.000439076	1.22862	1.24907e-06	1.31793e-07	0.000287643	0.000150762	0.000581043	6.61946e-05	0.000290385
103200	49.46496	0	49.46496	0.0464885	0.44765	0.11056	0.0586332	0.564596	0.139442	0.884469	1.11553	0.1720541	0.890432	1.12305	0.0525608	0.506123	0.125001	0.0002249509	0.000224951	0.000224951	0.00914391	0.157988	0.201005	0.176115	0.178428	0.27732	0.00986901	0.0033435	0.0685674	0.0222159	0.00752647	0.154351	0.615181	1.38482	0.6014985	0.666507	1.50036	0.0160425	0.00543498	0.111459	0.000922116	0.00133603	0.000870358	0.00028839	0.000139643	8.75648e-05
103300	35.66092	0	35.66092	0.00366826	11.3857	3.84194e-05	0.00675518	20.9671	7.07502e-05	0.703848	1.29615	0.4526324	0.736905	1.35703	0.00521172	16.1764	5.45848e-05	0.002131421	0.00213142	0.00213142	0.554665	0.0288461	0.181168	0.133636	0.0823812	0.0193035	6.50731	0.765023	0.000188056	109.211	12.8393	0.00315612	0.112468	1.88753	2.090735	0.244099	4.09669	57.8594	6.80216	0.00167209	0.000927868	0.00119999	0.00262445	4.41968e-05	0.00149462	0.000249116
103400	59.00007	0	59.00007	0.106765	0.0156789	0.000109385	0.52391	0.0769388	0.000536769	0.338573	1.66143	1.179181	0.451425	2.21521	0.315337	0.0463089	0.000323077	0.00016667	0.00016667	0.00016667	0.125027	0.130889	0.173776	0.312452	0.0108931	0.246963	0.000514835	0.00166027	0.00875742	0.00143123	0.00461551	0.0243455	0.529103	1.4709	0.7579385	0.599762	1.66733	0.000973032	0.00313789	0.0165514	0.00060027	0.000355319	3.3161e-05	0.000496426	0.000597731	0.00185078
103500	72.81825	0	72.81825	0.000262985	0.373148	0.177585	0.000263983	0.374564	0.178259	0.998105	1.00189	0.002808825	0.998107	1.0019	0.000263484	0.373856	0.177922	0.0006166758	0.000616676	0.000616676	0.119641	0.0252491	0.46535	0.047282	0.0472313	0.295246	8.29754e-06	0.00840432	1.32799e-05	1.05443e-05	0.01068	1.68758e-05	0.880756	1.11924	0.1776367	0.887085	1.12729	9.42093e-06	0.00954217	1.50779e-05	0.000247761	0.000192266	2.94704e-05	0.000162316	0.000857402	0.000754684
103600	51.83244	0	51.83244	0.00487991	4.68316e-06	68.1728	0.00510995	4.90393e-06	71.3865	0.976972	1.02303	0.03414757	0.977231	1.0233	0.00499493	4.79355e-06	69.7797	0.0008875841	0.000887584	0.000887584	0.107126	0.0255588	0.462432	0.173854	0.0615306	0.169498	2.40289e-05	3.30298	0.236847	2.69974e-05	3.71102	0.266106	0.941826	1.05817	0.08634707	0.943423	1.05997	2.55132e-05	3.507	0.251477	0.000514679	0.00207282	0.000869841	0.000266181	0.00103192	0.00245234
103700	39.08697	0	39.08697	0.296344	5.73722e-05	0.37968	0.396505	7.67633e-05	0.508007	0.855436	1.14456	0.2158423	0.864518	1.15671	0.346424	6.70678e-05	0.443843	0.001295969	0.00129597	0.00129597	0.351533	0.113302	0.0468553	0.0003427	0.135165	0.352802	0.0385593	0.186257	5.31815	0.227975	1.10121	31.4426	0.289338	1.71066	1.317322	0.411264	2.43153	0.133267	0.643733	18.3804	0.000602675	0.000588514	0.00186665	0.000650531	0.000752752	0.000312319
103800	55.71094	0	55.71094	0.000700382	1.30697	9.32852e-05	0.00181698	3.39063	0.000242007	0.556441	1.44356	0.7066875	0.620858	1.61068	0.00125868	2.3488	0.000167646	0.0003133697	0.00031337	0.00031337	0.0616232	0.10871	0.00372643	0.213431	0.563965	0.048544	0.938566	0.000204652	0.00720944	1.2385	0.000270051	0.00951332	0.862231	1.13777	0.2055637	0.870532	1.14872	1.08853	0.000237351	0.00836138	0.000352374	0.00253629	0.00263527	0.000528633	0.000235593	0.000212388
103900	61.40661	0	61.40661	0.65502	0.0308241	6.409e-05	1.4007	0.0659143	0.00013705	0.637267	1.36273	0.5634316	0.683842	1.46233	1.02786	0.0483692	0.00010057	0.000538758	0.000538758	0.000538758	0.0164294	0.0956589	0.021022	0.519483	0.311118	0.0362885	0.713873	0.00558877	2.93752e-06	1.04716	0.00819801	4.30897e-06	0.810743	1.18926	0.2840167	0.825665	1.21115	0.880517	0.00689339	3.62325e-06	0.000484558	0.000834752	0.000524044	0.000218796	0.00102047	0.000649877
104000	66.78209	0	66.78209	2.30339e-07	0.0579416	5.49192e-07	1.87326e-06	0.471217	4.46637e-06	0.218995	1.781	1.55368	0.350659	2.85177	1.0518e-06	0.264579	2.50778e-06	0.0001369622	0.000136962	0.000136962	0.15105	0.0504814	0.112772	0.0107599	0.331833	0.343104	8.39559e-05	0.0430809	0.0925829	0.000226371	0.11616	0.249632	0.54108	1.45892	0.7352856	0.608997	1.64205	0.000155164	0.0796202	0.171108	0.000675373	0.00151846	0.00329737	1.99556e-05	0.000519254	0.000708104
104100	66.60258	0	66.60258	0.319898	0.0998629	1.40346e-06	0.324471	0.10129	1.42352e-06	0.992903	1.0071	0.01052177	0.992928	1.00712	0.322184	0.100577	1.41349e-06	0.001913244	0.00191324	0.00191324	0.197238	0.134053	0.0194568	0.287441	0.252273	0.109537	2.9481e-06	5.2484e-07	14.84	1.41343e-05	2.51628e-06	71.1485	0.345162	1.65484	1.161948	0.456703	2.18961	8.5412e-06	1.52056e-06	42.9943	0.00201965	0.00142235	6.53582e-05	0.000231285	0.000169461	0.000460538
104200	68.59779	0	68.59779	14.5192	2.40657e-06	6.66873e-06	62.5341	1.03651e-05	2.87222e-05	0.37686	1.62314	1.08248	0.48185	2.07533	38.5266	6.38585e-06	1.76955e-05	0.0005249451	0.000524945	0.000524945	0.567304	0.010832	0.0713651	0.14589	0.0964627	0.108145	3.27518e-05	0.000227505	7.29857	7.32188e-05	0.000508603	16.3164	0.61813	1.38187	0.5963721	0.668816	1.49518	5.29853e-05	0.000368054	11.8075	8.79689e-05	2.25103e-05	9.61959e-05	0.000272522	0.000260625	3.23746e-06
104300	52.29933	0	52.29933	0.00312274	27.2453	7.1833e-07	0.00752115	65.6205	1.7301e-06	0.586767	1.41323	0.6516096	0.644356	1.55194	0.00532195	46.4329	1.22422e-06	0.000106748	0.000106748	0.000106748	0.247346	0.138365	0.0534188	0.0886522	0.0440007	0.428217	0.057336	0.0272646	0.000268215	0.327189	0.155586	0.00153057	0.298217	1.70178	1.291056	0.418615	2.38883	0.192263	0.0914251	0.000899393	0.000573103	0.00164915	0.00268884	0.000980889	0.000511663	0.000427036
104400	42.25749	0	42.25749	1.29876	5.55391	0.0015529	8.79659	37.617	0.0105179	0.257299	1.7427	1.418074	0.384244	2.60251	5.04768	21.5854	0.00603539	0.0006828604	0.00068286	0.00068286	0.137499	0.177342	0.339458	0.0413451	0.197642	0.106713	0.000359476	0.242064	2.01793e-05	0.000827051	0.556919	4.64268e-05	0.60593	1.39407	0.6176649	0.659279	1.51681	0.000593263	0.399492	3.3303e-05	0.0008049	0.0003859	0.00124669	0.00275582	0.000837185	0.00244743
104500	44.83743	0	44.83743	24.3549	0.121957	0.00900292	29.6981	0.148714	0.0109781	0.901149	1.09885	0.1470376	0.905584	1.10426	27.0265	0.135336	0.0099905	0.0007231165	0.000723116	0.000723116	0.0116156	0.213103	0.509109	0.227129	0.0360887	0.00295505	2.20462	1.5986e-06	6.56912	2.50254	1.81463e-06	7.45684	0.936708	1.06329	0.09396208	0.93859	1.06543	2.35358	1.70661e-06	7.01298	0.0010385	0.000331761	0.000887582	0.000396612	0.000774068	0.00131016
104500	57.58852	0	57.58852	2.52649	1.7003e-06	3.07234	2.90829	1.95725e-06	3.53662	0.929749	1.07025	0.1043259	0.932052	1.0729	2.71739	1.82877e-06	3.30448	0.0005609223	0.000560922	0.000560922	0.0384495	0.452478	0.116898	0.0341645	0.186232	0.171777	12.164	0.0107211	2.29168e-05	18.1692	0.016014	3.42305e-05	0.802026	1.19797	0.2974439	0.818221	1.22216	15.1666	0.0133675	2.85736e-05	3.48774e-05	0.000192477	4.86246e-05	0.000278755	0.000202589	0.00127343
104600	77.39151	0	77.39151	0.648666	0.00534706	1.70783e-06	0.954739	0.00787007	2.51367e-06	0.80911	1.19089	0.286528	0.824267	1.2132	0.801702	0.00660856	2.11075e-06	0.001619887	0.00161989	0.00161989	0.298231	0.0319281	0.0411302	0.0997329	0.501398	0.0275795	6.15089e-06	9.89313e-05	7.28595e-06	2.4565e-05	0.000395104	2.90981e-05	0.400503	1.5995	1.026497	0.500393	1.99843	1.53579e-05	0.000247018	1.8192e-05	0.000260635	0.000189063	0.00205167	0.00034255	0.00033306	0.00100886
104700	43.1044	0	43.1044	4.89861e-06	25.5371	5.54177e-06	1.85655e-05	96.7846	2.10031e-05	0.41754	1.58246	0.9876763	0.513668	1.94678	1.17321e-05	61.1609	1.32724e-05	1.645765e-05	1.64576e-05	1.64576e-05	0.537338	0.0118277	0.222375	0.00839404	0.174488	0.0455778	0.721105	3.1331	0.16945	1.21331	5.27166	0.285111	0.745554	1.25445	0.3857157	0.770927	1.29714	0.967208	4.20238	0.227281	0.0014963	0.000485965	0.000415723	0.000719015	0.000451068	0.00538646
104800	71.2227	0	71.2227	0.000607559	0.000578316	3.26664e-05	0.00160289	0.00152574	8.6182e-05	0.549716	1.45028	0.7191464	0.615662	1.62427	0.00110522	0.00105203	5.94242e-05	0.0008622023	0.000862202	0.000862202	0.402663	0.0940937	0.0540666	0.135802	0.233304	0.0800714	7.87314e-06	0.023345	0.00246121	1.22123e-05	0.0362111	0.00381766	0.783966	1.21603	0.3254198	0.802926	1.24544	1.00427e-05	0.0297781	0.00313943	7.66911e-05	0.000647599	0.0017909	0.00342007	4.46005e-05	0.00064965
104900	59.04448	0	59.04448	1.30912	5.99035e-06	1.32726e-06	2.85523	1.30651e-05	2.89479e-06	0.628727	1.37127	0.5780644	0.677126	1.47683	2.08217	9.52774e-06	2.11102e-06	0.0002474952	0.000247495	0.000247495	0.443662	0.260923	0.00685214	0.0156187	0.0666199	0.206324	0.0205286	0.0599954	2.48744	0.0298749	0.0873104	3.61994	0.814569	1.18543	0.2781376	0.828945	1.20635	0.0252017	0.0736529	3.05369	0.00112934	0.00208299	7.98187e-05	0.000828144	0.00028265	0.000832977
105000	45.87649	0	45.87649	90.3135	38.354	8.40437	107.496	45.6509	10.0033	0.913137	1.08686	0.1291091	0.916601	1.09099	98.9047	42.0024	9.20384	0.000663038	0.000663038	0.000663038	0.474065	0.205947	0.0573214	0.0221831	0.104573	0.13591	0.385495	1.26235e-06	2.52345e-05	0.877658	2.874e-06	5.74514e-05	0.61037	1.38963	0.609889	0.662746	1.50887	0.631577	2.06817e-06	4.1343e-05	0.000331938	0.000270568	0.000289378	0.00152763	8.61526e-06	0.000386094
105100	61.35932	0	61.35932	4.33977	0.0672737	0.000974359	6.44431	0.0998975	0.00144687	0.804848	1.19515	0.2930924	0.820626	1.21858	5.39204	0.0835856	0.00121061	0.0001099861	0.000109986	0.000109986	0.311969	0.0495616	0.297933	0.294403	0.0169818	0.0291516	0.0187431	0.00084475	2.16303e-06	0.060101	0.00270875	6.9359e-06	0.475447	1.52455	0.8637646	0.558444	1.79069	0.039422	0.00177675	4.54946e-06	0.000368826	0.000709679	0.000321869	0.000533399	2.67274e-05	0.0014804
105200	68.14379	0	68.14379	5.93271e-07	0.44475	2.34417e-05	2.80441e-06	2.10235	0.00011081	0.349221	1.65078	1.151462	0.459945	2.17417	1.69884e-06	1.27355	6.71256e-05	0.001761447	0.00176145	0.00176145	0.21456	0.224089	0.203189	0.0917679	0.0671581	0.199237	0.00622199	0.00153475	7.29331e-06	0.0139268	0.00343525	1.63248e-05	0.617605	1.3824	0.5972846	0.668404	1.4961	0.0100744	0.002485	1.1809e-05	0.000291342	0.00216547	0.000592643	0.00157847	0.000384668	0.00247925
105300	33.01118	0	33.01118	1.58161	16.9662	0.7243	5.205	55.835	2.38364	0.466097	1.5339	0.88302	0.551238	1.8141	3.39331	36.4006	1.55397	0.000715767	0.000715767	0.000715767	0.223021	0.314304	0.0815657	0.180757	0.188763	0.0115903	3.25203e-05	11.1426	0.0613977	3.32187e-05	11.3819	0.0627163	0.989376	1.01062	0.01575181	0.989432	1.01068	3.28695e-05	11.2622	0.062057	0.000327182	0.00223692	0.00197057	0.00160777	0.000402431	1.97921e-06
105400	78.91225	0	78.91225	0.000247999	2.7112e-05	0.000233992	0.000842914	9.21498e-05	0.000795305	0.454664	1.54534	0.9069369	0.542417	1.8436	0.000545457	5.96309e-05	0.000514649	0.00224258	0.00224258	0.00224258	0.382155	0.0770838	0.0691753	0.260309	0.205917	0.00536003	0.000429249	6.94276e-05	8.81312e-05	0.000469068	7.5868e-05	9.63066e-05	0.955674	1.04433	0.06576117	0.956614	1.04535	0.000449158	7.26478e-05	9.22189e-05	0.000145599	0.000717153	0.000420803	0.00276176	0.000809877	8.16213e-05
105500	59.95339	0	59.95339	0.000200168	2.19397	6.51507e-05	0.000400791	4.39294	0.00013045	0.666161	1.33384	0.5146748	0.706704	1.41502	0.000300479	3.29346	9.78003e-05	0.0008778424	0.000877842	0.000877842	0.0303454	0.236451	0.00138315	0.32636	0.290814	0.114647	0.0276814	0.000129934	0.00363279	0.226502	0.00106317	0.0297251	0.217807	1.78219	1.558208	0.34959	2.8605	0.127092	0.000596554	0.016679	0.00034223	0.00121425	0.000203968	0.000342609	0.000628841	9.29292e-05
105600	57.40568	0	57.40568	6.22302e-06	0.000672181	42.9745	2.07467e-05	0.00224096	143.271	0.461482	1.53852	0.8926243	0.547679	1.82589	1.34849e-05	0.00145657	93.1227	0.000823688	0.000823688	0.000823688	0.0835093	0.0180716	0.0213822	0.307899	0.376921	0.192217	0.201543	8.96038e-07	1.0381	0.324031	1.44061e-06	1.66901	0.766943	1.23306	0.3519985	0.78866	1.26797	0.262787	1.16832e-06	1.35356	0.000575564	0.00145196	8.39797e-05	0.000829804	0.00117827	0.000397043
105700	69.82678	0	69.82678	2.51673	0.000171289	0.00468798	16.0697	0.00109371	0.0299334	0.270814	1.72919	1.374354	0.395744	2.52689	9.29321	0.000632498	0.0173107	0.0002267997	0.0002268	0.0002268	0.00259707	0.208265	0.245576	0.154591	0.217358	0.171613	1.15565e-06	0.0025028	1.134e-06	1.30306e-06	0.00282205	1.27864e-06	0.940047	1.05995	0.08899371	0.941741	1.06186	1.22935e-06	0.00266242	1.20632e-06	0.000353908	0.000341711	0.00133621	0.000748819	0.00219282	0.0014152
105800	37.32191	0	37.32191	0.530114	0.0045504	7.90506	1.21576	0.0104358	18.1294	0.607277	1.39272	0.6153038	0.66033	1.5144	0.872936	0.00749312	13.0172	0.0002673347	0.000267335	0.000267335	0.391668	0.0787805	0.0822354	0.040783	0.159008	0.247525	35.3991	0.000142428	5.73384	36.6204	0.000147342	5.93166	0.983042	1.01696	0.02514402	0.983184	1.0171	36.0097	0.000144885	5.83275	0.00200474	0.000723144	0.000743329	0.000753472	0.000171137	3.38421e-05
105800	46.61312	0	46.61312	7.04853	3.06997	1.64273e-06	13.0886	5.70072	3.05043e-06	0.700053	1.29995	0.4588085	0.733842	1.36269	10.0686	4.38535	2.34658e-06	0.001544042	0.00154404	0.00154404	0.361219	0.162924	0.115797	0.0325963	0.0769992	0.250465	0.000705366	4.88658	0.896017	0.00102409	7.09459	1.30088	0.815709	1.18429	0.2763876	0.829924	1.20493	0.000864727	5.99058	1.09845	0.000384287	8.35635e-05	0.000551204	0.000433299	1.38632e-05	0.000869008
105900	65.79671	0	65.79671	0.167552	0.337614	4.16536e-06	0.184847	0.372464	4.59532e-06	0.950921	1.04908	0.0728229	0.952068	1.05034	0.176199	0.355039	4.38034e-06	0.0004339313	0.000433931	0.000433931	0.108055	0.48364	0.111842	0.23348	0.0138535	0.0491292	9.5355e-06	7.83031e-06	74.4274	1.52777e-05	1.25457e-05	119.247	0.768583	1.23142	0.3494287	0.790029	1.26578	1.24066e-05	1.0188e-05	96.8371	0.000725232	0.000739816	0.00038971	0.000181755	0.000252665	0.0014127
106000	55.60982	0	55.60982	0.0250082	50.6271	0.00460784	0.0502875	101.803	0.00926563	0.664266	1.33573	0.5178386	0.705198	1.41804	0.0376478	76.2151	0.00693673	0.0008012483	0.000801248	0.000801248	0.304136	0.10618	0.27494	0.0908982	0.0995186	0.124327	0.000420893	0.00274322	0.00317451	0.000579569	0.00377742	0.00437131	0.841397	1.1586	0.2371477	0.852183	1.17346	0.000500231	0.00326032	0.00377291	0.000972793	0.000133164	0.000162681	0.000349281	9.58405e-05	0.00094082
106100	49.56045	0	49.56045	0.00036064	6.79307e-06	4.23719e-05	0.0200565	0.000377787	0.00235645	0.0353272	1.96467	2.978864	0.134094	7.45745	0.0102086	0.00019229	0.00119941	0.0009491092	0.000949109	0.000949109	0.174633	0.15036	0.0565934	0.145668	0.196815	0.27593	0.00041135	16.3091	0.0382465	0.00183205	72.6365	0.17034	0.36672	1.63328	1.107315	0.473846	2.11039	0.0011217	44.4728	0.104293	0.000152022	0.00123338	0.000718526	0.00136716	0.000808452	0.000286819
106200	56.89946	0	56.89946	0.00328295	1.65334	3.78547e-05	0.0212756	10.7147	0.000245322	0.267357	1.73264	1.385356	0.392818	2.54571	0.0122793	6.18399	0.000141588	0.0004706205	0.000470621	0.000470621	0.104788	0.0141892	0.603872	0.0652521	0.00159507	0.210304	0.220465	0.00489396	3.24664e-07	1.53533	0.0340817	2.26097e-06	0.251129	1.74887	1.438687	0.378939	2.63895	0.877898	0.0194878	1.29282e-06	0.000329225	0.00228721	0.000466214	0.000221342	0.000685828	9.57729e-05
106300	55.88179	0	55.88179	2.08838e-07	5.53448e-06	0.000801055	7.0813e-06	0.000187664	0.0271623	0.0572932	1.94271	2.61209	0.171731	5.82307	3.64507e-06	9.65992e-05	0.0139817	0.001400154	0.00140015	0.00140015	0.153482	0.248554	0.290566	0.227875	0.0103986	0.0691239	0.0490391	0.0623221	0.0197058	0.0833042	0.105868	0.0334748	0.741089	1.25891	0.3928014	0.767252	1.30335	0.0661717	0.0840953	0.0265903	0.0015227	0.00049335	0.00133734	0.000376814	0.00330166	0.00111673
