at.level(Hab, "O"):at.level(Lat, "Trp"):traitState.1	at.level(Hab, "O"):at.level(Lat, "Trp"):traitState.2	at.level(Hab, "O"):traitState.1:at.level(Lat, "Tmp")	at.level(Hab, "O"):traitState.2:at.level(Lat, "Tmp")	at.level(Lat, "Trp"):traitState.1:at.level(Hab, "C")	at.level(Lat, "Trp"):traitState.2:at.level(Hab, "C")	traitState.1:at.level(Lat, "Tmp"):at.level(Hab, "C")	traitState.2:at.level(Lat, "Tmp"):at.level(Hab, "C")
-1.42128304866859	-0.258070170382584	1.00907845054379	1.74582893153714	-2.82749165450884	-0.502180685126935	-0.311373832925639	-0.124868715313845
-0.98319198350306	0.0314560722052001	0.440658354078026	1.12857191650414	-3.89151948571067	-0.817023558965854	0.620859633151061	-0.201342748289866
-2.03019094039196	0.698943780207235	0.411691807781887	2.14180478208987	-4.47955324495692	-0.0453152314074993	0.186469854376987	0.869255221193581
-0.629932272795071	0.376813346941151	2.19342930528331	1.49054768825693	-1.93589363658325	-0.362354690105142	0.490883795730096	-0.75361123753117
-2.90178572899175	0.549225786784919	1.31329827353432	0.867468456998409	-4.13957321496254	0.0970713640741807	1.18186065854464	0.327454313941045
-2.76948211965846	0.65293374562853	0.802466661874724	1.12049167686794	-4.07244999436334	-0.565981617321872	-0.926633423095701	-0.735163840690872
-2.17963369281341	0.19583626718113	2.33912495312934	1.12464509350052	-3.38311211748722	-0.36020130839187	1.54232529255878	0.348069798557504
-2.15170698436351	0.374335160897005	0.922486353357901	1.73775031861787	-3.46050844423979	0.261354747168238	0.768326539052284	-0.279093356734208
-1.24576127600012	1.0240275804364	1.8792559173262	2.22716080142829	-3.06581677845373	0.197143286657514	0.981144965286032	-0.837372610063083
-1.371779462387	0.00284004850880137	2.08743084623466	0.776780960026341	-3.34342001019054	-1.26964957421902	-0.20435675027374	-0.624325021027065
-1.93092257856231	1.19828046382178	1.42331299990493	2.0168294158598	-3.68436077490417	0.415543190537692	-0.218530690337422	0.696047281439404
-2.58542197021061	1.01968973004405	2.47234816130579	2.53268049447393	-3.84473600175784	0.675781518513033	0.42137434427257	1.19567982313815
-1.69468288112747	0.448882892864888	1.99910757116911	1.83238201310687	-2.68910888537989	-0.954004544021269	-0.618957819021521	0.0523939597589864
-2.02341151036648	-0.573866193849679	0.72672275471725	1.32966636697361	-2.48863336854767	-0.778770827891004	0.359053173110333	0.0525857444816809
-1.21585104492704	0.295816143357404	0.932517909833655	0.586788170966862	-1.74443807287049	-0.810895661538027	-0.392904511266963	-1.05232050275893
-1.37980791533348	-0.0766592894196574	1.90517406986465	1.37762377328675	-2.10375832081909	-0.467308694161485	0.45845532700875	-0.900532900444986
-1.34885250739181	0.617155300622861	1.53950252631157	1.52082052584745	-2.58499292158584	0.273706821329817	-1.61683856147901	0.120941913566156
-1.8598710410942	0.701565773729943	1.05686985014859	1.75987660339891	-1.92434160691802	0.197704449730595	0.807312557312263	-0.208220177218616
-3.43185951315753	0.489302819198686	1.35903451657682	2.24188846197175	-3.11846414222632	-0.572719984504992	-1.96609376700521	0.679642251296717
-3.54216150975225	-0.0473511268765151	1.65712729242385	1.914355114574	-3.51363990654266	-1.62171402008809	-0.220125274038001	-0.716542506433295
-2.04561142783682	-0.436679594057686	1.49274529028196	0.51883093334309	-3.13173949428512	-1.25862670439826	-0.970733953980286	-1.17387845285168
-2.22502685436273	0.547239210382073	1.5896471923044	1.80081829829194	-3.94461973770564	0.0154199568256659	-0.550666069311591	0.524723623394465
-1.4024090676327	0.0940779165022275	1.1601757850256	0.876608054971163	-3.80979279717382	-0.257937401053257	-0.0708285576450023	0.976933319981834
-0.481014110551257	0.120336146814812	1.06357121304647	1.15392023550164	-3.98125668905927	-0.94340905655393	0.402142405210393	1.29172890068258
-2.13445067913792	0.44770264619596	0.473130946947633	0.426939343478832	-4.46467343384059	-1.47431630034807	-1.16086832045533	0.468116027090016
-1.97063620956317	0.623181520240468	1.42507304647031	1.00106748574288	-2.86478806866449	-1.2395037569072	-0.836423921493435	-0.113900380257749
-2.28763745367768	0.179428209884805	0.322233816987268	0.843147893628005	-3.50409640427845	-1.52671488802497	-0.187650671912077	0.7849526372988
-2.60014896547154	1.14682192997603	0.62548581963725	1.72625904172092	-3.19100527849798	0.353598875948396	-1.043439113855	0.155150088921533
-2.69905588964666	0.774319460861843	1.84597024109298	0.73922957430844	-3.31859436956535	-0.5476711788988	-0.196241411159372	1.87725093892575
-2.35611682512131	0.443171195683832	2.14001473612427	0.637647127122457	-2.96298080328253	-0.896741054961174	1.09142098757534	0.859822030180945
-1.90196731726644	0.68465930923204	1.23739265255037	2.74833489218287	-2.89060139787994	0.0944400112639967	0.814263965047976	2.38046141268614
-1.28004794280411	-1.16253840737016	2.76691486278086	0.754929218924236	-3.23796900884907	-1.69660494117775	2.04867170347933	0.674248722623678
-1.97645703291553	0.936274253631699	0.903905328951717	2.34679323662052	-4.00871434039223	0.215997059754971	0.898226828301793	-0.0256971168077542
-1.85266785009036	0.257310371512832	1.19386331044492	1.00033168095436	-3.54888232086103	0.0860049683593402	0.225255182149911	0.034865365557728
-1.81445120687319	0.0139171645797438	1.6824495442224	1.41903545419892	-3.97067908885545	-0.556941478800727	0.787865765487783	-0.370704727187953
-1.51217459886895	0.775581228620347	1.49528495735738	0.822565995900916	-3.76610401811367	-0.127660888883681	-0.921426681472077	1.05109413760161
-1.39180035197729	1.15243274990342	1.77348661245885	1.48614244341725	-3.6461995753132	-0.234448478830163	0.774564968082214	0.286645957493059
-0.971672475358548	-0.0230581638856318	1.09719225034806	0.898276649865243	-3.00247997807614	-0.435007060122861	0.131657442230927	-0.307712893611895
-1.1859011876065	0.901674090340608	1.50284870533263	0.804650219924478	-3.47882573785187	-0.838741513775665	0.924696775442178	-0.353422267151146
-2.26032227489006	0.397494756574621	0.876211987935663	1.32536734665595	-4.04168830895545	-1.30027250000471	0.610817166230649	0.813558975826002
-2.62200681479669	1.61236814402046	0.986161277668619	3.08089076257694	-4.068433189825	0.133850152687387	-0.883003746656881	0.198116825177769
-2.61917844327038	0.876068434644728	1.22572441618453	2.83184317021289	-4.01218814114796	0.134588403541025	-0.645507909783669	0.127386595175575
-1.77437342601441	0.656200524524758	0.776234249834907	1.66751568964393	-3.7942860375393	-0.518299683459005	-0.103707695037869	-0.420509143797005
-1.94492745685347	0.435761308660839	0.598707796536697	2.21991975535387	-4.22435479941737	-0.819768089543904	0.177667694159342	1.18438512489467
-1.57791491047848	0.628206105040051	1.29719620490729	1.73524088885865	-3.36133743302991	-0.172054402551744	0.257968573544738	-0.26624441102384
-1.28121930188148	0.142232298100122	1.74348718572074	1.61350639507621	-2.65456071357201	-0.632223418087077	-0.624263453322772	-1.07204385690964
-0.456800515623658	-0.015013548561142	0.825792464008628	0.477449498262419	-1.72793600077437	-1.23529564342039	0.152321695208659	0.232724872019379
-0.793889339216896	0.533669688926786	1.88369850953449	0.918068431722146	-3.51205434552885	-0.464449617838983	2.58133943503554	1.34977145273504
-0.925699573579343	0.895760834520742	1.19442409958548	1.19635888463282	-3.38178159320465	-0.252017537303356	1.45956109699896	-0.25473678565792
-1.79314325075253	0.660290757976035	1.92199087023745	2.6806132065932	-3.84208228135035	0.478400480557185	0.803675358826275	-1.1154243222611
-2.1850371071313	-0.246991656493958	1.76965963604878	1.32849277695946	-3.5230796685672	-1.42317345438649	-0.451103158119961	0.285549975185108
-1.48802955686208	-0.111087131737979	1.60049760244986	0.753931976844721	-3.67365817825323	-1.37674940144605	0.107666574009196	0.391942352901252
-2.47053556077144	0.860619935316729	1.15893274369444	0.868154990476696	-3.85748468906893	0.239840283158654	-0.907943849384156	0.0260743003220574
-1.62923379587006	0.629772179343547	0.367839395957981	1.82825569106678	-4.10466860068472	0.179420740809564	0.00442037823220254	2.06644745848284
-1.81386497283587	0.56471914316289	0.914720396818942	0.860940025941023	-4.05835520980829	0.345694838514102	-0.461392251615737	-0.16429640240036
-2.00071015072182	0.483017920254268	2.0902285683616	1.98745405916163	-3.18963799867656	-0.473846986147831	0.667939146500315	0.237875021406343
-1.89594025742683	-0.333701221306591	2.10957151846873	1.20021634665097	-3.64534513157606	-1.1216664045508	1.06137726417898	-0.678019099354299
-1.74779349351624	0.0469418756982555	1.77325845836816	2.02609324565511	-3.30748641118381	0.411506167838425	-0.726657035345797	0.007779963528323
-2.03963359567922	0.914827920065103	2.36919820691677	1.94974870016257	-3.09916742759668	-0.447268990674412	-0.139984080827583	-0.604070871879056
-2.298005092628	0.931420314370071	1.86144661279584	2.61131807359954	-3.7121113441583	0.319568306903989	0.177258601784949	-1.4958483987218
-1.41802614418868	0.165810724605256	1.96243494470278	1.30443860371496	-2.28745451418173	0.832104145634999	0.565054746076537	-0.103399495717367
-1.02998494490332	0.0594373005939209	1.53354817152485	1.91693928955907	-1.91859536328915	0.0543201029570648	-0.611442430627195	-0.868901012178366
-1.55513262520452	0.646603487913339	1.56125213474676	1.39576847067413	-2.52058513792056	0.525314962749225	0.197509678258348	0.1221130845403
-1.09639274165152	0.708843807097105	2.16313234222694	1.13490172536774	-1.22515225720302	0.264713211454314	0.859431207723895	-1.66303739022192
-1.41612963445673	1.08516554122323	2.08351631725729	2.05321367458997	-2.27775368595443	0.25913936615069	1.33096107627756	0.204401059909991
-1.63162763890625	1.28849447678193	2.14779725776176	2.57243666065458	-1.8778623036154	0.632462732604762	-0.195832780645888	0.441182120127464
-1.64184023256248	0.800541259145455	1.85778766552331	1.61696367201235	-1.91314608929167	-0.0400165570311102	-0.259170207286414	-0.183817721389319
-1.86734366604069	-0.531686201040624	1.97603752257134	1.13421265144208	-1.7298816133026	-0.157469875201403	2.18484796719607	0.401805556117629
-1.78448495237232	-0.457785411573445	1.93574089234176	0.973741751608232	-2.74826425847523	-0.686163829357237	0.683497544585401	-0.088162244646631
-1.93784462641853	-0.238944753708443	0.948712485433393	0.263827098970955	-3.29483196855661	-1.05951287102841	-1.18975771078507	-1.140726164907
-2.25966473586338	-0.450542088301543	1.18767219269954	0.69956516481272	-4.62546190684595	-0.374924477600713	-0.374006750870776	0.534786619997144
-0.902634924547895	1.36047651976576	2.32883259208333	1.86366115446433	-3.6614564544445	0.522710122258298	0.648757601457322	1.57753378637469
-1.61836197210467	0.0025680990755122	0.604219888443317	0.503882966026724	-3.65626122826833	-1.05606954223083	-1.16037901796844	-1.18887901591411
-1.64762599624968	1.13568735066126	1.55082211205963	2.14726176395697	-3.45934446538195	-0.115483902219456	0.757252276925705	2.22245541892867
-0.708397495881142	1.10676245797568	2.78380581486903	2.481910470728	-1.70283004890321	0.749891933898714	2.1823843425644	1.17469268125904
-1.12846821433824	0.957548350075995	1.76640454943631	1.46136762805573	-2.18192700470319	-0.148975781015733	-0.244947825034644	-0.842235869272177
-1.08087158125353	1.35459183779737	1.93276493406449	1.3044129307071	-2.86083071796625	0.49311386976642	-0.418020975943037	-0.476666474775432
-1.09545396188106	0.499948035536094	1.45761484804279	2.069006120404	-1.97428332039313	0.332065034386528	-0.242411455355337	0.713977632386894
-1.13628993601972	0.890761189236053	1.42092706779568	0.848825818460699	-1.63677618788042	-0.592858843088779	-0.298237032490363	-0.687612575812987
-1.71385420200182	0.106304019979734	1.64959007164048	1.05682290056568	-2.67317028113196	-1.14849523623911	2.77189493145932	1.21806338613411
-2.0648104100542	-0.466343997512016	1.25081716300082	1.02638808033713	-3.4959778679376	-0.00186278442081766	1.31515408351167	-0.0702060133832125
-1.22008807124147	0.548784297395467	1.53288726409114	1.10923700997202	-2.87178359432428	-0.676439338136697	0.168121009056379	1.19457125303457
-1.23912288940484	0.526156980656434	1.42942814409277	0.914361392741581	-2.79078177809942	0.0996182040104929	0.668458518443621	1.52798723947628
-2.06950303534933	1.12149374459044	1.07748778587019	1.46113049291248	-3.46211622203785	-0.331666053418542	-0.36486119016688	0.789180016506229
-0.317786022402854	0.468736422047935	2.54282791635839	1.44659123980456	-2.42364398983559	-0.0418282534349249	1.85750817567348	0.879140357107585
-0.384498721321062	0.253941643425601	2.00046221091723	1.25032205030017	-2.0472699278696	1.07740460744469	1.47038731083763	0.0906979502392669
-1.24796872327175	0.482190374103459	1.95665640288039	1.50159805945911	-2.53708109030073	-0.512522622053974	0.478678411304341	-0.495803916842097
-1.66763047022825	0.998180979927819	2.18658014317522	2.34624425553262	-2.27492232679439	0.828995488842423	1.41255084820128	0.526360980498897
-1.08953718810004	-0.204119156393528	1.82182713549472	1.27742479982019	-3.32908758412341	-1.09749682360913	0.487255805256531	-1.13359828212712
-1.90242099880493	0.0380917812288591	1.44161052431598	0.224378722576808	-4.33116110438469	-1.7358174845688	0.0994289890637177	-0.736633132787061
-2.1106327469204	0.134836207972888	1.61218962393829	1.18954683424529	-3.84717372831393	-0.222232903416894	0.73584405630091	0.394347387183885
-2.21451855609213	0.129740565969685	2.11846591472416	1.2399637165587	-3.03811139219252	-0.573732746720349	0.00148761789392993	-0.424421196720044
-1.66551206184325	1.83373858311998	2.07345081135955	2.31954885487958	-3.52958516105353	0.56468779154007	0.940468425521413	0.684432189035663
-2.80073916666634	0.352846468676791	1.5121830989549	1.99124843065111	-5.40537133245565	-1.14224105509109	0.621213230993463	0.341379353851091
-3.05690405596096	0.241760089971682	1.1669617781454	2.20023624323307	-4.90997750363317	-0.696286825251653	0.603704324863911	1.93594755548079
-1.7698762967496	0.889737451116607	2.50162824658136	1.73971560423485	-2.72325180012343	-0.324652832948124	1.24936321953321	1.30045218316036
-1.86173316288603	0.185834091921024	2.29854569677341	2.67359181447343	-2.70163619668691	0.131115806806285	-0.195606137972921	0.670410813680513
-1.58279125132107	0.697417891449121	2.37017864047955	2.25734648968711	-3.41593459499596	-0.389456813409067	-1.40289255263889	-0.526555308847778
-1.5545903344191	0.673539145402338	2.35096185814257	1.64444654578722	-1.92165931237692	0.0035530494167515	-1.06873624234834	-0.422431268028372
-2.27136589860499	0.206716159180141	1.51203174809734	1.41774644862283	-3.53590256352851	-0.934203793556602	-1.09877554993991	0.106555883352141
-2.01053901878668	0.0866265574383024	2.18906091600098	2.26542865472154	-3.93560594418222	-0.553124689707198	0.486613337567917	0.631427707298748
-1.86190279732931	0.481260869804646	1.75322889300843	1.36250550426656	-2.19039515480639	0.306579021150696	-0.460468824157597	-0.635377012920922
-0.986708756881314	0.135284576335661	1.50842275477006	1.423274844753	-2.85500289861395	-0.609156198504473	0.502159090150809	-0.448432068135726
-2.57652467151565	-0.764455792136037	0.112870987736893	0.7735012318785	-4.61025414505895	-0.86053927812043	-1.4626709400324	-0.895236539422149
-1.91211903591006	0.597149263797132	2.23955331619266	1.81802023856063	-3.51282430533296	-1.12268251460496	0.223057824088331	-0.491789947941545
-1.82995260843569	0.00590688008030771	3.18950564094973	2.27614205316008	-2.92882350878507	-0.280232278780257	-0.236407136938591	-0.930013340222538
-1.68437672070048	0.965795447218835	1.71593522544056	1.9132655120701	-3.26711698163936	0.0512515027218807	0.669038621962569	1.52288402028548
-1.84414979319446	1.26048666625443	0.994420824038637	1.49526394513647	-2.88427084963182	0.305271984795071	1.70039523321722	1.33911584421238
-2.63714470580183	1.25448462532894	1.51213714738017	1.91330594386887	-3.44765534133544	0.29596745481636	0.477513786863862	0.494144964081891
-2.58522082148902	-0.15694105347278	0.365544167147382	0.458830820344255	-3.80612747179411	-0.37563522149318	-0.996243778609182	-0.67864884603455
-2.66564317642126	-0.328715582456412	1.42713405983686	0.145229589327669	-3.49469431869731	-0.576398973874582	-1.36140149050713	-0.231788223951327
-0.415750072862425	1.91107579042143	2.26945242613591	1.92054392081912	-2.78796964431636	0.389912688177347	0.369110992891199	0.0432601326932858
-1.07602625231115	1.24840626830078	2.32606460078551	3.25880041348924	-2.43291278891648	0.605786872349845	1.00197132232482	0.641855415118216
-1.27653768064923	0.626540624743092	3.55293119006636	2.87875707665894	-3.72710741195975	-0.129132200766478	0.844694256974711	-1.62139655342048
-1.2608465872402	0.344808485797271	2.04865369437856	2.46688609521278	-3.7551445479946	-0.556667576034282	0.117161213179181	-0.0677414916242047
-1.69266092314176	0.38909622091094	1.76693236189108	2.18463142216541	-4.11685424512588	-0.254725026511347	-0.551327170753596	-0.247964100066135
-2.95912808901822	0.239404100159457	1.72450704847219	1.96890133355347	-4.03739854496859	0.219796483395311	1.99298940505996	1.26067166183485
-2.31402374319592	1.44726260045837	0.93892274297338	2.23824486095839	-3.92164468328268	0.768698945764364	-1.4262276677707	1.24433217367358
-2.41027166713835	0.572328155086295	0.332538010264376	0.521204150968974	-3.84898865786302	-0.326428252543338	-0.969438487115767	0.996957301753667
-1.1808255685082	0.751477409329637	0.805854712473234	1.19913593672154	-2.71194925498851	0.00684882657084029	0.0479678571588269	-0.137582170025326
-0.913765150625971	0.938049395456332	1.42288205923407	0.645698928649685	-3.07788655363433	-0.632746877213306	0.0642337780368465	-0.82906006177567
-1.70347310351919	1.21650462732074	1.49675670152793	1.37435544864437	-2.56142988646012	0.697636957001781	0.302756872957802	-0.350917597908669
-1.06460655452349	1.14303093313367	2.14368650512313	2.325910433155	-2.94398732628966	-0.52998794343758	0.944579788045917	-1.126525177615
-1.70447914555374	0.364656103101372	2.58123066749076	1.91401882577779	-2.45604019463552	-0.250568547763048	1.87916872804633	0.429858254861383
-1.6609679012082	0.0847995033832873	1.27970450408348	1.04433831019429	-2.01210742030797	-0.0795208779063186	-0.425108309684015	-0.217182208673378
-2.41519484042574	0.729385674646042	1.08874264148069	2.27225477639128	-2.9976220665544	0.336339535390128	0.477345880912962	1.72036700862517
-2.84835579217154	0.256292358058174	1.22338705469555	1.98105504677945	-3.14145219480614	-0.0850490676035006	-2.60576428985049	0.188978792901665
-2.70754350383454	0.920566783462451	-0.737868039091	1.15518067741725	-3.6581146282633	0.100194342924225	0.143996053245017	0.724299541631085
-1.13352293463884	0.636220985846739	1.60323932737714	1.4357939011089	-3.36128132427596	-0.384009839452139	0.905668755628805	-1.41056992212854
-1.2022602797715	0.00633607019639082	2.25393387973704	1.48696833949299	-2.91549848464554	-0.40685536965581	-0.144384403543227	0.389266386436245
-1.50467053627821	0.50002224162745	1.70579484370472	0.787276729066804	-3.4882642003108	-0.495172603360179	1.25270101948811	1.24704983192085
-1.95268278307833	0.0957622473741746	1.30950916820958	1.08098498434995	-3.2002124043993	-0.286360228125362	1.66714334932925	1.15992890398674
-1.79255088231257	0.285765310591546	1.23847525676881	0.851279638200818	-3.52181477321106	-0.745759926619924	1.2371432018327	0.865861827453673
-0.77392914013104	1.13971230477523	2.47948626952992	2.37196191196668	-4.03102722727997	-0.110211341905695	1.36888754913044	1.37849884178051
-1.21208312093172	1.28664761744656	1.89443630136545	1.99988988743397	-3.33304811841796	0.609579732510568	1.18012990821502	1.84432250838394
-2.30075951296212	0.641507927469469	0.689160370298789	1.40551724032662	-3.85621425551618	-0.435386038741817	-1.2658517719045	-0.110152444409107
-1.51970163914397	1.26068685155776	2.56792255072385	2.85316935778655	-2.08960076052738	-0.561424279857121	-0.116484717106919	0.889221672554913
-1.58833711845613	0.5672106769373	2.30285473379812	2.61901205649402	-2.41649950183855	-0.153189929851476	1.47907700635417	3.08653066703199
-1.494908331905	0.8347322152916	2.11796491733242	2.35074523998659	-2.51766301572969	0.222866798283045	0.341001611525121	1.01892151349427
-1.19914911719704	0.347037252675476	1.73738157037008	1.67016040798166	-1.91869460603733	-0.0538073463523852	0.0109265622138373	0.708319995594217
-2.73971069580961	-0.684418668961403	1.6556538771259	1.48177158631469	-2.38273658411164	-0.499737462870054	0.621305710782377	0.977710274345051
-1.13807159636774	0.727740826176067	1.75874666352458	1.38921481162326	-1.5221231309012	-0.373954693743238	1.11401186315627	1.7813621793519
-0.717172277743386	0.757337343578141	1.87864511473719	1.80016675319291	-1.05496387524055	0.0500174923492513	2.10608270028813	1.68996542955883
-0.4393297918103	0.893199792757848	2.00215386109947	2.11924470648457	-2.87728176443213	0.698395044315701	0.753354988042921	0.545097266363238
0.132608463310316	0.23148525931436	2.33684803357423	1.81735693666182	-1.81705994193118	0.0225315433964499	1.18930773594936	-1.53987044973628
-1.00105609660659	1.17046683981416	2.16814676773446	2.29117390119739	-2.89026570807041	-0.10054747284408	0.994533969374305	0.880125471308374
-0.732627836479135	1.33088045286085	2.22983236358252	2.12857882619592	-3.02871044197102	0.230848326618183	1.21003570815153	1.73256087433006
-2.33841290581576	0.550805281902794	0.568354044432122	1.01961820358298	-2.89589056895621	0.174351961098218	-0.824874255308609	-0.292251067319322
-1.82658151905187	0.0379103616850611	1.37642165339668	2.04015704190692	-3.70507828087865	-0.347334656648182	0.370045229569359	-0.251137575442316
