Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
247200	-289.17	-315.4665	26.29644	0	0	0	0	0.004652018	0.003879706	0.00202538	0.006031114	0.003633198	0.0006274369	0.0002659242	0.003775066	0.41251	0.022651	0.378125	0.186713
247300	-299.0173	-309.3438	10.32654	0	0	1	1	0.004905634	0.004039718	0.001647293	0.008688943	0.001677816	0.001677816	0.005484968	0.005484968	0.382312	0.26458	0.175535	0.177573
247400	-299.991	-305.7006	5.70953	0	0	1	1	0.002990653	0.002487097	0.001141835	0.01551197	0.004226358	0.004226358	0.004010416	0.004010416	0.140495	0.367135	0.174307	0.318063
247500	-292.0486	-308.1118	16.06314	0	0	1	0	0.00451231	0.001066928	0.0007541104	0.01170927	0.002070613	0.002070613	0.0003615993	0.007103136	0.103751	0.714368	0.118731	0.0631497
247600	-301.7714	-304.3083	2.536918	1	0	1	1	0.00332143	0.00332143	0.002041435	0.009989631	0.002957447	0.002957447	0.008745689	0.008745689	0.471034	0.256781	0.0487678	0.223418
247700	-296.9418	-301.7257	4.783848	0	0	1	1	0.004304581	0.0008575314	0.001771575	0.01373083	0.002929409	0.002929409	0.007561129	0.007561129	0.11571	0.573671	0.0398522	0.270767
247800	-301.4978	-305.7711	4.273233	1	0	1	1	0.003592728	0.003592728	0.0009710193	0.01487535	0.003248689	0.003248689	0.002892164	0.002892164	0.418027	0.047987	0.171094	0.362892
247900	-289.6961	-307.2666	17.57053	1	0	0	0	0.003978272	0.003978272	0.001636089	0.01449577	0.002895274	0.000590986	0.0001638938	0.002536559	0.23676	0.203638	0.215658	0.343944
248000	-295.8003	-311.6022	15.80181	1	0	1	0	0.005306024	0.005306024	0.001450476	0.009041135	0.001131949	0.001131949	0.0006821056	0.004179306	0.482806	0.383673	0.0349627	0.0985579
248100	-299.8695	-308.1695	8.300022	1	0	1	1	0.003549535	0.003549535	0.00131554	0.009350315	0.00284305	0.00284305	0.005099187	0.005099187	0.234304	0.0345311	0.534564	0.196601
248200	-301.1124	-301.0608	-0.05161342	1	0	1	1	0.003367157	0.003367157	0.001368716	0.0139954	0.00378789	0.00378789	0.006736432	0.006736432	0.475727	0.411635	0.0451641	0.0674734
248300	-295.7662	-307.6323	11.86605	1	0	0	1	0.003825366	0.003825366	0.001343272	0.01046936	0.001405415	0.001798957	0.00629359	0.00629359	0.205587	0.200162	0.314438	0.279812
248400	-296.2873	-307.0308	10.74347	0	0	1	1	0.004511323	0.002434522	0.001850835	0.009134159	0.002784768	0.002784768	0.005374426	0.005374426	0.481708	0.0835776	0.388237	0.0464774
248500	-304.5532	-309.9281	5.374933	1	0	1	1	0.00559475	0.00559475	0.002448409	0.009785043	0.002603461	0.002603461	0.004211968	0.004211968	0.0892685	0.0965368	0.0168455	0.797349
248600	-301.283	-306.739	5.456062	1	0	1	1	0.00354634	0.00354634	0.001206862	0.01002	0.002615155	0.002615155	0.007186327	0.007186327	0.144908	0.219456	0.541261	0.0943756
248700	-297.857	-306.264	8.406998	1	0	0	1	0.003259118	0.003259118	0.001231477	0.01017143	0.003414498	0.003165152	0.006834101	0.006834101	0.197895	0.295434	0.238911	0.267759
248800	-291.6814	-312.1775	20.49611	1	0	0	0	0.004889589	0.004889589	0.001784323	0.008879317	0.002602978	0.001599413	0.00179709	0.002257713	0.228809	0.147102	0.410147	0.213942
248900	-289.3128	-305.8401	16.52726	0	0	1	0	0.003279967	0.0003795968	0.001020749	0.01182894	0.003160881	0.003160881	0.0002268349	0.007286536	0.246408	0.503818	0.115762	0.134013
249000	-296.6245	-308.4292	11.80469	1	0	0	1	0.003141962	0.003141962	0.002038177	0.0103778	0.004238488	0.000863913	0.004527775	0.004527775	0.132641	0.0495635	0.116918	0.700877
249100	-286.9283	-304.698	17.76966	0	0	1	0	0.003765174	0.0002851027	0.001209466	0.01277842	0.002603981	0.002603981	0.0001200888	0.00536538	0.378363	0.155948	0.319114	0.146576
249200	-293.7866	-307.204	13.41739	1	0	0	1	0.004294013	0.004294013	0.001365315	0.009684918	0.002985929	0.0008675545	0.004619762	0.004619762	0.401012	0.365955	0.138839	0.0941939
249300	-297.1811	-305.2375	8.056443	0	0	1	1	0.003518725	0.004642052	0.00141236	0.01024343	0.003396571	0.003396571	0.005160566	0.005160566	0.543047	0.0806549	0.183491	0.192807
249400	-293.938	-304.1045	10.16655	0	0	1	1	0.004858119	1.725464e-05	0.001438086	0.01033198	0.003542903	0.003542903	0.006392013	0.006392013	0.634635	0.217618	0.0721497	0.0755973
249500	-299.5892	-309.8087	10.21949	1	0	1	1	0.003607144	0.003607144	0.001540179	0.008757529	0.002891904	0.002891904	0.003729536	0.003729536	0.33225	0.123487	0.139745	0.404518
249600	-295.4931	-302.7835	7.290416	0	0	1	1	0.004162381	0.001724512	0.001690441	0.01154394	0.003211666	0.003211666	0.006691807	0.006691807	0.369641	0.000641152	0.406893	0.222826
249700	-299.7457	-308.4774	8.731665	1	0	1	1	0.003691276	0.003691276	0.001216877	0.01200959	0.002695926	0.002695926	0.002177105	0.002177105	0.476185	0.0249168	0.22416	0.274738
249800	-296.3787	-308.5798	12.20109	1	0	1	0	0.004748009	0.004748009	0.001203091	0.01084365	0.003989271	0.003989271	0.0009683384	0.003098861	0.0860639	0.498241	0.340706	0.0749897
249900	-294.8919	-306.7157	11.82382	1	0	0	1	0.004225663	0.004225663	0.001708194	0.01204705	0.002348269	0.0006674482	0.004175232	0.004175232	0.11187	0.121834	0.0625727	0.703723
250000	-296.692	-308.0465	11.35445	1	0	1	0	0.003306086	0.003306086	0.001668496	0.01525767	0.003253772	0.003253772	0.0002452718	0.001839463	0.418703	0.179873	0.228485	0.172939
250100	-300.2916	-306.838	6.546374	1	0	1	1	0.004608488	0.004608488	0.00146032	0.00923458	0.003079817	0.003079817	0.00526483	0.00526483	0.281504	0.1789	0.217781	0.321815
250200	-285.9738	-305.6231	19.64924	0	0	0	0	0.003915323	0.001109433	0.00112261	0.01257642	0.003928279	0.00128797	0.001727498	0.004871708	0.146514	0.131712	0.36861	0.353163
250300	-295.6562	-305.023	9.366893	0	0	1	1	0.004895923	0.001110779	0.001048507	0.01139563	0.002222661	0.002222661	0.00658647	0.00658647	0.420203	0.150116	0.195222	0.234459
250400	-296.436	-310.4257	13.98966	1	0	0	1	0.002693706	0.002693706	0.00180689	0.01305071	0.001935229	0.0003864729	0.003458117	0.003458117	0.692688	0.131334	0.0680103	0.107968
250500	-290.6187	-302.6317	12.01299	0	0	0	1	0.004724589	8.154461e-05	0.001963529	0.01267741	0.003268801	0.0009417818	0.007362495	0.007362495	0.463123	0.093582	0.273456	0.16984
250600	-299.3774	-302.8373	3.459809	1	0	1	1	0.004831352	0.004831352	0.001438291	0.01233864	0.002288097	0.002288097	0.005374898	0.005374898	0.751588	0.138079	0.0116535	0.0986795
250700	-289.2403	-308.4247	19.18441	1	0	0	0	0.004137668	0.004137668	0.001655166	0.01168403	0.002210207	0.0003646834	0.002191152	0.002682322	0.485745	0.288672	0.159321	0.066263
250800	-294.5615	-309.9585	15.39693	1	0	1	0	0.004484951	0.004484951	0.001257694	0.01065071	0.003730624	0.003730624	0.0002605378	0.001750578	0.426573	0.0592336	0.377364	0.136829
250900	-283.9466	-306.523	22.57637	0	0	0	0	0.00452207	0.001966087	0.001640583	0.01289274	0.002349447	0.001395305	0.0002319815	0.003053289	0.618351	0.183028	0.19177	0.00685166
251000	-283.1466	-305.3599	22.21331	0	0	0	0	0.004464592	0.0001771685	0.001160933	0.01215435	0.003194592	0.001823603	0.0003074309	0.005077383	0.201108	0.297468	0.0882213	0.413202
251100	-299.8166	-305.3024	5.48583	1	0	1	1	0.004459268	0.004459268	0.001998312	0.01060389	0.00191133	0.00191133	0.005576583	0.005576583	0.479652	0.0831227	0.32859	0.108635
251200	-302.2991	-304.8689	2.569836	1	0	1	1	0.003195268	0.003195268	0.001717875	0.01033077	0.005187776	0.005187776	0.006595961	0.006595961	0.473239	0.434856	0.076783	0.0151214
251300	-288.8078	-304.0263	15.21853	1	0	0	0	0.004641497	0.004641497	0.001935169	0.01249291	0.003924889	0.000355548	0.0008795855	0.004066188	0.619479	0.167795	0.00333228	0.209393
251400	-291.1644	-306.2991	15.13469	1	0	0	0	0.003715002	0.003715002	0.001746686	0.01219221	0.001201242	0.003589957	8.783532e-05	0.005834113	0.692749	0.0891862	0.17738	0.0406854
251500	-302.8201	-305.3577	2.537543	1	0	1	1	0.003093008	0.003093008	0.002184935	0.01129379	0.001993365	0.001993365	0.008490003	0.008490003	0.25883	0.420963	0.081943	0.238264
251600	-299.0734	-301.4771	2.403685	0	0	1	1	0.004849191	0.004847314	0.001673265	0.01312871	0.002578527	0.002578527	0.006100926	0.006100926	0.507224	0.129998	0.143919	0.218859
251700	-293.9621	-307.1521	13.18996	0	0	1	1	0.003816667	0.0008245936	0.001362434	0.0105116	0.002767099	0.002767099	0.004728385	0.004728385	0.196476	0.448902	0.14686	0.207761
251800	-298.6385	-304.1838	5.545222	1	0	1	0	0.004863744	0.004863744	0.001839836	0.01191722	0.00256184	0.00256184	0.004122017	0.005203315	0.252552	0.0149657	0.627814	0.104668
251900	-292.9005	-305.4433	12.54286	1	0	1	0	0.003888188	0.003888188	0.001400675	0.01258693	0.002762343	0.002762343	0.000689278	0.003233335	0.607517	0.154587	0.0453554	0.192541
252000	-294.5889	-312.5818	17.99286	1	0	0	1	0.003448776	0.003448776	0.001969196	0.009623435	0.002092615	0.0007055166	0.002089306	0.002089306	0.757789	0.0453647	0.187312	0.00953392
252100	-294.9257	-310.6697	15.74398	0	0	1	1	0.002736722	0.0007873764	0.001245871	0.01059762	0.002231746	0.002231746	0.004240814	0.004240814	0.379963	0.116234	0.0925844	0.411218
252200	-289.587	-307.663	18.076	0	0	0	1	0.004188004	0.0003631765	0.001316933	0.0101416	0.003112508	0.002938567	0.003806466	0.003806466	0.319696	0.0837567	0.572868	0.0236789
252300	-301.8619	-306.8386	4.976743	1	0	1	1	0.003756553	0.003756553	0.001058021	0.009297776	0.003664358	0.003664358	0.007205341	0.007205341	0.218345	0.124693	0.408623	0.248338
252400	-300.4124	-301.0723	0.6598517	1	0	1	1	0.004621873	0.004621873	0.001253215	0.01269129	0.003174958	0.003174958	0.006909596	0.006909596	0.568985	0.308071	0.0131278	0.109816
252500	-301.7757	-308.6689	6.893185	1	0	1	1	0.002745055	0.002745055	0.001179257	0.01050265	0.004454905	0.004454905	0.004471413	0.004471413	0.354984	0.190469	0.327546	0.127001
252600	-304.6176	-305.8973	1.279673	1	0	1	1	0.003911025	0.003911025	0.001789349	0.008471327	0.006414832	0.006414832	0.007537619	0.007537619	0.853981	0.00968192	0.0735112	0.0628256
252700	-304.989	-306.1918	1.202709	1	0	1	1	0.005055984	0.005055984	0.001062574	0.009501453	0.004462966	0.004462966	0.008106586	0.008106586	0.131497	0.105801	0.44774	0.314963
252800	-296.4771	-304.3397	7.862635	1	0	0	1	0.004232522	0.004232522	0.0009645388	0.0140951	0.00205693	0.001650732	0.005538605	0.005538605	0.270768	0.29633	0.0442727	0.388629
252900	-300.7164	-306.3724	5.656034	1	0	0	1	0.004154175	0.004154175	0.000617005	0.01347096	0.003590275	0.003934983	0.004646397	0.004646397	0.21492	0.174171	0.359058	0.251851
253000	-295.2809	-316.7126	21.43173	0	0	0	1	0.005681685	0.0001083592	0.001928479	0.007103887	0.002827867	0.001890519	0.003474457	0.003474457	0.121634	0.126853	0.734039	0.0174734
253100	-302.2879	-312.5248	10.2369	1	0	1	1	0.002716218	0.002716218	0.0008107654	0.011544	0.003067397	0.003067397	0.002373105	0.002373105	0.503226	0.447186	0.0385682	0.0110189
253200	-303.6802	-313.9128	10.23258	1	0	1	1	0.002407836	0.002407836	0.001438879	0.008649554	0.003823281	0.003823281	0.004195618	0.004195618	0.147245	0.647874	0.0290903	0.17579
253300	-300.1553	-304.5124	4.357058	1	0	1	1	0.004592545	0.004592545	0.002025622	0.01313547	0.00230444	0.00230444	0.003450633	0.003450633	0.688657	0.03198	0.105792	0.17357
253400	-301.3827	-310.1866	8.803913	1	0	1	1	0.004769523	0.004769523	0.001918921	0.01035253	0.001232585	0.001232585	0.003455819	0.003455819	0.217801	0.300056	0.0297243	0.452418
253500	-294.5992	-307.3122	12.71306	1	0	0	1	0.004070823	0.004070823	0.001249913	0.01348483	0.002162335	0.0006679049	0.002780288	0.002780288	0.518113	0.0162438	0.215937	0.249707
253600	-301.411	-301.6217	0.2107467	1	0	1	1	0.003939422	0.003939422	0.002341245	0.01439892	0.00235084	0.00235084	0.006002198	0.006002198	0.603663	0.0252801	0.336645	0.0344124
253700	-301.2733	-308.2839	7.010527	1	0	1	1	0.003211752	0.003211752	0.001546783	0.01324249	0.002586034	0.002586034	0.002666495	0.002666495	0.178406	0.179847	0.216325	0.425422
253800	-290.2723	-308.8909	18.61861	1	0	0	0	0.004253533	0.004253533	0.001728767	0.008934005	0.003943845	0.001768113	9.376178e-05	0.004684067	0.0922002	0.188296	0.239995	0.479508
253900	-287.923	-305.0083	17.08529	1	0	0	0	0.004647358	0.004647358	0.001317123	0.01143676	0.002948191	0.001416183	0.0002602436	0.004683384	0.438605	0.232732	0.263918	0.064745
254000	-300.6427	-305.808	5.165304	1	0	1	1	0.003361499	0.003361499	0.001336764	0.01040731	0.004274522	0.004274522	0.005441692	0.005441692	0.301281	0.233448	0.23753	0.22774
254100	-294.7085	-308.855	14.14648	0	0	1	1	0.003030061	0.0001972772	0.001538972	0.009800093	0.001993498	0.001993498	0.006637948	0.006637948	0.490014	0.348171	0.130863	0.0309518
254200	-302.1042	-304.7319	2.627733	1	0	0	1	0.004882166	0.004882166	0.0007976596	0.01778664	0.001239847	0.003277567	0.005003636	0.005003636	0.359956	0.189251	0.347572	0.103221
254300	-300.2588	-303.3762	3.117432	1	0	1	1	0.004202345	0.004202345	0.001541228	0.01234472	0.00383575	0.00383575	0.00463822	0.00463822	0.262919	0.357853	0.174925	0.204302
254400	-302.2428	-314.3085	12.06569	1	0	0	1	0.003015448	0.003015448	0.001714334	0.005558701	0.007526866	0.0005257156	0.006625227	0.006625227	0.0930488	0.0740273	0.783438	0.0494862
254500	-293.4706	-312.8375	19.36686	0	0	1	0	0.003940264	0.003091825	0.001872134	0.008540037	0.001550701	0.001550701	0.001935478	0.003839725	0.196443	0.0833091	0.0710706	0.649177
254600	-298.2605	-308.4315	10.17108	1	0	1	0	0.003772052	0.003772052	0.00200807	0.01330341	0.004336123	0.004336123	0.0004553844	0.002701453	0.0506886	0.247516	0.572872	0.128923
254700	-297.8191	-311.182	13.36285	0	0	1	1	0.004420103	0.00164708	0.0008555328	0.009143158	0.00396863	0.00396863	0.003829346	0.003829346	0.0927343	0.25156	0.636111	0.0195946
254800	-301.6027	-303.266	1.663271	1	0	1	1	0.005455016	0.005455016	0.001807509	0.01189659	0.002249512	0.002249512	0.006389503	0.006389503	0.497924	0.193961	0.0865379	0.221577
254900	-297.0994	-306.306	9.206591	0	0	1	1	0.004635289	0.001989847	0.001553216	0.009390253	0.003150843	0.003150843	0.006676761	0.006676761	0.207546	0.0509605	0.738316	0.00317742
255000	-299.0574	-306.1416	7.084214	0	0	1	1	0.003283506	0.00139779	0.001428388	0.01608248	0.004055538	0.004055538	0.00295229	0.00295229	0.134751	0.115646	0.322573	0.427029
255100	-297.425	-309.9246	12.4996	0	0	1	1	0.002990576	0.001302204	0.002015834	0.009249297	0.004693941	0.004693941	0.004345659	0.004345659	0.383238	0.230049	0.316855	0.0698585
255200	-295.3662	-305.398	10.03181	1	0	0	1	0.004152658	0.004152658	0.001968701	0.01060559	0.002051637	0.00240728	0.005509004	0.005509004	0.398992	0.103696	0.375609	0.121703
255300	-294.4702	-305.3288	10.85862	0	0	1	1	0.003305888	4.980617e-05	0.001181435	0.0123181	0.004302468	0.004302468	0.004834466	0.004834466	0.257441	0.295735	0.43568	0.0111447
255400	-289.8543	-308.6416	18.78729	0	0	0	1	0.004326475	0.00102502	0.001016312	0.01071364	0.002194543	0.0005434358	0.005443303	0.005443303	0.697939	0.0164677	0.0772591	0.208334
255500	-295.0091	-308.8095	13.80043	1	0	1	0	0.00406619	0.00406619	0.001777291	0.01161296	0.003181062	0.003181062	0.0003770744	0.002477373	0.122025	0.726679	0.0353506	0.115945
255600	-300.7396	-309.8458	9.106213	1	0	1	1	0.003237565	0.003237565	0.001120918	0.0099246	0.00146052	0.00146052	0.00572885	0.00572885	0.504644	0.113588	0.169989	0.211778
255700	-294.9869	-308.9931	14.00618	1	0	1	0	0.003915459	0.003915459	0.001722032	0.0117385	0.00260835	0.00260835	0.001591752	0.00174099	0.686125	0.195128	0.0443364	0.0744106
255800	-294.0971	-303.7397	9.642659	1	0	1	0	0.003255839	0.003255839	0.001379011	0.01383174	0.003744877	0.003744877	0.0004643195	0.004349812	0.747125	0.0127543	0.170192	0.0699286
255900	-298.5189	-307.7453	9.226479	0	0	1	1	0.003400053	0.003583757	0.001918123	0.01209817	0.002818752	0.002818752	0.003560452	0.003560452	0.0828254	0.457646	0.156851	0.302678
256000	-296.7977	-306.1045	9.306793	0	0	1	1	0.004068019	0.001252172	0.002069111	0.009396416	0.002007163	0.002007163	0.008518167	0.008518167	0.74458	0.162463	0.0588013	0.0341551
256100	-294.7845	-308.6794	13.89493	0	0	1	1	0.003624486	0.001895083	0.000919425	0.01046159	0.003423053	0.003423053	0.003088	0.003088	0.725715	0.157898	0.113528	0.00285909
256200	-303.5507	-305.63	2.079307	1	0	1	1	0.003312383	0.003312383	0.002881709	0.01270401	0.003756853	0.003756853	0.004789597	0.004789597	0.527962	0.0918136	0.204509	0.175716
256300	-296.4787	-304.7223	8.243642	1	0	0	1	0.004228339	0.004228339	0.001741687	0.0110502	0.005939348	0.001064057	0.004190976	0.004190976	0.282312	0.221279	0.216165	0.280243
256400	-300.0108	-306.1738	6.16298	1	0	1	1	0.004504311	0.004504311	0.002242267	0.01036929	0.002242033	0.002242033	0.004615975	0.004615975	0.534265	0.455219	0.00950076	0.0010146
256500	-302.3489	-303.8209	1.472058	1	0	1	1	0.004487931	0.004487931	0.002231426	0.01294221	0.002311429	0.002311429	0.005987646	0.005987646	0.110513	0.358148	0.376488	0.154851
256600	-297.2795	-314.0598	16.78034	1	0	1	0	0.003671015	0.003671015	0.001286206	0.009032587	0.002795868	0.002795868	0.002492204	0.001681477	0.200525	0.376245	0.133044	0.290186
256700	-290.6159	-305.221	14.60511	0	0	0	1	0.004631923	0.002531606	0.001453783	0.009996453	0.003596886	0.00168021	0.004926264	0.004926264	0.751151	0.100968	0.0289125	0.118969
256800	-297.5087	-314.8689	17.36014	1	0	0	1	0.003255172	0.003255172	0.001657488	0.009622779	0.0008725514	0.001881867	0.003176728	0.003176728	0.131034	0.253275	0.422417	0.193274
256900	-294.2238	-307.4323	13.2085	1	0	1	0	0.003993973	0.003993973	0.001817744	0.009266237	0.003473132	0.003473132	0.0004148969	0.005029042	0.364834	0.217759	0.250827	0.166579
257000	-294.2937	-308.5594	14.26567	0	0	1	1	0.003871427	0.001652231	0.001410837	0.01083195	0.002090525	0.002090525	0.00323958	0.00323958	0.395477	0.242826	0.228422	0.133275
257100	-297.7942	-308.0484	10.25424	0	0	1	1	0.003622237	0.0003409719	0.001481555	0.01305363	0.005861812	0.005861812	0.002145614	0.002145614	0.402181	0.0267829	0.397215	0.17382
257200	-304.2593	-310.1134	5.854114	1	0	1	1	0.004035722	0.004035722	0.002492885	0.01123824	0.0009520179	0.0009520179	0.005517514	0.005517514	0.0537738	0.190991	0.400188	0.355048
257300	-290.6818	-312.891	22.20924	0	0	0	1	0.00307402	0.001556508	0.001372649	0.01014355	0.002678246	0.001472472	0.002057016	0.002057016	0.463063	0.448143	0.0490328	0.039761
257400	-302.2702	-312.0712	9.800929	1	0	1	1	0.003408948	0.003408948	0.002172735	0.01032345	0.003412623	0.003412623	0.001564263	0.001564263	0.578514	0.135595	0.2007	0.0851909
257500	-295.7384	-307.8485	12.11014	1	0	0	1	0.003269205	0.003269205	0.002007019	0.009132988	0.004844806	0.0007997946	0.004874701	0.004874701	0.464512	0.405779	0.0760285	0.0536807
257600	-302.5699	-312.8557	10.28574	1	0	1	1	0.004054761	0.004054761	0.0007731679	0.01075669	0.001220443	0.001220443	0.00366492	0.00366492	0.213361	0.721743	0.0134949	0.0514003
257700	-287.4219	-307.5741	20.15221	1	0	0	0	0.004917503	0.004917503	0.001515221	0.01057461	0.003573452	2.047933e-05	0.0002442337	0.003257199	0.498241	0.145542	0.200556	0.155661
257800	-301.2657	-309.7384	8.472724	1	0	1	1	0.003403576	0.003403576	0.002217649	0.0112409	0.0009363518	0.0009363518	0.004212367	0.004212367	0.777032	0.0184814	0.0367885	0.167698
257900	-293.4757	-308.5982	15.12247	0	0	1	1	0.003944215	0.0007341356	0.00143535	0.009943741	0.002385567	0.002385567	0.003925355	0.003925355	0.333835	0.214581	0.450208	0.00137609
258000	-303.9991	-299.033	-4.966108	1	0	1	1	0.004386614	0.004386614	0.001668466	0.01811487	0.003195333	0.003195333	0.006067095	0.006067095	0.396141	0.103217	0.457086	0.0435563
258100	-295.3917	-310.8848	15.49303	0	0	0	1	0.003075427	0.000659132	0.001480958	0.01035069	0.006937553	0.002880938	0.002677789	0.002677789	0.0458928	0.398062	0.541298	0.0147472
258200	-285.618	-309.5343	23.91632	0	0	0	0	0.003280807	0.002553168	0.00140965	0.01000488	0.002572192	0.001427564	0.002443325	0.003221103	0.83288	0.150062	0.0109054	0.00615274
258300	-289.6416	-305.5771	15.9355	0	0	1	0	0.003954538	0.00275523	0.001042142	0.01286098	0.003451653	0.003451653	0.0002778104	0.00334409	0.481744	0.038609	0.216903	0.262744
258400	-299.2987	-299.3082	0.009459994	1	0	1	0	0.004926524	0.004926524	0.001299536	0.01844248	0.003729379	0.003729379	4.576203e-05	0.006769074	0.443115	0.348262	0.0449003	0.163723
258500	-302.4957	-303.3075	0.8118017	1	0	1	1	0.003441021	0.003441021	0.001405281	0.01622882	0.002471872	0.002471872	0.004974798	0.004974798	0.160726	0.305686	0.0326907	0.500897
258600	-291.9866	-309.1064	17.11979	0	0	1	0	0.002855412	0.0006420998	0.001963717	0.01385144	0.002685337	0.002685337	0.0003641762	0.004317749	0.0779612	0.00553414	0.776688	0.139816
258700	-301.6985	-308.3739	6.675379	1	0	1	1	0.004365352	0.004365352	0.001261279	0.009209476	0.002549745	0.002549745	0.006152543	0.006152543	0.079126	0.429874	0.25657	0.23443
258800	-296.528	-309.8778	13.34982	1	0	0	0	0.002644719	0.002644719	0.0005782164	0.0148828	0.002292988	0.002490847	0.001873636	0.005120778	0.465672	0.00346265	0.289536	0.241329
258900	-293.5517	-309.119	15.56731	1	0	1	0	0.003752273	0.003752273	0.001694151	0.008898759	0.002242789	0.002242789	0.0002617973	0.005140529	0.391772	0.110134	0.226537	0.271558
259000	-296.8708	-305.4987	8.627922	1	0	0	1	0.004086899	0.004086899	0.001639269	0.01663713	0.001864236	0.0004332692	0.003227212	0.003227212	0.475456	0.312493	0.211714	0.000337126
259100	-295.8082	-302.5227	6.714424	1	0	0	0	0.005395488	0.005395488	0.002319943	0.01520392	0.002019102	0.0012737	0.003056234	0.006254961	0.490079	0.115052	0.260851	0.134018
259200	-289.7608	-310.1429	20.38212	0	0	1	0	0.004204703	0.0003192901	0.002189322	0.01173609	0.002382237	0.002382237	0.0006939908	0.002381673	0.352389	0.248173	0.0555743	0.343863
259300	-294.2589	-302.8891	8.630181	0	0	1	1	0.00422877	3.76681e-05	0.001261444	0.01071993	0.003187231	0.003187231	0.008451049	0.008451049	0.612162	0.0910332	0.0458563	0.250949
259400	-287.8701	-314.0427	26.17261	0	0	0	0	0.003823359	0.0002011286	0.0005422973	0.01142315	0.001131643	0.001045736	4.845376e-05	0.006779325	0.13262	0.169864	0.172647	0.524869
259500	-285.9456	-304.5078	18.56219	0	0	0	0	0.004039562	0.003170197	0.001371401	0.01220693	0.002738867	0.001029359	0.0001166815	0.006790113	0.217455	0.0504926	0.675295	0.0567573
259600	-308.3807	-313.5523	5.17164	1	0	1	1	0.003368755	0.003368755	0.003675985	0.008406359	0.005113378	0.005113378	0.004251932	0.004251932	0.693618	0.0131473	0.1479	0.145335
259700	-290.1616	-303.6971	13.53551	0	0	1	0	0.004572071	0.0001355968	0.001236827	0.01533232	0.004075203	0.004075203	0.0005078086	0.003866336	0.194113	0.0229579	0.272458	0.510472
259800	-293.0015	-308.8511	15.84958	1	0	0	1	0.003731876	0.003731876	0.001620872	0.01001432	0.002167286	0.0003218896	0.003894157	0.003894157	0.573064	0.000656677	0.165972	0.260307
259900	-296.2637	-305.1299	8.866235	1	0	0	1	0.00348016	0.00348016	0.00264148	0.009950391	0.004051902	0.001250524	0.006311017	0.006311017	0.844002	0.143567	0.00680285	0.00562808
260000	-295.0664	-311.6554	16.58907	1	0	1	0	0.004330405	0.004330405	0.001267483	0.008055716	0.001559889	0.001559889	0.0005840887	0.005324332	0.402567	0.231522	0.0991999	0.266711
260100	-298.7326	-313.9738	15.24119	0	0	1	1	0.004076824	0.001161695	0.001021163	0.007150741	0.003781047	0.003781047	0.005075988	0.005075988	0.0805256	0.204766	0.223636	0.491072
260200	-297.148	-306.5262	9.378117	0	0	1	1	0.003885266	0.001373384	0.00257769	0.01065871	0.004076602	0.004076602	0.004678774	0.004678774	0.625858	0.261591	0.042004	0.0705478
260300	-294.7668	-304.3307	9.563964	1	0	0	1	0.004016169	0.004016169	0.001641011	0.01080581	0.002054137	0.002827458	0.005747901	0.005747901	0.781999	0.00627483	0.0968115	0.114915
260400	-302.6638	-306.718	4.054186	1	0	1	1	0.002930286	0.002930286	0.0009905721	0.01312522	0.001505432	0.001505432	0.007214608	0.007214608	0.547481	0.172104	0.0903544	0.19006
260500	-298.8525	-305.2149	6.362358	1	0	1	1	0.003561102	0.003561102	0.001150236	0.01238012	0.002284508	0.002284508	0.004428465	0.004428465	0.64154	0.274931	0.0568719	0.0266566
260600	-301.8639	-308.222	6.358018	1	0	1	1	0.002839349	0.002839349	0.001612199	0.01276409	0.001916756	0.001916756	0.004675724	0.004675724	0.143711	0.112406	0.40879	0.335093
260700	-298.4151	-315.1238	16.70876	1	0	1	0	0.003607486	0.003607486	0.003094974	0.009740986	0.001291589	0.001291589	0.0001645697	0.003120586	0.364643	0.183875	0.394106	0.0573768
260800	-302.6008	-304.5242	1.923402	1	0	1	1	0.004736775	0.004736775	0.00184961	0.01203048	0.004963314	0.004963314	0.003996872	0.003996872	0.249037	0.509941	0.138146	0.102876
260900	-301.2917	-305.6645	4.372742	1	0	1	1	0.004910645	0.004910645	0.001811223	0.01132016	0.003065868	0.003065868	0.004387487	0.004387487	0.134076	0.0875517	0.259753	0.51862
261000	-299.2219	-308.0032	8.781301	1	0	1	1	0.004591256	0.004591256	0.001045842	0.01029117	0.002267581	0.002267581	0.003552743	0.003552743	0.734922	0.0170143	0.0344954	0.213568
261100	-291.5228	-310.6549	19.13207	1	0	0	0	0.003032891	0.003032891	0.001105285	0.009769135	0.00263573	0.003154713	0.0006935793	0.004578376	0.203836	0.168014	0.0932378	0.534912
261200	-293.9403	-304.8665	10.92615	0	0	1	1	0.003534313	0.0001585643	0.001104437	0.01446291	0.002668682	0.002668682	0.004005873	0.004005873	0.344101	0.443974	0.176803	0.0351221
