Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
2876	0	-303.4752	-316.32	12.84474	0	0	1	1	0.001879131	3.965785e-05	0.001310194	0.004336005	0.006554703	0.006554703	0.01087893	0.01087893	0.125981	0.313698	0.0708518	0.48947
2877	1	-301.4884	-316.5519	15.06356	0	0	1	1	0.0004785333	0.0020091	0.0002969065	0.004077066	0.005961097	0.005961097	0.01022165	0.01022165	0.0662056	0.599648	0.304711	0.0294357
2878	0	-307.9994	-310.2569	2.257517	1	0	1	1	0.00388005	0.00388005	0.0001096407	0.004124107	0.007296694	0.007296694	0.01271708	0.01271708	0.179715	0.107937	0.569281	0.143067
2879	1	-302.9947	-322.6663	19.67153	0	0	1	1	0.002524176	0.001571954	0.0006947898	0.004247035	0.006564082	0.006564082	0.003383768	0.003383768	0.0394965	0.502896	0.229934	0.227673
2880	0	-301.2613	-324.3027	23.04145	1	0	1	0	0.001731561	0.001731561	0.0001114103	0.004919989	0.005371336	0.005371336	0.001095132	0.002788249	0.23836	0.23441	0.37606	0.151169
2881	1	-302.3219	-314.6178	12.2959	1	0	0	1	0.001653182	0.001653182	6.087568e-05	0.00473319	0.00775165	0.003497467	0.007785659	0.007785659	0.144867	0.170346	0.591512	0.0932744
2882	0	-305.1395	-315.2436	10.10411	1	0	1	1	0.001777971	0.001777971	0.0003444897	0.005276277	0.00528927	0.00528927	0.008528519	0.008528519	0.290222	0.186606	0.303883	0.219288
2883	1	-300.6753	-317.0415	16.36619	0	0	1	1	0.003054461	0.001181082	0.0001539486	0.007396616	0.005887905	0.005887905	0.004223027	0.004223027	0.404871	0.0481409	0.412839	0.134149
2884	0	-305.1027	-312.7115	7.608793	1	0	1	1	0.003355184	0.003355184	0.0001270067	0.005355611	0.007450527	0.007450527	0.007125998	0.007125998	0.202046	0.185159	0.319873	0.292923
2885	1	-305.7693	-317.4971	11.72776	1	0	1	1	0.002078046	0.002078046	0.0001405915	0.007432289	0.005157228	0.005157228	0.004978314	0.004978314	0.149934	0.246971	0.514959	0.0881359
2886	0	-300.2284	-316.1251	15.89664	0	0	1	1	0.0003856644	0.0004724821	0.0003828494	0.006468746	0.006519836	0.006519836	0.008081024	0.008081024	0.356894	0.140014	0.283257	0.219835
2887	1	-305.2545	-317.0451	11.79061	1	0	1	1	0.002823444	0.002823444	0.0004127972	0.004378229	0.005853356	0.005853356	0.006263286	0.006263286	0.438224	0.0308327	0.474884	0.0560589
2888	0	-297.9259	-315.4708	17.5449	0	0	1	1	0.002357977	0.0005124702	0.0001222882	0.003788871	0.006889534	0.006889534	0.007187727	0.007187727	0.048918	0.264837	0.574059	0.112186
2889	1	-300.689	-315.5416	14.85261	1	0	1	0	0.001781524	0.001781524	9.01393e-05	0.00699331	0.006682457	0.006682457	0.001603213	0.006079517	0.483304	0.0820482	0.329799	0.104849
2890	0	-298.1686	-313.3259	15.15729	0	0	1	1	0.001751253	0.0002525	8.966539e-06	0.006660216	0.007632841	0.007632841	0.006656027	0.006656027	0.0370769	0.758824	0.188627	0.0154713
2891	1	-299.8962	-312.2285	12.33229	0	0	1	1	0.003658124	2.669851e-05	0.0001636965	0.004474181	0.006470921	0.006470921	0.01065636	0.01065636	0.313324	0.0970513	0.398789	0.190836
2892	0	-300.0948	-312.1799	12.08503	0	0	1	1	0.002859563	0.001160717	0.0004532216	0.005444046	0.006343188	0.006343188	0.009407022	0.009407022	0.0224762	0.554594	0.387877	0.0350529
2893	1	-307.1653	-320.8504	13.6851	1	0	1	1	0.0005783949	0.0005783949	0.0007728426	0.005453066	0.005547086	0.005547086	0.00571111	0.00571111	0.0644835	0.0162497	0.329359	0.589908
2894	0	-307.138	-315.1651	8.027071	1	0	1	1	0.003484794	0.003484794	0.0002166249	0.007617487	0.005645367	0.005645367	0.006081649	0.006081649	0.290728	0.015109	0.387452	0.306711
2895	1	-299.0369	-313.4653	14.4284	0	0	1	1	0.002180033	0.001334209	0.0002133857	0.003902033	0.007319018	0.007319018	0.008655106	0.008655106	0.00783766	0.0960142	0.613177	0.282971
2896	0	-298.9822	-313.8778	14.89552	0	0	1	1	0.003849564	0.0001171642	2.544508e-05	0.004852376	0.006014131	0.006014131	0.008333686	0.008333686	0.370359	0.0921009	0.334743	0.202796
2897	1	-301.5473	-311.185	9.637662	0	0	1	1	0.003512549	9.936751e-05	1.399839e-05	0.004336469	0.005880742	0.005880742	0.0139802	0.0139802	0.243883	0.0995383	0.562672	0.0939062
2898	0	-298.7976	-312.1766	13.37896	0	0	1	1	0.002359541	0.001024998	0.0003484115	0.005700856	0.006208312	0.006208312	0.008885988	0.008885988	0.394098	0.164024	0.433281	0.00859703
2899	1	-299.9739	-312.5507	12.57682	0	0	1	1	0.002686153	0.0008407546	0.0001374851	0.005552637	0.008884346	0.008884346	0.007133225	0.007133225	0.139967	0.166741	0.678059	0.0152336
2900	0	-307.7191	-313.865	6.145907	1	0	1	1	0.001382786	0.001382786	0.0002043792	0.006925735	0.009188932	0.009188932	0.00700096	0.00700096	0.258801	0.23052	0.448171	0.0625075
2901	1	-300.9039	-319.9159	19.012	0	0	1	1	0.001106296	0.0008088771	0.0004776186	0.00726246	0.005705968	0.005705968	0.00420547	0.00420547	0.359569	0.0108512	0.3251	0.304479
2902	0	-300.0893	-314.2135	14.12416	0	0	1	1	0.0009273448	0.0003627145	0.0004279479	0.006002816	0.007285676	0.007285676	0.008865253	0.008865253	0.108351	0.337284	0.10744	0.446924
2903	1	-299.833	-315.4602	15.62727	0	0	1	1	0.001379818	0.002843122	1.554461e-05	0.006259976	0.005191518	0.005191518	0.006857879	0.006857879	0.101345	0.220282	0.511617	0.166756
2904	0	-304.6334	-312.5912	7.95785	1	0	1	1	0.001424625	0.001424625	0.0006018581	0.004810935	0.006837534	0.006837534	0.009431935	0.009431935	0.0285611	0.205669	0.688186	0.0775832
2905	1	-301.5313	-321.1554	19.62415	1	0	1	0	0.001823577	0.001823577	0.0001762186	0.005858954	0.005636024	0.005636024	0.0008982431	0.004634513	0.229306	0.571047	0.085001	0.114646
2906	0	-307.5235	-312.9175	5.393947	1	0	1	1	0.001663402	0.001663402	0.0004428785	0.00371117	0.007049549	0.007049549	0.0124981	0.0124981	0.0325609	0.201853	0.238337	0.527249
2907	1	-305.5371	-316.7675	11.23042	1	0	1	1	0.003240109	0.003240109	0.0002585118	0.00531545	0.006105845	0.006105845	0.005304596	0.005304596	0.47029	0.00489169	0.223345	0.301473
2908	0	-307.2233	-323.001	15.77776	1	0	1	1	0.0004467888	0.0004467888	0.0002541448	0.005281464	0.006455149	0.006455149	0.003781803	0.003781803	0.0329803	0.111917	0.0909186	0.764185
2909	1	-300.3311	-312.2678	11.93665	0	0	1	1	0.002396191	0.0009636358	0.0001042922	0.004330097	0.006655307	0.006655307	0.01134892	0.01134892	0.528333	0.117276	0.140002	0.21439
2910	0	-307.3008	-317.247	9.94625	1	0	1	1	0.002533499	0.002533499	0.0006513335	0.005627447	0.005396607	0.005396607	0.007146681	0.007146681	0.0823329	0.262598	0.118932	0.536137
2911	1	-305.0587	-320.7728	15.71407	1	0	1	1	0.001316615	0.001316615	0.000310419	0.004386774	0.006575714	0.006575714	0.003685926	0.003685926	0.097523	0.105639	0.470709	0.326129
2912	0	-303.2643	-317.3624	14.0981	0	0	1	1	0.002191803	0.003294122	0.000218299	0.005184905	0.004769485	0.004769485	0.008236092	0.008236092	0.0308381	0.0551598	0.148159	0.765843
2913	1	-304.6046	-317.5096	12.90506	1	0	1	1	0.002618123	0.002618123	3.996202e-05	0.006052572	0.006385852	0.006385852	0.00365303	0.00365303	0.55665	0.052565	0.29067	0.100115
2914	0	-296.3612	-321.9065	25.54526	0	0	1	0	0.0005452223	0.0004841143	0.0003127206	0.006426886	0.005719468	0.005719468	0.002835015	0.003684936	0.191599	0.0754048	0.614234	0.118762
2915	1	-301.9873	-319.9794	17.99213	1	0	1	0	0.003071968	0.003071968	4.807808e-05	0.005539782	0.005878242	0.005878242	0.003210854	0.002716039	0.0668027	0.0164922	0.500772	0.415933
2916	0	-300.4302	-320.435	20.00477	0	0	1	1	0.002712212	0.001016522	6.268735e-05	0.004606915	0.006609302	0.006609302	0.003684651	0.003684651	0.201386	0.226663	0.111095	0.460856
2917	1	-297.1839	-315.7896	18.6057	0	0	1	1	0.002251676	0.000195536	7.036042e-05	0.00389171	0.006997662	0.006997662	0.006517608	0.006517608	0.0601555	0.212192	0.629628	0.0980247
2918	0	-299.1939	-313.9116	14.71772	0	0	1	1	0.001447467	0.0019629	0.0002116641	0.006350507	0.00722116	0.00722116	0.006155267	0.006155267	0.0653162	0.164842	0.383874	0.385969
2919	1	-299.0371	-316.0996	17.0625	0	0	1	1	0.001748187	0.00145297	0.0001483131	0.006671778	0.006188084	0.006188084	0.005074421	0.005074421	0.00588377	0.558935	0.257742	0.177439
2920	0	-301.4255	-321.9723	20.54677	1	0	1	0	0.001491484	0.001491484	3.551845e-05	0.005662483	0.006390173	0.006390173	0.0003337309	0.004301527	0.36951	0.389421	0.0288068	0.212263
2921	1	-300.983	-321.3541	20.37114	0	0	1	1	0.001190737	0.000353487	0.0006115942	0.006650974	0.005815904	0.005815904	0.003746911	0.003746911	0.166286	0.0827077	0.16144	0.589567
2922	0	-301.9693	-315.666	13.69662	0	0	1	1	0.002154464	0.0002910747	0.0004372749	0.006413701	0.004846218	0.004846218	0.01010559	0.01010559	0.254867	0.454134	0.14828	0.142719
2923	1	-304.1052	-314.6316	10.52638	1	0	1	1	0.001071927	0.001071927	0.0001983485	0.005777498	0.00666165	0.00666165	0.007135185	0.007135185	0.602283	0.107031	0.2187	0.0719855
2924	0	-297.3034	-312.4114	15.10799	0	0	1	1	0.001403268	0.0005745036	0.0002557633	0.006110392	0.006983881	0.006983881	0.00767742	0.00767742	0.0381838	0.0573934	0.56995	0.334473
2925	1	-300.886	-313.9611	13.07517	0	0	1	1	0.001226316	0.003139475	2.272166e-05	0.005226638	0.007282483	0.007282483	0.007898039	0.007898039	0.00797111	0.784512	0.0892774	0.11824
2926	0	-301.8265	-316.2264	14.39989	0	0	1	1	0.002602347	0.0001668743	0.0002930228	0.008098029	0.006879308	0.006879308	0.005589316	0.005589316	0.520011	0.310447	0.0827999	0.0867414
2927	1	-296.6415	-316.8165	20.17508	0	0	1	1	0.001969518	6.722706e-05	0.0001479476	0.004576831	0.005651576	0.005651576	0.006129187	0.006129187	0.0959731	0.295822	0.595096	0.0131086
2928	0	-303.8739	-315.0408	11.16689	1	0	1	1	0.001991896	0.001991896	5.70331e-05	0.004948225	0.006413145	0.006413145	0.006870169	0.006870169	0.247538	0.460851	0.138559	0.153052
2929	1	-300.2264	-315.5337	15.30728	0	0	1	1	0.002961736	7.050313e-06	0.0004855864	0.004530127	0.005353247	0.005353247	0.009491954	0.009491954	0.206321	0.414298	0.378614	0.000766726
2930	0	-300.8087	-319.0076	18.19893	0	0	1	1	0.0005976531	0.0004796097	0.0004124214	0.006599548	0.007036852	0.007036852	0.005156735	0.005156735	0.510898	0.249471	0.115573	0.124059
2931	1	-304.498	-314.524	10.02598	1	0	1	1	0.0004279612	0.0004279612	0.0002033825	0.005353316	0.006912106	0.006912106	0.008388575	0.008388575	0.12178	0.0568968	0.612557	0.208765
2932	0	-306.3064	-311.8244	5.518063	1	0	1	1	0.003023968	0.003023968	0.0006030824	0.005120579	0.007326359	0.007326359	0.009181789	0.009181789	0.0382492	0.190059	0.469415	0.302277
2933	1	-302.5279	-311.5724	9.04452	1	0	1	1	0.001988535	0.001988535	0.0001249623	0.005230398	0.006394042	0.006394042	0.008411845	0.008411845	0.0468513	0.00696357	0.830505	0.11568
2934	0	-299.6686	-314.2137	14.54517	0	0	1	1	0.0006830535	0.002551223	3.321038e-05	0.00642882	0.005783718	0.005783718	0.008020913	0.008020913	0.0643774	0.0676686	0.664134	0.20382
2935	1	-308.6405	-318.5496	9.909056	1	0	1	1	0.00295737	0.00295737	0.0001571999	0.003404022	0.004660288	0.004660288	0.01020945	0.01020945	0.0538145	0.41602	0.473758	0.0564071
2936	0	-304.809	-314.5764	9.767354	1	0	1	1	0.001848849	0.001848849	0.0003582035	0.006287988	0.006112394	0.006112394	0.006905698	0.006905698	0.446216	0.170836	0.229723	0.153225
2937	1	-298.3348	-317.4753	19.14049	1	0	1	0	0.001495941	0.001495941	5.315379e-05	0.005279083	0.006069878	0.006069878	0.000456444	0.006099028	0.0649207	0.269194	0.604382	0.0615032
2938	0	-300.6671	-316.4045	15.73741	0	0	1	1	0.00182947	0.0004337528	0.0004437558	0.003849598	0.005125838	0.005125838	0.01076843	0.01076843	0.130553	0.226794	0.43311	0.209543
2939	1	-306.1094	-325.0523	18.94286	1	0	1	0	0.002237862	0.002237862	0.0001410721	0.003184267	0.00466164	0.00466164	0.003290485	0.006112264	0.190552	0.127548	0.465927	0.215973
2940	0	-299.2264	-316.3973	17.17083	0	0	1	1	0.001149735	0.001193521	0.0005135686	0.0054644	0.007296496	0.007296496	0.005570618	0.005570618	0.251139	0.253298	0.384118	0.111445
2941	1	-307.4365	-322.2143	14.77789	1	0	1	1	0.001287786	0.001287786	0.0001907468	0.003017811	0.007729275	0.007729275	0.004874392	0.004874392	0.0230069	0.195076	0.547778	0.234139
2942	0	-300.4129	-318.0458	17.63287	0	0	1	1	0.002346447	0.0002086786	0.0005840422	0.004880184	0.007938085	0.007938085	0.00482395	0.00482395	0.168093	0.41356	0.243018	0.17533
2943	1	-299.3904	-312.8959	13.50547	0	0	1	1	0.002190387	0.0004204209	7.559892e-05	0.004029813	0.008531567	0.008531567	0.00916889	0.00916889	0.00860806	0.146266	0.588765	0.256361
2944	0	-296.4599	-312.4872	16.02731	0	0	1	1	0.001492139	1.255519e-05	4.745069e-05	0.005931744	0.006247848	0.006247848	0.008463779	0.008463779	0.199192	0.347997	0.334691	0.11812
2945	1	-307.1965	-319.5659	12.36943	1	0	1	1	0.001793889	0.001793889	0.0001185041	0.002936484	0.006118681	0.006118681	0.008253747	0.008253747	0.517508	0.0678623	0.109934	0.304695
2946	0	-305.889	-319.0926	13.2036	1	0	1	1	0.001983322	0.001983322	5.181299e-05	0.006760131	0.004756134	0.004756134	0.004935196	0.004935196	0.432325	0.222956	0.339802	0.00491644
2947	1	-300.2503	-317.6325	17.38217	0	0	1	1	0.0008636156	0.0002427405	0.0003960081	0.007779322	0.006161538	0.006161538	0.005558974	0.005558974	0.0167544	0.164192	0.377994	0.44106
2948	0	-304.3865	-313.9784	9.591925	1	0	1	1	0.002211792	0.002211792	0.0001160949	0.006055519	0.007597995	0.007597995	0.005686245	0.005686245	0.0365305	0.235772	0.294726	0.432972
2949	1	-299.1159	-311.8224	12.70644	0	0	1	1	0.001022299	0.0005114586	0.0002187427	0.004884786	0.008379111	0.008379111	0.01010404	0.01010404	0.0670017	0.0679977	0.709599	0.155402
2950	0	-305.5742	-312.59	7.015779	1	0	1	1	0.00197389	0.00197389	6.957966e-05	0.004708091	0.007322104	0.007322104	0.009862971	0.009862971	0.252707	0.285348	0.0839381	0.378007
2951	1	-297.2098	-313.8388	16.62901	0	0	0	1	0.001838818	0.0007284299	7.60461e-05	0.006506561	0.005753615	0.003610109	0.009347938	0.009347938	0.0513811	0.483721	0.413591	0.0513074
2952	0	-306.8443	-310.3612	3.516897	1	0	1	1	0.001938428	0.001938428	0.0001325327	0.00602598	0.008597513	0.008597513	0.01032389	0.01032389	0.301473	0.0723146	0.286051	0.340161
2953	1	-305.1539	-317.6979	12.544	1	0	1	1	0.0008300499	0.0008300499	0.000373453	0.005599659	0.005228924	0.005228924	0.007035466	0.007035466	0.35078	0.0665133	0.528724	0.0539821
2954	0	-305.7816	-317.9568	12.17521	1	0	1	1	0.001033297	0.001033297	0.000650273	0.006240591	0.005417726	0.005417726	0.006050482	0.006050482	0.298204	0.000849752	0.60022	0.100726
2955	1	-296.1832	-316.02	19.83679	0	0	1	0	0.00210816	0.0008003445	9.903602e-05	0.007613237	0.007055642	0.007055642	0.0005828076	0.006776975	0.1582	0.45615	0.130475	0.255175
2956	0	-306.3933	-319.541	13.1477	1	0	1	1	0.0005311279	0.0005311279	0.0005956957	0.004845832	0.006945639	0.006945639	0.005617533	0.005617533	0.384927	0.136213	0.235301	0.243559
2957	1	-304.5528	-311.0044	6.45165	1	0	1	1	0.001637631	0.001637631	0.0001190617	0.006477603	0.005741263	0.005741263	0.01045794	0.01045794	0.21953	0.196199	0.577367	0.00690386
2958	0	-300.2323	-310.2198	9.987465	0	0	1	1	0.001992343	0.0002801837	0.0004155549	0.007640883	0.00690266	0.00690266	0.0102836	0.0102836	0.320154	0.0498827	0.619425	0.0105382
2959	1	-298.2507	-315.5477	17.29695	0	0	1	1	0.001495776	0.002121479	1.092529e-06	0.00431102	0.006553062	0.006553062	0.006594826	0.006594826	0.0701855	0.165608	0.38485	0.379356
2960	0	-306.7804	-312.6752	5.894742	1	0	1	1	0.001722461	0.001722461	7.044297e-05	0.003778831	0.007076497	0.007076497	0.01227578	0.01227578	0.641012	0.198049	0.13457	0.0263686
2961	1	-305.8418	-312.3692	6.527361	1	0	1	1	0.003257602	0.003257602	0.000202975	0.004792774	0.006110036	0.006110036	0.01000343	0.01000343	0.012984	0.385777	0.313886	0.287353
2962	0	-306.1798	-315.0892	8.909411	1	0	1	1	0.0009068954	0.0009068954	0.0004230105	0.005687231	0.007844807	0.007844807	0.007406839	0.007406839	0.271769	0.218558	0.182137	0.327536
2963	1	-301.1798	-318.5778	17.39802	0	0	1	0	0.003505248	0.003792828	0.0002501774	0.006067991	0.008173214	0.008173214	0.0006888549	0.00470588	0.0810226	0.52421	0.140056	0.254711
2964	0	-299.8908	-319.072	19.18128	0	0	1	1	0.001385471	0.0002983833	0.0002751607	0.006374609	0.005027922	0.005027922	0.00605605	0.00605605	0.552459	0.0689975	0.129102	0.249441
2965	1	-297.7259	-316.8319	19.10594	0	0	1	1	0.000496154	0.000118666	0.0003852642	0.00549408	0.00687459	0.00687459	0.006115203	0.006115203	0.0531678	0.0678886	0.720571	0.158372
2966	0	-306.5907	-317.8626	11.27197	1	0	1	1	0.002240317	0.002240317	0.00113889	0.004902491	0.006132463	0.006132463	0.005773758	0.005773758	0.229624	0.163192	0.572174	0.0350095
2967	1	-299.6474	-314.4298	14.7824	0	0	1	1	0.0009372657	0.001877951	0.0002015043	0.00441454	0.006005037	0.006005037	0.009855696	0.009855696	0.156589	0.0548078	0.3395	0.449103
2968	0	-302.4989	-325.3215	22.82257	0	0	1	1	0.000678231	0.0005546807	0.0002297716	0.003106926	0.005735621	0.005735621	0.00590523	0.00590523	0.257303	0.52543	0.0736189	0.143648
2969	1	-305.4296	-313.7341	8.304423	1	0	1	1	0.003054722	0.003054722	9.859915e-05	0.005939637	0.005554298	0.005554298	0.00815438	0.00815438	0.179036	0.102989	0.219434	0.49854
2970	0	-298.1144	-316.7851	18.67074	0	0	1	1	0.001369175	0.001026734	5.253876e-05	0.0049042	0.005446681	0.005446681	0.007067933	0.007067933	0.199048	0.232445	0.228982	0.339526
2971	1	-303.2426	-310.1534	6.910841	0	0	1	1	0.002845194	0.003354481	0.0002995036	0.006749336	0.007921123	0.007921123	0.009055383	0.009055383	0.306609	0.0074523	0.468995	0.216943
2972	0	-308.3813	-311.1024	2.72115	1	0	1	1	0.001966612	0.001966612	0.0009095962	0.005542312	0.007526599	0.007526599	0.01177409	0.01177409	0.0950311	0.453366	0.320869	0.130734
2973	1	-300.0835	-312.4434	12.35987	0	0	1	1	0.0008362187	0.003149576	2.671868e-05	0.005324563	0.006470233	0.006470233	0.009618372	0.009618372	0.366065	0.0849874	0.35702	0.191928
2974	0	-299.8671	-318.1571	18.29	0	0	1	1	0.0005631682	0.0006595086	0.0001794251	0.006123908	0.005682589	0.005682589	0.006994006	0.006994006	0.0508081	0.795462	0.129773	0.0239565
2975	1	-306.2444	-313.4473	7.202901	1	0	1	1	0.001725788	0.001725788	0.0006602805	0.006118916	0.006846167	0.006846167	0.008420672	0.008420672	0.129436	0.658882	0.184602	0.0270802
2976	0	-305.3569	-313.4084	8.051544	1	0	1	1	0.001789539	0.001789539	0.0003345177	0.006042371	0.007684538	0.007684538	0.0071734	0.0071734	0.205138	0.26855	0.213049	0.313263
2977	1	-304.2533	-316.0036	11.75033	1	0	1	1	0.0008649886	0.0008649886	0.0003978787	0.004203117	0.006298649	0.006298649	0.008001956	0.008001956	0.0117921	0.133283	0.656342	0.198583
2978	0	-309.238	-312.3684	3.130411	1	0	1	1	0.002230513	0.002230513	0.0002599932	0.003240465	0.007986521	0.007986521	0.01364125	0.01364125	0.388379	0.17767	0.403634	0.030317
2979	1	-304.74	-316.9404	12.20044	1	0	1	1	0.002701713	0.002701713	1.407428e-05	0.004628463	0.007639997	0.007639997	0.0043859	0.0043859	0.320938	0.0616557	0.43726	0.180146
2980	0	-300.6717	-318.3477	17.67599	0	0	1	1	0.001798546	0.002901856	0.0002626451	0.006331323	0.006335072	0.006335072	0.003113966	0.003113966	0.0290047	0.116236	0.792157	0.0626031
2981	1	-305.8879	-314.604	8.716107	1	0	1	1	0.002283102	0.002283102	0.0003206012	0.00609714	0.006899866	0.006899866	0.006838329	0.006838329	0.754146	0.0026409	0.0745613	0.168652
2982	0	-307.7264	-314.0231	6.296681	1	0	1	1	0.003012627	0.003012627	0.0003773271	0.00685918	0.0081647	0.0081647	0.00615616	0.00615616	0.0140371	0.540201	0.216143	0.229618
2983	1	-307.853	-320.3534	12.50037	1	0	1	1	0.001388545	0.001388545	0.0001107706	0.007945649	0.007178996	0.007178996	0.002482013	0.002482013	0.109349	0.108668	0.397368	0.384615
2984	0	-306.7546	-321.9043	15.14968	1	0	1	1	0.0007959899	0.0007959899	0.000186678	0.006814185	0.006382364	0.006382364	0.00259333	0.00259333	0.141178	0.428865	0.34192	0.0880367
2985	1	-304.7256	-316.8248	12.09917	1	0	1	1	0.00138166	0.00138166	0.0003328522	0.005951919	0.006248494	0.006248494	0.005544416	0.005544416	0.0506198	0.380215	0.185905	0.38326
2986	0	-304.1829	-308.5504	4.367458	0	0	1	1	0.001919332	6.7925e-05	0.0001093666	0.009274645	0.008131539	0.008131539	0.01296235	0.01296235	0.0834572	0.0271196	0.860405	0.0290177
2987	1	-297.5736	-312.0909	14.51724	0	0	1	1	0.001384074	0.0006067584	9.204104e-05	0.004872137	0.007757106	0.007757106	0.008813418	0.008813418	0.166862	0.26009	0.502077	0.0709709
2988	0	-303.8691	-314.4783	10.60922	1	0	1	1	0.002883906	0.002883906	0.0001514156	0.005565864	0.006566741	0.006566741	0.00560372	0.00560372	0.286712	0.207751	0.461812	0.0437254
2989	1	-296.1027	-316.7083	20.60561	0	0	1	1	0.001331423	0.0004177585	1.748402e-05	0.004374679	0.0059998	0.0059998	0.006021949	0.006021949	0.121911	0.134788	0.713187	0.0301144
2990	0	-302.95	-318.6033	15.65327	1	0	1	0	0.001296093	0.001296093	5.259873e-05	0.006563531	0.006384597	0.006384597	0.005806594	0.002421548	0.106065	0.306737	0.57153	0.015668
2991	1	-302.7974	-316.3473	13.54985	1	0	1	1	0.001541442	0.001541442	2.413971e-05	0.004749512	0.005811131	0.005811131	0.006055404	0.006055404	0.244037	0.234649	0.478162	0.0431516
2992	0	-305.4681	-316.7826	11.31445	1	0	1	1	0.00257202	0.00257202	0.000214119	0.004210347	0.007134714	0.007134714	0.0060193	0.0060193	0.0719853	0.23954	0.178835	0.509639
2993	1	-304.5217	-314.402	9.880353	1	0	1	1	0.002756552	0.002756552	0.0001639594	0.005106358	0.005405534	0.005405534	0.007981203	0.007981203	0.261313	0.0121444	0.481721	0.244822
2994	0	-306.4214	-323.2179	16.79656	1	0	1	0	0.002917166	0.002917166	0.0005316994	0.007914404	0.004883741	0.004883741	0.001258429	0.004012544	0.370962	0.297517	0.215815	0.115707
2995	1	-304.9108	-316.1441	11.23329	1	0	1	1	0.002401166	0.002401166	0.0004519387	0.004741017	0.006738154	0.006738154	0.005889705	0.005889705	0.349804	0.170864	0.31598	0.163353
2996	0	-303.6611	-316.5068	12.84567	1	0	1	1	0.001787696	0.001787696	0.0001006561	0.005362588	0.007410626	0.007410626	0.004140284	0.004140284	0.216524	0.112347	0.571407	0.099722
2997	1	-305.0514	-314.1038	9.05237	1	0	1	1	0.001865946	0.001865946	7.231211e-05	0.003991061	0.006768335	0.006768335	0.009445215	0.009445215	0.0407371	0.266609	0.136174	0.55648
2998	0	-302.9799	-312.9568	9.976892	1	0	1	1	0.002533982	0.002533982	5.75157e-05	0.005610431	0.00597571	0.00597571	0.007150939	0.007150939	0.114893	0.263653	0.611491	0.00996252
2999	1	-298.4282	-321.2683	22.84004	0	0	1	1	0.00135322	0.0009084115	8.565483e-05	0.004394951	0.005830598	0.005830598	0.003622234	0.003622234	0.154993	0.112506	0.588883	0.143618
3000	0	-303.3939	-314.6827	11.28874	1	0	1	1	0.002452665	0.002452665	0.0001548239	0.004947418	0.006289784	0.006289784	0.006328456	0.006328456	0.328996	0.170289	0.463096	0.0376191
3001	1	-300.2959	-315.8058	15.50989	0	0	1	1	0.0009187068	0.0006543563	0.0005906282	0.004025986	0.007207289	0.007207289	0.009254278	0.009254278	0.228599	0.082315	0.220659	0.468427
3002	0	-306.2077	-318.8921	12.68446	1	0	1	1	0.001763514	0.001763514	0.0004021558	0.006547123	0.006327572	0.006327572	0.003903473	0.003903473	0.427219	0.260986	0.152193	0.159601
3003	1	-304.8991	-319.8515	14.95236	1	0	1	1	0.001743442	0.001743442	0.0003016129	0.004694957	0.005374823	0.005374823	0.004831505	0.004831505	0.288626	0.299406	0.393636	0.0183323
3004	0	-308.2422	-319.5471	11.30484	1	0	1	1	0.002598306	0.002598306	0.0003419753	0.006105307	0.004493033	0.004493033	0.006620338	0.006620338	0.155701	0.0742157	0.14985	0.620233
3005	1	-301.0159	-316.9653	15.94938	1	0	1	0	0.0009750513	0.0009750513	0.0001781305	0.006342725	0.007295423	0.007295423	0.002034337	0.005438486	0.120821	0.287273	0.425845	0.166061
3006	0	-298.7895	-310.9919	12.20234	0	0	1	1	0.002413725	0.001278728	0.0001243714	0.005506241	0.007579346	0.007579346	0.008662024	0.008662024	0.295393	0.0729619	0.431993	0.199652
3007	1	-306.806	-313.9426	7.136606	1	0	1	1	0.001751037	0.001751037	5.272245e-05	0.008308383	0.007189941	0.007189941	0.006528131	0.006528131	0.412227	0.317575	0.194537	0.0756605
3008	0	-303.6774	-314.895	11.21768	1	0	1	1	0.001956964	0.001956964	4.752557e-05	0.004799031	0.005412145	0.005412145	0.008020065	0.008020065	0.163513	0.342337	0.401972	0.0921778
3009	1	-296.8269	-316.3496	19.52269	0	0	1	1	0.001658506	0.0003419782	8.454856e-05	0.006558728	0.00641944	0.00641944	0.004053696	0.004053696	0.0298731	0.203264	0.753763	0.0130991
3010	0	-305.1907	-315.0989	9.908237	1	0	1	1	0.002781022	0.002781022	3.91128e-05	0.003776736	0.007511651	0.007511651	0.007280527	0.007280527	0.293266	0.0660188	0.371928	0.268788
3011	1	-308.0835	-315.703	7.619482	1	0	1	1	0.001914463	0.001914463	0.0009194327	0.004467546	0.008328361	0.008328361	0.00777511	0.00777511	0.203554	0.206454	0.259357	0.330635
3012	0	-304.8777	-317.9904	13.11274	1	0	1	1	0.001291962	0.001291962	2.034413e-05	0.006135997	0.006764878	0.006764878	0.004353435	0.004353435	0.572886	0.303783	0.0926278	0.0307034
