Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
13400	-307.2263	-312.6796	5.45327	0	1	1	1	0.005948891	8.695053e-05	0.008107172	0.008107172	0.007048963	0.007048963	0.004120869	0.004120869	0.240484	0.527025	0.168984	0.0635069
13500	-298.7728	-309.6191	10.84635	0	1	1	0	0.004746333	5.250845e-05	0.006867805	0.006867805	0.0123613	0.0123613	0.001470779	0.001260018	0.745785	0.0427629	0.204785	0.00666663
13600	-297.0341	-314.3192	17.28517	0	1	1	0	0.00605631	9.421633e-05	0.005876511	0.005876511	0.006681695	0.006681695	0.002002091	0.0003768082	0.348152	0.117569	0.260294	0.273985
13700	-307.5224	-319.5473	12.02486	0	1	1	1	0.003248732	1.454271e-05	0.008641897	0.008641897	0.007248358	0.007248358	0.0003712642	0.0003712642	0.624765	0.0565773	0.0554922	0.263166
13800	-298.8161	-317.1802	18.36401	0	1	1	0	0.004270601	1.377289e-05	0.00794113	0.00794113	0.005933502	0.005933502	0.0006410411	0.001337378	0.60873	0.0770722	0.29294	0.0212581
13900	-306.1196	-311.4953	5.375702	0	1	1	1	0.005212201	0.0002813931	0.00590086	0.00590086	0.0122204	0.0122204	0.001766313	0.001766313	0.281904	0.429775	0.25413	0.0341911
14000	-296.358	-312.6358	16.2778	0	1	1	0	0.00564243	0.0001203998	0.006475303	0.006475303	0.007419231	0.007419231	0.001704014	0.0006135158	0.612634	0.283075	0.0502251	0.0540662
14100	-306.0118	-315.9477	9.935964	0	1	1	1	0.00639862	0.0003310729	0.005391544	0.005391544	0.00674826	0.00674826	0.002495129	0.002495129	0.200098	0.673779	0.0623777	0.0637452
14200	-297.7584	-317.2775	19.51912	0	1	1	0	0.004368684	0.0001485596	0.008075577	0.008075577	0.00558952	0.00558952	0.0009034346	3.42594e-05	0.647149	0.123073	0.0905586	0.139219
14300	-305.6539	-315.0771	9.423204	0	1	1	1	0.005938644	0.0002951658	0.006394642	0.006394642	0.007554807	0.007554807	0.00163299	0.00163299	0.058691	0.512572	0.208619	0.220118
14400	-306.5918	-322.2316	15.63977	0	1	1	1	0.005196452	0.0004005651	0.006339186	0.006339186	0.003851515	0.003851515	0.0005531677	0.0005531677	0.19627	0.0359488	0.0806058	0.687176
14500	-298.0584	-318.294	20.23552	0	1	1	0	0.004772135	0.0002736967	0.006694034	0.006694034	0.004182101	0.004182101	0.001916147	0.0006509454	0.494553	0.307601	0.185047	0.0127987
14600	-303.6836	-312.723	9.039443	0	1	1	1	0.004931529	0.0002261533	0.007400938	0.007400938	0.00811503	0.00811503	0.001480605	0.001480605	0.483933	0.0715392	0.0469285	0.3976
14700	-304.4388	-312.5652	8.126427	0	1	1	1	0.005324872	7.232245e-05	0.007724468	0.007724468	0.007166583	0.007166583	0.002670166	0.002670166	0.306739	0.139629	0.190365	0.363267
14800	-300.7834	-319.9965	19.21313	0	1	1	0	0.006544319	0.0001900905	0.007140595	0.007140595	0.002385629	0.002385629	0.002507097	0.0006218148	0.28148	0.055457	0.511315	0.151747
14900	-302.315	-319.0121	16.69704	0	1	0	1	0.005134501	6.470529e-05	0.007024514	0.007024514	0.003816182	0.001280675	0.004285067	0.004285067	0.669619	0.277572	0.0377792	0.0150291
15000	-298.8228	-314.3567	15.53382	0	1	1	0	0.007443241	3.75612e-05	0.007259928	0.007259928	0.005421736	0.005421736	0.001723869	0.000743831	0.343176	0.271886	0.259979	0.12496
15100	-309.4861	-316.2513	6.765266	0	1	1	1	0.002728669	4.74446e-05	0.00762061	0.00762061	0.01234836	0.01234836	0.001412193	0.001412193	0.0811212	0.166241	0.0289652	0.723672
15200	-303.7274	-312.8521	9.124741	0	1	1	1	0.005297699	9.85736e-05	0.005502488	0.005502488	0.009804015	0.009804015	0.001376352	0.001376352	0.632027	0.194277	0.0170071	0.156689
15300	-305.9118	-319.1142	13.2024	0	1	1	1	0.005224606	0.0002319426	0.005615334	0.005615334	0.004164285	0.004164285	0.003251486	0.003251486	0.377301	0.444686	0.108309	0.0697035
15400	-299.9906	-311.7371	11.74648	0	1	1	0	0.006272048	0.0003922693	0.00587019	0.00587019	0.01074267	0.01074267	0.002583916	0.0001048435	0.304548	0.313562	0.159434	0.222455
15500	-303.3379	-318.1651	14.82723	0	1	1	1	0.004566243	5.706198e-05	0.00617524	0.00617524	0.004182807	0.004182807	0.002075198	0.002075198	0.768195	0.0163133	0.181636	0.0338562
15600	-304.339	-316.8336	12.49458	0	1	0	1	0.006057788	0.000120767	0.006358123	0.006358123	0.00598292	0.003056874	0.003730563	0.003730563	0.0591745	0.163727	0.41709	0.360009
15700	-300.6282	-314.3857	13.75744	0	1	1	0	0.00541198	4.204953e-05	0.007358114	0.007358114	0.007001155	0.007001155	0.003122416	0.001259032	0.056189	0.27883	0.530286	0.134695
15800	-302.7767	-311.9455	9.16878	0	1	1	1	0.005320044	0.0001212712	0.006860433	0.006860433	0.008067053	0.008067053	0.001671536	0.001671536	0.569479	0.15268	0.260083	0.0177585
15900	-295.509	-319.5499	24.04086	0	1	0	0	0.004608418	0.0002569864	0.005629982	0.005629982	0.00662319	0.003207944	0.0008057577	0.0002011072	0.45166	0.227075	0.0575881	0.263677
16000	-300.0586	-312.865	12.8064	0	1	1	0	0.005126851	0.0006713363	0.005931182	0.005931182	0.009860848	0.009860848	0.002488823	0.0009533531	0.621735	0.212382	0.119879	0.0460036
16100	-300.9703	-316.9418	15.97153	0	1	1	0	0.005932173	0.0009697493	0.007122058	0.007122058	0.00510815	0.00510815	0.002942958	0.0001695602	0.423956	0.0304087	0.425753	0.119882
16200	-303.3414	-312.3269	8.985503	0	1	1	1	0.005451516	0.0002179326	0.006327898	0.006327898	0.008891652	0.008891652	0.001312765	0.001312765	0.560431	0.266026	0.167275	0.00626719
16300	-307.8572	-319.4851	11.62787	0	1	1	1	0.003169583	0.0009977331	0.006344008	0.006344008	0.00817682	0.00817682	0.0011863	0.0011863	0.43724	0.280499	0.159712	0.122549
16400	-300.1174	-315.6154	15.49806	0	1	1	0	0.003948529	0.0006115365	0.00596936	0.00596936	0.010364	0.010364	0.001065063	0.0007031801	0.406281	0.0751235	0.144924	0.373672
16500	-306.2748	-319.5722	13.29743	0	1	1	1	0.005687028	0.0003498304	0.007774295	0.007774295	0.002685912	0.002685912	0.001906887	0.001906887	0.568555	0.0491713	0.35158	0.0306931
16600	-303.8945	-314.9874	11.09289	0	1	1	1	0.006611968	0.0001613373	0.00716046	0.00716046	0.005275664	0.005275664	0.001136214	0.001136214	0.615139	0.179704	0.00442262	0.200734
16700	-297.8651	-313.5919	15.72678	0	1	1	0	0.003793726	2.109636e-05	0.007345921	0.007345921	0.009344783	0.009344783	0.001687255	0.0002674322	0.376614	0.116574	0.0221044	0.484707
16800	-310.7599	-324.6618	13.9019	0	1	1	1	0.004392807	0.0004989872	0.007977133	0.007977133	0.002194379	0.002194379	0.002808248	0.002808248	0.133335	0.249566	0.501114	0.115985
16900	-306.6223	-312.6232	6.000927	0	1	1	1	0.006285185	0.0002375246	0.006992497	0.006992497	0.007826814	0.007826814	0.003488466	0.003488466	0.130382	0.223862	0.584398	0.0613592
17000	-304.5144	-318.0263	13.51192	0	1	1	1	0.006469106	0.0001005975	0.00511452	0.00511452	0.004456092	0.004456092	0.002074715	0.002074715	0.697783	0.093317	0.132579	0.0763207
17100	-304.638	-317.6174	12.97943	0	1	1	1	0.005424824	0.0002767301	0.006960039	0.006960039	0.004616109	0.004616109	0.001406331	0.001406331	0.212451	0.130222	0.496318	0.16101
17200	-298.1313	-310.1833	12.05194	0	1	1	0	0.006734933	5.726294e-05	0.007287205	0.007287205	0.009503795	0.009503795	0.002095348	1.835349e-05	0.335724	0.0989113	0.178128	0.387237
17300	-300.8902	-314.5047	13.61443	0	1	1	0	0.00648695	0.000259785	0.007336681	0.007336681	0.006392084	0.006392084	0.003357945	0.0004872598	0.103889	0.18314	0.253186	0.459785
17400	-304.1087	-313.2812	9.172482	0	1	1	1	0.005270797	0.0003328233	0.006740131	0.006740131	0.00786587	0.00786587	0.001827456	0.001827456	0.294852	0.150914	0.408031	0.146204
17500	-306.6078	-319.811	13.20321	0	1	1	1	0.006732813	0.0006127124	0.00675437	0.00675437	0.003222543	0.003222543	0.001164496	0.001164496	0.559392	0.381453	0.0272988	0.0318563
17600	-296.9204	-313.2915	16.3711	0	1	1	0	0.005771109	0.0001840432	0.007006393	0.007006393	0.007125313	0.007125313	0.001461647	0.0003442111	0.390471	0.124705	0.391681	0.0931428
17700	-307.8004	-316.6833	8.882867	0	1	1	1	0.00248495	0.0001381457	0.006822802	0.006822802	0.01175987	0.01175987	0.00108639	0.00108639	0.590911	0.0123116	0.122744	0.274034
17800	-308.5691	-312.391	3.821979	0	1	1	1	0.004029578	0.0008093348	0.00727722	0.00727722	0.01202751	0.01202751	0.002605989	0.002605989	0.346351	0.383333	0.210232	0.0600834
17900	-304.7323	-311.1766	6.444351	0	1	1	1	0.00546377	0.0002264833	0.007504835	0.007504835	0.008806163	0.008806163	0.002438679	0.002438679	0.362198	0.00616868	0.0411352	0.590499
18000	-305.2184	-315.0305	9.812108	0	1	1	1	0.003659046	4.326062e-05	0.007256148	0.007256148	0.007557265	0.007557265	0.002957995	0.002957995	0.446386	0.0675818	0.398927	0.087105
18100	-303.8383	-312.0404	8.202084	0	1	1	1	0.005314313	0.0002122959	0.005884348	0.005884348	0.009624037	0.009624037	0.00185678	0.00185678	0.541858	0.0388075	0.115447	0.303887
18200	-298.1741	-315.8493	17.67519	0	1	1	0	0.004784289	0.000156418	0.00756493	0.00756493	0.006379165	0.006379165	0.001660845	0.0001984662	0.140984	0.302681	0.0361596	0.520176
18300	-304.3158	-317.7838	13.46797	0	1	1	1	0.003995258	0.0003349375	0.00600748	0.00600748	0.006930253	0.006930253	0.000985814	0.000985814	0.595347	0.0895515	0.245414	0.069687
18400	-308.4878	-314.5008	6.012955	0	1	1	1	0.004804896	4.966521e-05	0.008410072	0.008410072	0.008814757	0.008814757	0.002740501	0.002740501	0.0196375	0.138553	0.266064	0.575745
18500	-303.7253	-313.3567	9.631383	0	1	1	1	0.005804804	2.128959e-06	0.007618406	0.007618406	0.00716166	0.00716166	0.001045893	0.001045893	0.332102	0.234404	0.330408	0.103086
18600	-303.5601	-312.0979	8.537773	0	1	1	1	0.004865784	5.752245e-05	0.006778817	0.006778817	0.009211258	0.009211258	0.001682729	0.001682729	0.293639	0.151697	0.222069	0.332595
18700	-303.2222	-313.07	9.847726	0	1	1	0	0.005331836	0.000231696	0.009057078	0.009057078	0.008481188	0.008481188	0.00100378	0.003532726	0.504368	0.18645	0.173401	0.135781
18800	-300.7216	-318.5642	17.84261	0	1	1	0	0.004332014	7.800562e-05	0.00755077	0.00755077	0.003962443	0.003962443	0.001965961	0.002707463	0.511118	0.399114	0.0247319	0.0650353
18900	-305.7568	-311.8405	6.083709	0	1	1	1	0.005564365	0.000355077	0.00703967	0.00703967	0.01093892	0.01093892	0.0008595403	0.0008595403	0.36222	0.51409	0.0210604	0.10263
19000	-303.9374	-317.7574	13.81997	0	1	1	1	0.00417546	0.0002412474	0.006211063	0.006211063	0.005517241	0.005517241	0.001798701	0.001798701	0.513059	0.320241	0.0817813	0.0849185
19100	-306.6729	-317.6198	10.94693	0	1	1	1	0.003840635	2.349002e-05	0.005907526	0.005907526	0.00825201	0.00825201	0.002450539	0.002450539	0.0378486	0.301044	0.187068	0.47404
19200	-302.2344	-315.954	13.71954	0	1	0	1	0.006022617	0.0002696864	0.007272256	0.007272256	0.005818815	0.001246319	0.003598439	0.003598439	0.41383	0.180346	0.368559	0.0372644
19300	-302.4508	-321.3134	18.8626	0	1	1	0	0.004805391	0.001198917	0.006331133	0.006331133	0.005139933	0.005139933	0.0008793406	0.001343562	0.208033	0.417781	0.160403	0.213782
19400	-296.6163	-318.2648	21.64849	0	1	0	0	0.005170021	0.0004499315	0.006054476	0.006054476	0.006190246	0.001284673	0.002628059	0.001663106	0.307502	0.164591	0.341813	0.186093
19500	-300.9447	-322.8991	21.9544	0	1	0	0	0.003916089	0.0004634488	0.008737633	0.008737633	0.004983392	0.002178523	0.0006413827	0.002250609	0.277526	0.246169	0.155578	0.320727
19600	-304.5272	-312.8232	8.296063	0	1	1	1	0.004386394	0.0002018677	0.007455709	0.007455709	0.00870674	0.00870674	0.002058289	0.002058289	0.352629	0.244387	0.22305	0.179934
19700	-297.514	-312.8281	15.3141	0	1	1	0	0.00592682	9.400236e-05	0.007023242	0.007023242	0.007671949	0.007671949	0.001413109	0.0006945694	0.265412	0.0240173	0.392217	0.318354
19800	-304.8871	-314.7495	9.862469	0	1	1	1	0.005058818	8.569809e-06	0.006072319	0.006072319	0.008248264	0.008248264	0.002041389	0.002041389	0.0553399	0.810723	0.0181746	0.115762
19900	-296.9616	-316.8776	19.91604	0	1	1	0	0.005792969	4.49331e-05	0.007295873	0.007295873	0.004486039	0.004486039	0.0009059473	0.0002446829	0.53967	0.251782	0.00880414	0.199744
20000	-305.8574	-320.0366	14.1792	0	1	1	1	0.005186248	0.0003945741	0.006482236	0.006482236	0.003009999	0.003009999	0.002554256	0.002554256	0.486504	0.245861	0.135092	0.132543
20100	-297.217	-315.683	18.46601	0	1	0	0	0.006480449	0.0005981168	0.00656764	0.00656764	0.006825985	0.00284744	0.002813272	0.0001106443	0.336442	0.375867	0.176792	0.110899
20200	-297.7512	-315.6274	17.87622	0	1	1	0	0.005151223	9.144614e-05	0.007063451	0.007063451	0.005732654	0.005732654	0.001454537	0.001073744	0.251763	0.0843951	0.176697	0.487144
20300	-302.7273	-322.5701	19.84284	0	1	1	0	0.006051774	0.0001066164	0.004966126	0.004966126	0.003100828	0.003100828	0.004556228	5.334415e-05	0.382181	0.573174	0.0228057	0.0218388
20400	-307.5183	-314.0184	6.500111	0	1	1	1	0.005388267	0.0003900342	0.005691956	0.005691956	0.01018908	0.01018908	0.002731482	0.002731482	0.072947	0.419508	0.351479	0.156066
20500	-297.8107	-316.2552	18.44447	0	1	1	0	0.004555177	0.0001962443	0.005243974	0.005243974	0.008559009	0.008559009	0.001378694	0.0001334537	0.425768	0.13578	0.438128	0.000323691
20600	-303.4858	-310.0308	6.544994	0	1	1	1	0.00665951	8.503549e-05	0.00657443	0.00657443	0.009039873	0.009039873	0.001992441	0.001992441	0.751513	0.0250929	0.101806	0.121588
20700	-304.3956	-318.848	14.45247	0	1	1	0	0.004340398	0.000596081	0.00954356	0.00954356	0.006521857	0.006521857	0.001587794	0.0009929006	0.132385	0.367247	0.473038	0.0273301
20800	-294.0752	-316.5133	22.43806	0	1	0	0	0.004714328	3.234072e-05	0.006603823	0.006603823	0.01026653	0.0005943945	0.0004092732	0.0001244056	0.641803	0.108977	0.213853	0.0353664
20900	-298.205	-320.6136	22.40863	0	1	0	0	0.004961103	0.0003548906	0.006699395	0.006699395	0.007932667	0.001279334	0.001473512	7.01034e-05	0.00435145	0.0926125	0.467614	0.435422
21000	-301.7282	-316.7155	14.98729	0	1	0	1	0.003543494	0.0001289494	0.00726457	0.00726457	0.009849212	0.0006689418	0.001656371	0.001656371	0.487402	0.085261	0.0147151	0.412622
21100	-303.2204	-312.5084	9.288047	0	1	1	1	0.006015907	0.0001636744	0.006895247	0.006895247	0.007220353	0.007220353	0.00164011	0.00164011	0.480442	0.0622806	0.222622	0.234655
21200	-304.6593	-319.9252	15.26596	0	1	1	1	0.004615902	3.691822e-06	0.004759517	0.004759517	0.006089706	0.006089706	0.001201311	0.001201311	0.521376	0.0717713	0.259041	0.147812
21300	-301.3562	-317.4223	16.06616	0	1	1	0	0.006413203	0.001169313	0.005578811	0.005578811	0.007160217	0.007160217	0.001575532	0.0002642274	0.345126	0.0411241	0.35355	0.260199
21400	-303.1167	-313.726	10.60936	0	1	1	1	0.005518981	2.117379e-05	0.005560891	0.005560891	0.008328868	0.008328868	0.001341609	0.001341609	0.50866	0.096999	0.0280435	0.366298
21500	-299.559	-313.0251	13.46612	0	1	1	0	0.006025529	3.554795e-05	0.008553952	0.008553952	0.00632249	0.00632249	0.001625366	0.00188845	0.653557	0.204171	0.137837	0.00443478
21600	-308.6445	-320.0772	11.43271	0	1	1	1	0.005947655	0.0005455292	0.005743989	0.005743989	0.003431853	0.003431853	0.004377311	0.004377311	0.676873	0.150416	0.0521229	0.120589
21700	-301.177	-316.1204	14.94341	0	1	1	0	0.003999968	0.0006361191	0.007871817	0.007871817	0.006712193	0.006712193	0.002209644	0.001720444	0.619051	0.0775818	0.152338	0.15103
21800	-304.0074	-310.9444	6.937036	0	1	1	1	0.006074459	0.0001141813	0.00676967	0.00676967	0.008263267	0.008263267	0.002784412	0.002784412	0.472311	0.0678456	0.404719	0.0551245
21900	-309.1321	-327.2372	18.1051	0	1	1	1	0.003949092	0.0001767777	0.00450384	0.00450384	0.005087604	0.005087604	0.0004521908	0.0004521908	0.367485	0.2693	0.35663	0.00658502
22000	-299.5856	-314.0529	14.46733	0	1	1	0	0.005046833	7.733049e-05	0.006053613	0.006053613	0.008478899	0.008478899	0.0023616	0.001551227	0.11052	0.246377	0.177057	0.466046
22100	-304.9922	-316.1287	11.13657	0	1	1	1	0.004691799	0.0003200798	0.007608515	0.007608515	0.00715388	0.00715388	0.0005328956	0.0005328956	0.535586	0.128515	0.158415	0.177483
22200	-300.0504	-317.7992	17.74874	0	1	1	0	0.007392065	9.369424e-05	0.005589762	0.005589762	0.005069812	0.005069812	0.0009128608	0.00162114	0.53499	0.0390872	0.24843	0.177493
22300	-306.4421	-319.3939	12.95179	0	1	1	1	0.003345504	0.0003399922	0.006736735	0.006736735	0.007090906	0.007090906	0.001195241	0.001195241	0.165373	0.405482	0.0930236	0.336122
22400	-300.4939	-319.0456	18.55174	0	1	1	0	0.0061843	0.0006980242	0.006442505	0.006442505	0.003815111	0.003815111	0.002220107	0.0006120254	0.287896	0.151649	0.166751	0.393705
22500	-306.1971	-317.8797	11.68257	0	1	1	1	0.006030347	0.0004276815	0.005852072	0.005852072	0.005519698	0.005519698	0.00199647	0.00199647	0.0821975	0.759697	0.0753702	0.0827357
22600	-299.2935	-316.5799	17.28636	0	1	1	0	0.006497889	0.0004034254	0.006680683	0.006680683	0.00577884	0.00577884	0.0009536968	0.0007720498	0.245025	0.0768317	0.436846	0.241297
22700	-307.1903	-317.3271	10.13683	0	1	1	1	0.006848751	0.0001784197	0.005773205	0.005773205	0.007859876	0.007859876	0.0005274553	0.0005274553	0.111847	0.27437	0.00980298	0.60398
22800	-309.4625	-315.754	6.291477	0	1	1	1	0.006473434	0.0009833054	0.006569696	0.006569696	0.006832548	0.006832548	0.003715595	0.003715595	0.14151	0.19216	0.497136	0.169194
22900	-298.7389	-312.0573	13.31841	0	1	1	0	0.006851584	0.0001494802	0.006766066	0.006766066	0.007342294	0.007342294	0.002041685	0.001430323	0.434532	0.138608	0.168438	0.258422
23000	-303.0716	-317.0181	13.94647	0	1	0	1	0.006165562	0.0006946714	0.006443908	0.006443908	0.007886999	0.001745612	0.001091505	0.001091505	0.287473	0.152306	0.116087	0.444133
23100	-299.061	-313.0493	13.98832	0	1	1	0	0.005538957	0.0004401069	0.006440495	0.006440495	0.00798987	0.00798987	0.001796645	0.001785318	0.459222	0.379435	0.147088	0.0142539
23200	-297.8642	-312.018	14.15372	0	1	1	0	0.006116762	0.0001312668	0.006858152	0.006858152	0.008172759	0.008172759	0.001027223	0.001539558	0.702267	0.23005	0.0081311	0.0595516
23300	-303.8581	-311.7382	7.880106	0	1	1	1	0.005051967	0.0001964083	0.007469294	0.007469294	0.007735064	0.007735064	0.00272263	0.00272263	0.740052	0.206159	0.0264933	0.0272958
23400	-305.9038	-319.0509	13.14712	0	1	1	1	0.003519128	3.553768e-05	0.005217401	0.005217401	0.007620313	0.007620313	0.002143955	0.002143955	0.270404	0.297834	0.298775	0.132987
23500	-305.85	-316.0819	10.23186	0	1	0	1	0.004922587	0.000973937	0.007748898	0.007748898	0.006352051	0.00506376	0.002238741	0.002238741	0.577592	0.125977	0.248249	0.0481815
23600	-299.6448	-313.5621	13.91735	0	1	1	0	0.00529296	4.96249e-05	0.008073208	0.008073208	0.006584246	0.006584246	0.003607085	0.0004467813	0.351386	0.0519646	0.0699861	0.526663
23700	-304.6295	-313.6845	9.054922	0	1	1	1	0.006325859	1.310376e-05	0.006305438	0.006305438	0.008660687	0.008660687	0.0008355326	0.0008355326	0.187598	0.305378	0.344927	0.162097
23800	-298.03	-314.6192	16.5892	0	1	1	0	0.005334661	0.0003673854	0.006933933	0.006933933	0.005999989	0.005999989	0.002883284	0.0001813727	0.526583	0.0634195	0.00586151	0.404136
23900	-304.4486	-316.7992	12.35053	0	1	1	1	0.005068741	0.0001087851	0.005655986	0.005655986	0.006006834	0.006006834	0.002397604	0.002397604	0.194276	0.576982	0.113843	0.1149
24000	-305.5912	-315.9564	10.36518	0	1	1	1	0.006552099	0.0002010031	0.006591273	0.006591273	0.004655112	0.004655112	0.0029871	0.0029871	0.230524	0.0437381	0.497901	0.227837
24100	-294.741	-314.5219	19.78089	0	1	0	0	0.005262945	2.606102e-05	0.00641689	0.00641689	0.009057237	0.0007883885	0.002381656	0.001152258	0.244569	0.067649	0.551245	0.136537
24200	-301.068	-316.2595	15.19143	0	1	0	1	0.005942337	0.0001491595	0.005240482	0.005240482	0.008539729	0.0004722322	0.002587797	0.002587797	0.519619	0.0846705	0.0603795	0.335331
24300	-304.5261	-311.4017	6.875635	0	0	1	1	0.005679557	0.0003341246	0.005636397	0.005319792	0.01146643	0.01146643	0.001819726	0.001819726	0.656142	0.170892	0.145376	0.0275894
24400	-303.4399	-317.9469	14.50705	0	1	1	1	0.005114526	4.839845e-05	0.006161142	0.006161142	0.003677484	0.003677484	0.002337005	0.002337005	0.796856	1.34267e-05	0.10468	0.0984509
24500	-304.2334	-316.8079	12.57443	0	1	1	1	0.004251659	0.0001218561	0.007136249	0.007136249	0.004869263	0.004869263	0.002661716	0.002661716	0.73643	0.21887	0.000366893	0.0443335
24600	-307.9497	-315.3077	7.358	0	1	1	1	0.006054216	0.001196708	0.00704331	0.00704331	0.007113993	0.007113993	0.002226992	0.002226992	0.243995	0.379664	0.0353472	0.340993
24700	-298.6337	-310.9892	12.35548	0	1	1	0	0.006384004	0.0001754917	0.006422878	0.006422878	0.008578761	0.008578761	0.003686671	0.0001817461	0.891732	0.0390766	0.0552969	0.0138945
24800	-300.765	-315.0255	14.26051	0	1	1	0	0.005987372	0.0003723897	0.006058868	0.006058868	0.007776677	0.007776677	0.0005730588	0.002983293	0.76003	0.0083824	0.0926027	0.138985
24900	-298.361	-316.7332	18.37215	0	1	1	0	0.006573162	0.0003099939	0.0053761	0.0053761	0.005765825	0.005765825	0.00182078	0.0002843966	0.44951	0.389633	0.0728488	0.088008
25000	-297.2796	-311.3815	14.10192	0	1	1	0	0.004516421	1.672388e-05	0.006820051	0.006820051	0.009750987	0.009750987	0.001918028	0.0008691305	0.581875	0.0188514	0.0613574	0.337916
25100	-306.0227	-312.7668	6.744101	0	1	1	1	0.006429368	0.0002185897	0.005754745	0.005754745	0.009388102	0.009388102	0.002385116	0.002385116	0.150859	0.276069	0.384353	0.18872
25200	-297.0319	-312.4906	15.45864	0	1	1	0	0.006499235	1.821913e-05	0.006114894	0.006114894	0.006867701	0.006867701	0.002118798	0.001077537	0.722074	0.0921296	0.0459932	0.139803
25300	-304.0586	-318.2062	14.14757	0	1	1	1	0.005907573	7.370739e-05	0.006226265	0.006226265	0.003215463	0.003215463	0.002232162	0.002232162	0.579093	0.237405	0.0492776	0.134225
25400	-306.152	-313.6038	7.451802	0	1	1	1	0.006555187	0.0005210841	0.00666559	0.00666559	0.007863647	0.007863647	0.001947091	0.001947091	0.155632	0.412266	0.429853	0.00224896
25500	-312.2413	-309.8775	-2.363758	0	1	1	1	0.005282163	0.0003251622	0.007173087	0.007173087	0.0158514	0.0158514	0.003566033	0.003566033	0.0917835	0.0957832	0.509827	0.302607
25600	-293.6555	-320.8893	27.23378	0	1	0	0	0.005955671	4.85548e-05	0.005419596	0.005419596	0.005714483	0.0002929396	0.0007706999	0.0003192184	0.299594	0.35089	0.269104	0.0804124
25700	-305.8532	-310.6261	4.772947	0	1	1	1	0.006843832	0.0004486637	0.007153782	0.007153782	0.01000535	0.01000535	0.001460423	0.001460423	0.562602	0.14758	0.207817	0.0820008
25800	-306.2195	-315.7391	9.51958	0	1	1	1	0.003615864	0.0006000026	0.007457029	0.007457029	0.0085047	0.0085047	0.001553769	0.001553769	0.42714	0.277975	0.101205	0.19368
25900	-300.2102	-318.5404	18.33022	0	1	0	1	0.005022007	3.438095e-06	0.005386227	0.005386227	0.005826828	0.001658798	0.002269884	0.002269884	0.440072	0.120092	0.409072	0.0307635
26000	-297.4146	-312.1141	14.69957	0	1	1	0	0.004934596	5.496482e-05	0.006609503	0.006609503	0.008303456	0.008303456	0.002373896	0.001088536	0.512419	0.180675	0.232156	0.0747496
26100	-307.5806	-316.968	9.387417	0	1	1	1	0.004651377	5.054037e-05	0.008476547	0.008476547	0.004486891	0.004486891	0.004182414	0.004182414	0.600649	0.230763	0.00110556	0.167483
26200	-298.9132	-318.797	19.88382	0	1	1	0	0.005848833	0.0001541719	0.007642779	0.007642779	0.00353123	0.00353123	0.001408286	0.0002135206	0.209966	0.64729	0.0266414	0.116102
26300	-298.4725	-313.2314	14.75885	0	1	1	0	0.005373503	5.663761e-05	0.005554411	0.005554411	0.008866483	0.008866483	0.001940962	0.001520745	0.376868	0.442305	0.161983	0.0188436
26400	-304.136	-314.5495	10.41352	0	0	1	0	0.003671318	0.0004033178	0.009625749	0.004843189	0.01421335	0.01421335	0.0001050503	0.0004739515	0.319104	0.387648	0.0287885	0.26446
26500	-308.6648	-322.2123	13.54753	0	1	1	1	0.00582605	0.000563573	0.008096467	0.008096467	0.003359483	0.003359483	0.0003381011	0.0003381011	0.45648	0.203923	0.0114991	0.328098
26600	-307	-319.5403	12.54029	0	1	1	1	0.00432326	0.0008832208	0.005414501	0.005414501	0.006918902	0.006918902	0.001530932	0.001530932	0.263332	0.33853	0.0298618	0.368276
26700	-301.7435	-313.3194	11.57593	0	1	1	0	0.003927964	0.0002529341	0.005346979	0.005346979	0.01278996	0.01278996	0.002447154	0.001351163	0.724749	0.182101	0.000200254	0.0929491
26800	-298.4735	-316.2642	17.79063	0	1	0	1	0.006164192	8.33608e-05	0.006488788	0.006488788	0.005551347	0.0004075982	0.001947157	0.001947157	0.740388	0.103689	0.0117318	0.14419
26900	-300.2447	-313.3181	13.07341	0	1	1	0	0.005352742	0.0001211996	0.007439802	0.007439802	0.009207115	0.009207115	0.0005070695	0.002169289	0.372645	0.0494655	0.0817777	0.496112
27000	-299.6596	-314.6756	15.01607	0	1	1	0	0.004427608	0.0003535847	0.00654344	0.00654344	0.01054535	0.01054535	0.001186329	2.987613e-05	0.087004	0.217759	0.27363	0.421607
27100	-300.5212	-315.7378	15.21653	0	1	1	0	0.005357718	0.0004968683	0.007085538	0.007085538	0.007863149	0.007863149	0.000410486	0.001695864	0.442724	0.270593	0.185352	0.101331
27200	-300.2419	-314.3553	14.11335	0	1	1	0	0.005985426	0.0006459882	0.006721192	0.006721192	0.006633706	0.006633706	0.003353343	0.0005416204	0.471272	0.0640078	0.214097	0.250623
27300	-299.0917	-314.5167	15.42502	0	1	1	0	0.005743884	0.0002944287	0.005503498	0.005503498	0.007640988	0.007640988	0.00145181	0.00209139	0.625814	0.113927	0.247613	0.0126462
