Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
384	0	-302.2344	-315.954	13.71954	0	1	0	1	0.006022617	0.0002696864	0.007272256	0.007272256	0.005818815	0.001246319	0.003598439	0.003598439	0.41383	0.180346	0.368559	0.0372644
385	1	-300.1517	-313.649	13.49726	0	1	1	0	0.004568905	0.0006989554	0.007746358	0.007746358	0.008707654	0.008707654	0.001750596	0.0009514348	0.47537	0.200278	0.160365	0.163988
386	0	-302.4508	-321.3134	18.8626	0	1	1	0	0.004805391	0.001198917	0.006331133	0.006331133	0.005139933	0.005139933	0.0008793406	0.001343562	0.208033	0.417781	0.160403	0.213782
387	1	-306.3664	-310.5007	4.134317	0	1	1	0	0.008209931	0.0006126628	0.008166308	0.008166308	0.0143854	0.0143854	0.0009938921	0.000302308	0.40967	0.340593	0.226674	0.0230629
388	0	-296.6163	-318.2648	21.64849	0	1	0	0	0.005170021	0.0004499315	0.006054476	0.006054476	0.006190246	0.001284673	0.002628059	0.001663106	0.307502	0.164591	0.341813	0.186093
389	1	-304.607	-313.6841	9.077129	0	1	1	1	0.006081256	0.0002954026	0.00783814	0.00783814	0.00645595	0.00645595	0.001450313	0.001450313	0.472022	0.161758	0.277649	0.0885717
390	0	-300.9447	-322.8991	21.9544	0	1	0	0	0.003916089	0.0004634488	0.008737633	0.008737633	0.004983392	0.002178523	0.0006413827	0.002250609	0.277526	0.246169	0.155578	0.320727
391	1	-307.2178	-318.8887	11.67097	0	1	1	1	0.004776977	0.0002048101	0.006199911	0.006199911	0.008479489	0.008479489	0.000175299	0.000175299	0.166432	0.0280692	0.304754	0.500745
392	0	-304.5272	-312.8232	8.296063	0	1	1	1	0.004386394	0.0002018677	0.007455709	0.007455709	0.00870674	0.00870674	0.002058289	0.002058289	0.352629	0.244387	0.22305	0.179934
393	1	-298.2521	-316.465	18.21296	0	1	1	0	0.00476002	0.0003961588	0.00689454	0.00689454	0.005310348	0.005310348	0.002721501	0.0001878975	0.521825	0.148948	0.258866	0.0703611
394	0	-297.514	-312.8281	15.3141	0	1	1	0	0.00592682	9.400236e-05	0.007023242	0.007023242	0.007671949	0.007671949	0.001413109	0.0006945694	0.265412	0.0240173	0.392217	0.318354
395	1	-298.7522	-311.7522	13.00004	0	1	1	0	0.007792157	2.251149e-06	0.006497223	0.006497223	0.007720949	0.007720949	0.001786336	0.001062925	0.541832	0.163078	0.285938	0.00915256
396	0	-304.8871	-314.7495	9.862469	0	1	1	1	0.005058818	8.569809e-06	0.006072319	0.006072319	0.008248264	0.008248264	0.002041389	0.002041389	0.0553399	0.810723	0.0181746	0.115762
397	1	-305.7182	-313.0867	7.368515	0	1	1	1	0.005978079	0.0004989886	0.007217974	0.007217974	0.009052476	0.009052476	0.000878439	0.000878439	0.364365	0.0152144	0.419936	0.200484
398	0	-296.9616	-316.8776	19.91604	0	1	1	0	0.005792969	4.49331e-05	0.007295873	0.007295873	0.004486039	0.004486039	0.0009059473	0.0002446829	0.53967	0.251782	0.00880414	0.199744
399	1	-307.2068	-318.5907	11.38394	0	1	1	1	0.005188245	0.001199302	0.006923488	0.006923488	0.005861637	0.005861637	0.0009166191	0.0009166191	0.381268	0.245131	0.346664	0.0269367
400	0	-305.8574	-320.0366	14.1792	0	1	1	1	0.005186248	0.0003945741	0.006482236	0.006482236	0.003009999	0.003009999	0.002554256	0.002554256	0.486504	0.245861	0.135092	0.132543
401	1	-298.1227	-314.967	16.84432	0	1	1	0	0.004348134	0.0002279202	0.006643544	0.006643544	0.009191862	0.009191862	0.0007285142	0.0003359436	0.336498	0.207169	0.419442	0.0368903
402	0	-297.217	-315.683	18.46601	0	1	0	0	0.006480449	0.0005981168	0.00656764	0.00656764	0.006825985	0.00284744	0.002813272	0.0001106443	0.336442	0.375867	0.176792	0.110899
403	1	-302.9346	-317.8247	14.89004	0	1	1	1	0.004566573	1.916835e-05	0.00546926	0.00546926	0.005284704	0.005284704	0.001661526	0.001661526	0.846913	0.0268805	0.00166112	0.124546
404	0	-297.7512	-315.6274	17.87622	0	1	1	0	0.005151223	9.144614e-05	0.007063451	0.007063451	0.005732654	0.005732654	0.001454537	0.001073744	0.251763	0.0843951	0.176697	0.487144
405	1	-302.3884	-312.8869	10.49854	0	1	1	1	0.005132482	5.448374e-05	0.006624877	0.006624877	0.007486864	0.007486864	0.00157042	0.00157042	0.548328	0.163407	0.0302613	0.258004
406	0	-302.7273	-322.5701	19.84284	0	1	1	0	0.006051774	0.0001066164	0.004966126	0.004966126	0.003100828	0.003100828	0.004556228	5.334415e-05	0.382181	0.573174	0.0228057	0.0218388
407	1	-295.3859	-321.8682	26.48232	0	1	0	0	0.004670987	0.0005264581	0.006467591	0.006467591	0.006037715	0.0003182278	0.0006261717	0.0005358782	0.258091	0.132001	0.578541	0.0313671
408	0	-307.5183	-314.0184	6.500111	0	1	1	1	0.005388267	0.0003900342	0.005691956	0.005691956	0.01018908	0.01018908	0.002731482	0.002731482	0.072947	0.419508	0.351479	0.156066
409	1	-296.3126	-315.1623	18.84974	0	1	0	0	0.006948668	0.0002624518	0.007382818	0.007382818	0.0061834	0.002523541	0.002451402	0.0001532896	0.262	0.0613783	0.49564	0.180982
410	0	-297.8107	-316.2552	18.44447	0	1	1	0	0.004555177	0.0001962443	0.005243974	0.005243974	0.008559009	0.008559009	0.001378694	0.0001334537	0.425768	0.13578	0.438128	0.000323691
411	1	-307.1644	-316.7599	9.595521	0	1	1	1	0.007660991	0.0004435628	0.006656277	0.006656277	0.004276142	0.004276142	0.002627504	0.002627504	0.387935	0.00915617	0.271654	0.331255
412	0	-303.4858	-310.0308	6.544994	0	1	1	1	0.00665951	8.503549e-05	0.00657443	0.00657443	0.009039873	0.009039873	0.001992441	0.001992441	0.751513	0.0250929	0.101806	0.121588
413	1	-296.7441	-316.8758	20.13168	0	1	1	0	0.003887063	2.628642e-05	0.006426861	0.006426861	0.006783298	0.006783298	0.001284228	0.0001727788	0.441245	0.368645	0.111449	0.0786613
414	0	-304.3956	-318.848	14.45247	0	1	1	0	0.004340398	0.000596081	0.00954356	0.00954356	0.006521857	0.006521857	0.001587794	0.0009929006	0.132385	0.367247	0.473038	0.0273301
415	1	-294.2289	-319.2082	24.9793	0	1	0	0	0.005110363	0.0002038864	0.005394672	0.005394672	0.006139395	0.0001330637	0.002573795	0.0009516618	0.59513	0.0622018	0.128681	0.213988
416	0	-294.0752	-316.5133	22.43806	0	1	0	0	0.004714328	3.234072e-05	0.006603823	0.006603823	0.01026653	0.0005943945	0.0004092732	0.0001244056	0.641803	0.108977	0.213853	0.0353664
417	1	-307.2463	-315.6658	8.419537	0	1	1	1	0.005105525	8.257168e-05	0.009400373	0.009400373	0.007602364	0.007602364	0.0005094146	0.0005094146	0.608935	0.00284759	0.296968	0.0912499
418	0	-298.205	-320.6136	22.40863	0	1	0	0	0.004961103	0.0003548906	0.006699395	0.006699395	0.007932667	0.001279334	0.001473512	7.01034e-05	0.00435145	0.0926125	0.467614	0.435422
419	1	-299.18	-319.0119	19.83191	0	1	1	0	0.006801873	5.99276e-05	0.006141605	0.006141605	0.004924731	0.004924731	0.0006304131	0.0002859923	0.156302	0.0481681	0.0617346	0.733795
420	0	-301.7282	-316.7155	14.98729	0	1	0	1	0.003543494	0.0001289494	0.00726457	0.00726457	0.009849212	0.0006689418	0.001656371	0.001656371	0.487402	0.085261	0.0147151	0.412622
421	1	-306.9359	-320.6805	13.7446	0	1	1	1	0.004734268	0.000512422	0.005168045	0.005168045	0.004599043	0.004599043	0.002996315	0.002996315	0.496256	0.0667343	0.314602	0.122408
422	0	-303.2204	-312.5084	9.288047	0	1	1	1	0.006015907	0.0001636744	0.006895247	0.006895247	0.007220353	0.007220353	0.00164011	0.00164011	0.480442	0.0622806	0.222622	0.234655
423	1	-304.4762	-311.8916	7.415381	0	1	1	1	0.006171881	0.0001015598	0.005553522	0.005553522	0.009782113	0.009782113	0.001975603	0.001975603	0.439976	0.322055	0.161618	0.0763508
424	0	-304.6593	-319.9252	15.26596	0	1	1	1	0.004615902	3.691822e-06	0.004759517	0.004759517	0.006089706	0.006089706	0.001201311	0.001201311	0.521376	0.0717713	0.259041	0.147812
425	1	-308.2822	-314.998	6.715802	0	1	1	1	0.007597608	0.0003794064	0.004968873	0.004968873	0.009730891	0.009730891	0.001524068	0.001524068	0.300849	0.470081	0.212836	0.0162332
426	0	-301.3562	-317.4223	16.06616	0	1	1	0	0.006413203	0.001169313	0.005578811	0.005578811	0.007160217	0.007160217	0.001575532	0.0002642274	0.345126	0.0411241	0.35355	0.260199
427	1	-298.3983	-314.5443	16.14604	0	1	1	0	0.007218372	9.769382e-05	0.006450569	0.006450569	0.005594585	0.005594585	0.00266646	6.326056e-05	0.292431	0.363555	0.189473	0.154541
428	0	-303.1167	-313.726	10.60936	0	1	1	1	0.005518981	2.117379e-05	0.005560891	0.005560891	0.008328868	0.008328868	0.001341609	0.001341609	0.50866	0.096999	0.0280435	0.366298
429	1	-300.36	-312.9146	12.55466	0	1	1	0	0.00470425	0.0001784211	0.007624989	0.007624989	0.008403556	0.008403556	0.002827782	0.001515116	0.22699	0.198287	0.0598612	0.514862
430	0	-299.559	-313.0251	13.46612	0	1	1	0	0.006025529	3.554795e-05	0.008553952	0.008553952	0.00632249	0.00632249	0.001625366	0.00188845	0.653557	0.204171	0.137837	0.00443478
431	1	-300.9528	-317.1361	16.18323	0	1	0	1	0.006054469	7.554819e-05	0.006387516	0.006387516	0.005307262	0.0008003813	0.003433015	0.003433015	0.334708	0.279441	0.303898	0.0819538
432	0	-308.6445	-320.0772	11.43271	0	1	1	1	0.005947655	0.0005455292	0.005743989	0.005743989	0.003431853	0.003431853	0.004377311	0.004377311	0.676873	0.150416	0.0521229	0.120589
433	1	-305.451	-309.7402	4.289214	0	1	1	1	0.006374653	9.833123e-05	0.00765921	0.00765921	0.01103317	0.01103317	0.001172745	0.001172745	0.488232	0.3509	0.147726	0.0131418
434	0	-301.177	-316.1204	14.94341	0	1	1	0	0.003999968	0.0006361191	0.007871817	0.007871817	0.006712193	0.006712193	0.002209644	0.001720444	0.619051	0.0775818	0.152338	0.15103
435	1	-299.9517	-314.1982	14.24649	0	1	1	0	0.004002339	0.0002948369	0.005914465	0.005914465	0.009668096	0.009668096	0.002428572	0.001455701	0.469626	0.448489	0.0742142	0.00767122
436	0	-304.0074	-310.9444	6.937036	0	1	1	1	0.006074459	0.0001141813	0.00676967	0.00676967	0.008263267	0.008263267	0.002784412	0.002784412	0.472311	0.0678456	0.404719	0.0551245
437	1	-297.0833	-315.1362	18.05289	0	1	1	0	0.005229255	0.0001134238	0.007179918	0.007179918	0.00603969	0.00603969	0.001846875	2.281616e-06	0.203281	0.562703	0.173095	0.0609213
438	0	-309.1321	-327.2372	18.1051	0	1	1	1	0.003949092	0.0001767777	0.00450384	0.00450384	0.005087604	0.005087604	0.0004521908	0.0004521908	0.367485	0.2693	0.35663	0.00658502
439	1	-303.1741	-318.815	15.64091	0	1	1	0	0.00421236	0.0007747091	0.00785858	0.00785858	0.004917813	0.004917813	0.001740905	0.003031479	0.451252	0.0427552	0.139693	0.3663
440	0	-299.5856	-314.0529	14.46733	0	1	1	0	0.005046833	7.733049e-05	0.006053613	0.006053613	0.008478899	0.008478899	0.0023616	0.001551227	0.11052	0.246377	0.177057	0.466046
441	1	-306.4817	-316.409	9.927238	0	1	1	1	0.006442683	0.000161067	0.005912943	0.005912943	0.005942206	0.005942206	0.002913413	0.002913413	0.0535944	0.129787	0.408756	0.407862
442	0	-304.9922	-316.1287	11.13657	0	1	1	1	0.004691799	0.0003200798	0.007608515	0.007608515	0.00715388	0.00715388	0.0005328956	0.0005328956	0.535586	0.128515	0.158415	0.177483
443	1	-304.1638	-315.2258	11.062	0	1	1	1	0.004636141	0.0001641009	0.006143277	0.006143277	0.008081115	0.008081115	0.001348211	0.001348211	0.18263	0.138484	0.392884	0.286002
444	0	-300.0504	-317.7992	17.74874	0	1	1	0	0.007392065	9.369424e-05	0.005589762	0.005589762	0.005069812	0.005069812	0.0009128608	0.00162114	0.53499	0.0390872	0.24843	0.177493
445	1	-297.8772	-317.502	19.62478	0	1	1	0	0.006596113	0.0002847871	0.006846624	0.006846624	0.004157492	0.004157492	0.001037137	0.0001048197	0.594023	0.0115854	0.27464	0.119751
446	0	-306.4421	-319.3939	12.95179	0	1	1	1	0.003345504	0.0003399922	0.006736735	0.006736735	0.007090906	0.007090906	0.001195241	0.001195241	0.165373	0.405482	0.0930236	0.336122
447	1	-305.3986	-314.1421	8.743508	0	1	1	1	0.005100912	0.000128816	0.007834788	0.007834788	0.00623421	0.00623421	0.003116179	0.003116179	0.267308	0.152446	0.476597	0.103649
448	0	-300.4939	-319.0456	18.55174	0	1	1	0	0.0061843	0.0006980242	0.006442505	0.006442505	0.003815111	0.003815111	0.002220107	0.0006120254	0.287896	0.151649	0.166751	0.393705
449	1	-298.7692	-317.1732	18.40396	0	1	1	0	0.005401717	0.0001933315	0.00711423	0.00711423	0.00425645	0.00425645	0.002310544	0.0008259607	0.265886	0.347201	0.226826	0.160087
450	0	-306.1971	-317.8797	11.68257	0	1	1	1	0.006030347	0.0004276815	0.005852072	0.005852072	0.005519698	0.005519698	0.00199647	0.00199647	0.0821975	0.759697	0.0753702	0.0827357
451	1	-300.2257	-319.4333	19.20753	0	1	1	0	0.006588202	0.0007612351	0.006819446	0.006819446	0.003437642	0.003437642	0.001782491	5.459635e-06	0.402867	0.141974	0.256462	0.198697
452	0	-299.2935	-316.5799	17.28636	0	1	1	0	0.006497889	0.0004034254	0.006680683	0.006680683	0.00577884	0.00577884	0.0009536968	0.0007720498	0.245025	0.0768317	0.436846	0.241297
453	1	-304.2007	-316.293	12.09231	0	1	1	1	0.005206352	0.0003599229	0.007429825	0.007429825	0.005432008	0.005432008	0.001037277	0.001037277	0.569013	0.118068	0.149987	0.162932
454	0	-307.1903	-317.3271	10.13683	0	1	1	1	0.006848751	0.0001784197	0.005773205	0.005773205	0.007859876	0.007859876	0.0005274553	0.0005274553	0.111847	0.27437	0.00980298	0.60398
455	1	-306.9302	-317.8942	10.96407	0	1	1	1	0.00307206	5.413071e-05	0.006013499	0.006013499	0.01078277	0.01078277	0.0005366429	0.0005366429	0.372973	0.0612647	0.388447	0.177316
456	0	-309.4625	-315.754	6.291477	0	1	1	1	0.006473434	0.0009833054	0.006569696	0.006569696	0.006832548	0.006832548	0.003715595	0.003715595	0.14151	0.19216	0.497136	0.169194
457	1	-295.1596	-318.1821	23.02254	0	1	0	0	0.005775273	0.0003144906	0.006179916	0.006179916	0.008711315	0.0005424215	0.0006739531	3.292199e-05	0.155652	0.366663	0.262666	0.215019
458	0	-298.7389	-312.0573	13.31841	0	1	1	0	0.006851584	0.0001494802	0.006766066	0.006766066	0.007342294	0.007342294	0.002041685	0.001430323	0.434532	0.138608	0.168438	0.258422
459	1	-305.5576	-318.3223	12.76463	0	1	1	1	0.003868772	0.0004785413	0.007517062	0.007517062	0.005624231	0.005624231	0.001384614	0.001384614	0.523708	0.334145	0.0710382	0.0711088
460	0	-303.0716	-317.0181	13.94647	0	1	0	1	0.006165562	0.0006946714	0.006443908	0.006443908	0.007886999	0.001745612	0.001091505	0.001091505	0.287473	0.152306	0.116087	0.444133
461	1	-302.676	-311.0048	8.328788	0	1	1	0	0.006428711	0.0002287072	0.006539644	0.006539644	0.01010319	0.01010319	0.001524788	0.004151095	0.233804	0.454193	0.0829341	0.229069
462	0	-299.061	-313.0493	13.98832	0	1	1	0	0.005538957	0.0004401069	0.006440495	0.006440495	0.00798987	0.00798987	0.001796645	0.001785318	0.459222	0.379435	0.147088	0.0142539
463	1	-293.9734	-321.7641	27.79076	0	1	0	0	0.005701192	0.000119961	0.005585858	0.005585858	0.004502014	0.001123512	0.0007735953	0.0002244581	0.332687	0.139967	0.0222464	0.505099
464	0	-297.8642	-312.018	14.15372	0	1	1	0	0.006116762	0.0001312668	0.006858152	0.006858152	0.008172759	0.008172759	0.001027223	0.001539558	0.702267	0.23005	0.0081311	0.0595516
465	1	-305.769	-322.8174	17.04835	0	1	1	0	0.005991387	5.738322e-05	0.005907426	0.005907426	0.001981777	0.001981777	0.002636598	0.004721643	0.150164	0.301502	0.0218647	0.526469
466	0	-303.8581	-311.7382	7.880106	0	1	1	1	0.005051967	0.0001964083	0.007469294	0.007469294	0.007735064	0.007735064	0.00272263	0.00272263	0.740052	0.206159	0.0264933	0.0272958
467	1	-307.2862	-319.4952	12.20896	0	1	1	1	0.004497137	0.0004854304	0.006466441	0.006466441	0.005169448	0.005169448	0.002744182	0.002744182	0.065633	0.244085	0.206725	0.483557
468	0	-305.9038	-319.0509	13.14712	0	1	1	1	0.003519128	3.553768e-05	0.005217401	0.005217401	0.007620313	0.007620313	0.002143955	0.002143955	0.270404	0.297834	0.298775	0.132987
469	1	-300.8086	-318.7805	17.97198	0	1	1	0	0.004902033	0.000452727	0.006571479	0.006571479	0.003972976	0.003972976	0.002349383	0.002234116	0.430386	0.0504857	0.162496	0.356632
470	0	-305.85	-316.0819	10.23186	0	1	0	1	0.004922587	0.000973937	0.007748898	0.007748898	0.006352051	0.00506376	0.002238741	0.002238741	0.577592	0.125977	0.248249	0.0481815
471	1	-305.3876	-314.079	8.691435	0	1	1	1	0.004240982	0.0002351055	0.006912311	0.006912311	0.009040546	0.009040546	0.002031825	0.002031825	0.134248	0.169917	0.266764	0.429071
472	0	-299.6448	-313.5621	13.91735	0	1	1	0	0.00529296	4.96249e-05	0.008073208	0.008073208	0.006584246	0.006584246	0.003607085	0.0004467813	0.351386	0.0519646	0.0699861	0.526663
473	1	-298.6039	-314.304	15.70014	0	1	1	0	0.004891369	7.76119e-05	0.00711804	0.00711804	0.006291798	0.006291798	0.004092907	1.194922e-05	0.679366	0.0148774	0.180232	0.125525
474	0	-304.6295	-313.6845	9.054922	0	1	1	1	0.006325859	1.310376e-05	0.006305438	0.006305438	0.008660687	0.008660687	0.0008355326	0.0008355326	0.187598	0.305378	0.344927	0.162097
475	1	-302.6018	-311.215	8.613184	0	1	0	1	0.005538007	2.031928e-05	0.007503983	0.007503983	0.01162066	0.002475418	0.001567259	0.001567259	0.490896	0.406194	0.069064	0.0338461
476	0	-298.03	-314.6192	16.5892	0	1	1	0	0.005334661	0.0003673854	0.006933933	0.006933933	0.005999989	0.005999989	0.002883284	0.0001813727	0.526583	0.0634195	0.00586151	0.404136
477	1	-304.4844	-316.6668	12.18238	0	1	1	0	0.006282862	0.0002605346	0.00430779	0.00430779	0.01032442	0.01032442	0.003398301	0.001008103	0.310045	0.1646	0.00414552	0.52121
478	0	-304.4486	-316.7992	12.35053	0	1	1	1	0.005068741	0.0001087851	0.005655986	0.005655986	0.006006834	0.006006834	0.002397604	0.002397604	0.194276	0.576982	0.113843	0.1149
479	1	-297.536	-312.7145	15.17852	0	1	1	0	0.006592116	0.0001872353	0.00719128	0.00719128	0.007188933	0.007188933	0.001641864	0.0001416773	0.371895	0.218699	0.0691016	0.340304
480	0	-305.5912	-315.9564	10.36518	0	1	1	1	0.006552099	0.0002010031	0.006591273	0.006591273	0.004655112	0.004655112	0.0029871	0.0029871	0.230524	0.0437381	0.497901	0.227837
481	1	-304.4746	-313.984	9.509344	0	1	1	1	0.005535055	0.000153828	0.00602673	0.00602673	0.008401504	0.008401504	0.001623263	0.001623263	0.133649	0.490584	0.320853	0.0549142
482	0	-294.741	-314.5219	19.78089	0	1	0	0	0.005262945	2.606102e-05	0.00641689	0.00641689	0.009057237	0.0007883885	0.002381656	0.001152258	0.244569	0.067649	0.551245	0.136537
483	1	-304.2934	-316.6631	12.36976	0	1	1	1	0.004680854	0.0002174276	0.007048216	0.007048216	0.005764088	0.005764088	0.001510425	0.001510425	0.207436	0.195092	0.264896	0.332576
484	0	-301.068	-316.2595	15.19143	0	1	0	1	0.005942337	0.0001491595	0.005240482	0.005240482	0.008539729	0.0004722322	0.002587797	0.002587797	0.519619	0.0846705	0.0603795	0.335331
485	1	-299.3456	-317.5036	18.15802	0	1	1	0	0.006980693	0.000287704	0.006622631	0.006622631	0.003956707	0.003956707	0.001664396	0.0008067187	0.355154	0.287873	0.0292508	0.327722
486	0	-304.5261	-311.4017	6.875635	0	0	1	1	0.005679557	0.0003341246	0.005636397	0.005319792	0.01146643	0.01146643	0.001819726	0.001819726	0.656142	0.170892	0.145376	0.0275894
487	1	-301.7049	-318.7168	17.01189	0	1	1	0	0.005919257	0.001030662	0.006321335	0.006321335	0.006212184	0.006212184	0.001628252	0.0002166421	0.0575673	0.263661	0.148388	0.530384
488	0	-303.4399	-317.9469	14.50705	0	1	1	1	0.005114526	4.839845e-05	0.006161142	0.006161142	0.003677484	0.003677484	0.002337005	0.002337005	0.796856	1.34267e-05	0.10468	0.0984509
489	1	-307.111	-315.0662	7.95516	0	1	1	1	0.004346276	0.0007912226	0.00681082	0.00681082	0.009295295	0.009295295	0.001865644	0.001865644	0.132066	0.177927	0.426463	0.263544
490	0	-304.2334	-316.8079	12.57443	0	1	1	1	0.004251659	0.0001218561	0.007136249	0.007136249	0.004869263	0.004869263	0.002661716	0.002661716	0.73643	0.21887	0.000366893	0.0443335
491	1	-307.0735	-319.7945	12.72109	0	1	0	1	0.006351413	0.0002178529	0.005580189	0.005580189	0.003097494	0.004663169	0.005197416	0.005197416	0.444048	0.00581604	0.434232	0.115904
492	0	-307.9497	-315.3077	7.358	0	1	1	1	0.006054216	0.001196708	0.00704331	0.00704331	0.007113993	0.007113993	0.002226992	0.002226992	0.243995	0.379664	0.0353472	0.340993
493	1	-308.6606	-314.7781	6.117497	0	1	1	1	0.006145567	0.0005373208	0.005230929	0.005230929	0.01210254	0.01210254	0.0007114625	0.0007114625	0.397954	0.158248	0.33297	0.110828
494	0	-298.6337	-310.9892	12.35548	0	1	1	0	0.006384004	0.0001754917	0.006422878	0.006422878	0.008578761	0.008578761	0.003686671	0.0001817461	0.891732	0.0390766	0.0552969	0.0138945
495	1	-306.4718	-318.6929	12.22114	0	1	1	1	0.004791554	0.0006221646	0.005426378	0.005426378	0.005782424	0.005782424	0.002729396	0.002729396	0.338437	0.087312	0.0908734	0.483378
496	0	-300.765	-315.0255	14.26051	0	1	1	0	0.005987372	0.0003723897	0.006058868	0.006058868	0.007776677	0.007776677	0.0005730588	0.002983293	0.76003	0.0083824	0.0926027	0.138985
497	1	-302.837	-312.717	9.880009	0	1	1	0	0.005195	0.0004927969	0.0065722	0.0065722	0.008284278	0.008284278	0.001760786	0.00530481	0.44614	0.10848	0.0177385	0.427641
498	0	-298.361	-316.7332	18.37215	0	1	1	0	0.006573162	0.0003099939	0.0053761	0.0053761	0.005765825	0.005765825	0.00182078	0.0002843966	0.44951	0.389633	0.0728488	0.088008
499	1	-298.6737	-312.9168	14.24306	0	1	1	0	0.005458601	0.0001331567	0.006879011	0.006879011	0.007814058	0.007814058	0.001710789	0.001771414	0.231051	0.0886806	0.109058	0.571211
500	0	-297.2796	-311.3815	14.10192	0	1	1	0	0.004516421	1.672388e-05	0.006820051	0.006820051	0.009750987	0.009750987	0.001918028	0.0008691305	0.581875	0.0188514	0.0613574	0.337916
501	1	-307.3236	-314.1955	6.871951	0	1	1	1	0.005440875	2.31711e-05	0.00528031	0.00528031	0.009483578	0.009483578	0.003835381	0.003835381	0.104018	0.0365016	0.762026	0.0974544
502	0	-306.0227	-312.7668	6.744101	0	1	1	1	0.006429368	0.0002185897	0.005754745	0.005754745	0.009388102	0.009388102	0.002385116	0.002385116	0.150859	0.276069	0.384353	0.18872
503	1	-304.1509	-314.9777	10.82687	0	1	1	1	0.00388464	0.0001369412	0.006196371	0.006196371	0.008893702	0.008893702	0.001468287	0.001468287	0.370046	0.0483366	0.248485	0.333132
504	0	-297.0319	-312.4906	15.45864	0	1	1	0	0.006499235	1.821913e-05	0.006114894	0.006114894	0.006867701	0.006867701	0.002118798	0.001077537	0.722074	0.0921296	0.0459932	0.139803
505	1	-304.8638	-312.7916	7.92776	0	1	1	1	0.005511611	0.0003634183	0.006836792	0.006836792	0.009756545	0.009756545	0.0006650253	0.0006650253	0.63424	0.202202	0.0196327	0.143926
506	0	-304.0586	-318.2062	14.14757	0	1	1	1	0.005907573	7.370739e-05	0.006226265	0.006226265	0.003215463	0.003215463	0.002232162	0.002232162	0.579093	0.237405	0.0492776	0.134225
507	1	-307.2767	-315.9439	8.667217	0	1	1	1	0.006203257	0.0006784655	0.008002223	0.008002223	0.007158935	0.007158935	0.0004392184	0.0004392184	0.677027	0.0243494	0.205194	0.0934295
508	0	-306.152	-313.6038	7.451802	0	1	1	1	0.006555187	0.0005210841	0.00666559	0.00666559	0.007863647	0.007863647	0.001947091	0.001947091	0.155632	0.412266	0.429853	0.00224896
509	1	-303.7587	-319.2822	15.52348	0	1	1	0	0.006422221	0.001536986	0.005129949	0.005129949	0.006518974	0.006518974	0.002461179	0.0005699645	0.580566	0.134793	0.183416	0.101225
510	0	-312.2413	-309.8775	-2.363758	0	1	1	1	0.005282163	0.0003251622	0.007173087	0.007173087	0.0158514	0.0158514	0.003566033	0.003566033	0.0917835	0.0957832	0.509827	0.302607
511	1	-300.5854	-313.1891	12.60376	0	1	1	0	0.005559958	0.0001161133	0.005704382	0.005704382	0.008948757	0.008948757	0.001409193	0.003472468	0.336041	0.313277	0.0921429	0.258539
512	0	-293.6555	-320.8893	27.23378	0	1	0	0	0.005955671	4.85548e-05	0.005419596	0.005419596	0.005714483	0.0002929396	0.0007706999	0.0003192184	0.299594	0.35089	0.269104	0.0804124
513	1	-307.418	-323.5122	16.09421	0	1	1	1	0.006186225	0.0004309126	0.006160425	0.006160425	0.002121531	0.002121531	0.001041543	0.001041543	0.352586	0.175659	0.418117	0.0536385
514	0	-305.8532	-310.6261	4.772947	0	1	1	1	0.006843832	0.0004486637	0.007153782	0.007153782	0.01000535	0.01000535	0.001460423	0.001460423	0.562602	0.14758	0.207817	0.0820008
515	1	-298.5966	-315.746	17.14938	0	1	1	0	0.005614962	0.0004631545	0.006758452	0.006758452	0.007039496	0.007039496	0.001209697	0.0001214691	0.138331	0.227553	0.456997	0.177119
516	0	-306.2195	-315.7391	9.51958	0	1	1	1	0.003615864	0.0006000026	0.007457029	0.007457029	0.0085047	0.0085047	0.001553769	0.001553769	0.42714	0.277975	0.101205	0.19368
517	1	-298.6109	-315.9959	17.38508	0	1	1	0	0.003560817	1.566574e-05	0.006953881	0.006953881	0.007728239	0.007728239	0.002363257	0.000377773	0.27931	0.132555	0.216912	0.371223
518	0	-300.2102	-318.5404	18.33022	0	1	0	1	0.005022007	3.438095e-06	0.005386227	0.005386227	0.005826828	0.001658798	0.002269884	0.002269884	0.440072	0.120092	0.409072	0.0307635
519	1	-302.9478	-313.0717	10.12384	0	1	1	1	0.004589845	0.0001888037	0.006378082	0.006378082	0.008663832	0.008663832	0.001378588	0.001378588	0.73382	0.0398821	0.0390869	0.187211
520	0	-297.4146	-312.1141	14.69957	0	1	1	0	0.004934596	5.496482e-05	0.006609503	0.006609503	0.008303456	0.008303456	0.002373896	0.001088536	0.512419	0.180675	0.232156	0.0747496
521	1	-298.7624	-313.828	15.06555	0	1	1	0	0.005138717	0.000115483	0.006463889	0.006463889	0.01020979	0.01020979	0.0006042845	0.0005104336	0.239789	0.203671	0.0444433	0.512097
