Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
100800	-292.538	-308.5309	15.99296	0	0	1	0	0.004703846	0.001573098	0.002221509	0.01186968	0.002730072	0.002730072	0.002218467	0.00232094	0.589213	0.158994	0.182897	0.0688957
100900	-293.0213	-305.9793	12.95793	0	0	1	1	0.004431746	0.0001326331	0.001600222	0.01077403	0.002799751	0.002799751	0.004469594	0.004469594	0.404497	0.0800889	0.499461	0.0159528
101000	-289.1941	-303.15	13.95587	0	0	1	0	0.003745575	0.001004486	0.00161421	0.0120851	0.003230719	0.003230719	0.00109771	0.006591106	0.711663	0.0481874	0.0921277	0.148022
101100	-296.0636	-306.5382	10.47462	1	0	0	1	0.004689354	0.004689354	0.002671057	0.01077618	0.001543558	0.0004766422	0.006161729	0.006161729	0.44266	0.262389	0.110369	0.184582
101200	-296.2997	-307.8147	11.51504	0	0	0	1	0.002359495	0.007917173	0.002125869	0.01090325	0.003354373	0.0001202496	0.004662932	0.004662932	0.31455	0.263822	0.282285	0.139343
101300	-292.9767	-306.2625	13.28579	1	0	0	1	0.004083505	0.004083505	0.001551859	0.009695182	0.003005649	0.0004387563	0.005154388	0.005154388	0.737962	0.0741138	0.0553901	0.132534
101400	-299.0425	-307.8439	8.801449	1	0	1	1	0.004104195	0.004104195	0.0013869	0.008687586	0.002309998	0.002309998	0.005242789	0.005242789	0.744088	0.178759	0.0723926	0.00476004
101500	-293.7877	-305.5671	11.77939	0	0	1	0	0.003999877	0.002262781	0.002586366	0.01269495	0.002569411	0.002569411	0.001796208	0.005309085	0.451898	0.353063	0.182433	0.0126057
101600	-300.0863	-305.8851	5.798841	1	0	1	1	0.004836596	0.004836596	0.001485319	0.01116089	0.003802482	0.003802482	0.002998073	0.002998073	0.614178	0.19512	0.159956	0.0307454
101700	-295.0678	-303.7549	8.687028	0	0	1	1	0.003874835	0.0009789034	0.001428489	0.01498596	0.001791094	0.001791094	0.004778501	0.004778501	0.4725	0.284587	0.0727395	0.170173
101800	-299.3426	-310.1213	10.77866	1	0	1	1	0.004249339	0.004249339	0.001438238	0.008913288	0.001497732	0.001497732	0.003952459	0.003952459	0.698932	0.179519	0.00461361	0.116935
101900	-297.6197	-311.5999	13.98013	1	0	1	0	0.003933555	0.003933555	0.001415448	0.008861606	0.004809363	0.004809363	0.001227606	0.00309165	0.0650585	0.444516	0.336838	0.153588
102000	-291.0156	-310.0841	19.06856	0	0	0	1	0.004055507	0.00131311	0.001360404	0.01140448	0.001423258	0.002259705	0.003207223	0.003207223	0.142121	0.543069	0.222135	0.0926743
102100	-293.9937	-310.4956	16.50189	0	0	1	1	0.00384587	0.0002034341	0.0009830302	0.009556325	0.00152528	0.00152528	0.005082063	0.005082063	0.682573	0.181319	0.0820908	0.0540166
102200	-301.0778	-306.0081	4.930271	1	0	1	1	0.004692758	0.004692758	0.0009628624	0.01145462	0.002340423	0.002340423	0.005570884	0.005570884	0.23698	0.358378	0.0928794	0.311763
102300	-300.6748	-307.1879	6.513071	1	0	1	1	0.004634967	0.004634967	0.001779445	0.01017001	0.001284039	0.001284039	0.005807878	0.005807878	0.394176	0.298526	0.252089	0.0552088
102400	-287.6434	-309.5034	21.86008	0	0	0	0	0.00327289	0.001231813	0.001337781	0.01028524	0.002760741	0.0007863132	0.005032979	0.0039525	0.64475	0.231802	0.0403118	0.0831362
102500	-297.8021	-300.7425	2.940443	1	0	1	0	0.004057693	0.004057693	0.001863851	0.01421263	0.002942056	0.002942056	0.003205435	0.006440085	0.593764	0.0120535	0.0271194	0.367064
102600	-289.4547	-308.7336	19.27888	1	0	0	0	0.00482058	0.00482058	0.001418464	0.0103297	0.003581068	0.0003295587	0.0009468564	0.003418709	0.141144	0.2054	0.245768	0.407688
102700	-294.4	-311.2763	16.87624	1	0	0	0	0.0040261	0.0040261	0.001009228	0.01012725	0.001880934	0.00183018	0.004538421	0.003474798	0.103437	0.466086	0.0650042	0.365473
102800	-297.0373	-305.6585	8.621187	1	0	0	1	0.004759316	0.004759316	0.001875868	0.01066097	0.00661542	0.0006015763	0.003380587	0.003380587	0.507834	0.247	0.205322	0.0398437
102900	-297.1189	-309.7384	12.61947	1	0	1	0	0.003652581	0.003652581	0.002468483	0.01110107	0.003228909	0.003228909	0.001788921	0.002255671	0.518542	0.140032	0.100763	0.240663
103000	-301.7543	-311.163	9.408641	1	0	1	1	0.003848838	0.003848838	0.001312179	0.009183801	0.003075482	0.003075482	0.003795121	0.003795121	0.0309619	0.179951	0.543794	0.245293
103100	-300.7905	-311.3497	10.5593	1	0	1	1	0.004542048	0.004542048	0.001979002	0.01013043	0.001723701	0.001723701	0.001862315	0.001862315	0.754475	0.0850284	0.0287336	0.131763
103200	-295.4358	-303.1393	7.703515	1	0	0	1	0.004465357	0.004465357	0.001916975	0.01265336	0.002063823	0.0002114747	0.007362673	0.007362673	0.315321	0.161693	0.292374	0.230611
103300	-293.7974	-318.3012	24.50375	0	0	0	1	0.002948553	0.0001922874	0.001106089	0.006907725	0.00171242	0.0007294295	0.006807866	0.006807866	0.477368	0.270649	0.164829	0.087154
103400	-295.0603	-307.3137	12.25337	1	0	0	1	0.003413566	0.003413566	0.001177812	0.01370749	0.00123457	0.001313699	0.003959643	0.003959643	0.735553	0.217671	0.0083073	0.0384688
103500	-303.3038	-314.0675	10.76366	1	0	1	1	0.004116056	0.004116056	0.0007314228	0.009742051	0.00314947	0.00314947	0.002324801	0.002324801	0.0733866	0.363481	0.128018	0.435114
103600	-289.5605	-312.2808	22.72022	1	0	0	0	0.003862574	0.003862574	0.001395556	0.008887106	0.001371528	0.0009706022	0.001496641	0.003936165	0.292029	0.0395788	0.0266908	0.641702
103700	-294.6597	-309.6527	14.99297	0	0	1	1	0.003309859	0.0009942637	0.001129344	0.009690519	0.001854426	0.001854426	0.005500014	0.005500014	0.495309	0.241735	0.0652745	0.197681
103800	-289.8795	-307.5067	17.62714	1	0	0	0	0.005229948	0.005229948	0.001110639	0.009111443	0.00403037	0.0007670266	0.001019418	0.004979892	0.843594	0.0289747	0.00750704	0.119924
103900	-310.2325	-318.6213	8.388798	1	0	1	1	0.002425791	0.002425791	0.000381996	0.01068445	0.005616177	0.005616177	0.002973763	0.002973763	0.160597	0.257281	0.355444	0.226679
104000	-295.2337	-301.6143	6.380579	1	0	0	1	0.004563686	0.004563686	0.00164498	0.01305941	0.004181014	0.0009455899	0.005403327	0.005403327	0.49128	0.0877089	0.113562	0.307449
104100	-289.7873	-307.7378	17.95052	0	0	1	0	0.004120912	0.0006059267	0.001016675	0.01459141	0.003662959	0.003662959	1.448978e-05	0.00196153	0.243888	0.18388	0.571827	0.000405627
104200	-295.4006	-307.8549	12.45431	1	0	0	1	0.003729888	0.003729888	0.001839397	0.01039173	0.004074875	0.001106667	0.003493442	0.003493442	0.167922	0.230375	0.0528935	0.54881
104300	-303.534	-302.8296	-0.7044143	1	0	1	1	0.005023406	0.005023406	0.002003631	0.01312493	0.00183412	0.00183412	0.00782432	0.00782432	0.137592	0.264635	0.423337	0.174436
104400	-300.475	-302.5066	2.031652	1	0	1	1	0.00395502	0.00395502	0.001485712	0.01046688	0.002970269	0.002970269	0.008607173	0.008607173	0.637826	0.032875	0.128219	0.20108
104500	-291.9932	-310.2035	18.21025	1	0	0	0	0.004630387	0.004630387	0.002025425	0.01431549	0.000983339	0.0001903431	0.001128778	0.002479392	0.273431	0.183751	0.33875	0.204068
104600	-307.004	-311.846	4.842008	1	0	1	1	0.004252495	0.004252495	0.0009085309	0.01571675	0.0003523175	0.0003523175	0.003866461	0.003866461	0.460076	0.276094	0.0840907	0.17974
104700	-295.3147	-308.3763	13.06154	1	0	0	1	0.004219177	0.004219177	0.001777902	0.007976079	0.004462755	0.0008068085	0.004877203	0.004877203	0.401617	0.349617	0.168087	0.0806788
104800	-294.7566	-305.4567	10.70008	1	0	1	0	0.004543661	0.004543661	0.001056063	0.01162749	0.002272466	0.002272466	0.0009630039	0.005664224	0.331824	0.421783	0.132093	0.114299
104900	-300.459	-309.2715	8.8125	1	0	1	1	0.005087487	0.005087487	0.001489449	0.009330447	0.001531762	0.001531762	0.004282931	0.004282931	0.54104	0.117908	0.027734	0.313318
105000	-294.9495	-305.1957	10.24617	0	0	1	1	0.004841644	0.0002440506	0.001467456	0.01394867	0.00291504	0.00291504	0.003095815	0.003095815	0.268412	0.155786	0.574961	0.000841313
105100	-303.7634	-311.268	7.504598	1	0	1	1	0.00572345	0.00572345	0.001364011	0.007488305	0.003909953	0.003909953	0.00434793	0.00434793	0.518899	0.133154	0.10873	0.239217
105200	-296.6785	-307.452	10.77342	1	0	1	0	0.003923386	0.003923386	0.002124673	0.01448246	0.001260098	0.001260098	0.000739073	0.003534883	0.323931	0.222106	0.0661502	0.387813
105300	-297.5631	-309.2915	11.72843	0	0	1	1	0.003527434	2.555257e-05	0.001067371	0.01480787	0.00419804	0.00419804	0.001626655	0.001626655	0.188672	0.0368228	0.205089	0.569416
105400	-296.6068	-312.5721	15.96534	1	0	1	0	0.004639867	0.004639867	0.001574197	0.009067142	0.003259489	0.003259489	0.001568255	0.001543062	0.42112	0.158804	0.285614	0.134462
105500	-294.4124	-315.3232	20.91074	0	0	1	0	0.005068852	0.001625629	0.0008143445	0.009124397	0.001974998	0.001974998	0.00275865	0.002091168	0.359711	0.312336	0.265929	0.0620234
105600	-298.3567	-304.1523	5.795579	1	0	1	0	0.003530431	0.003530431	0.001184732	0.0140816	0.002621585	0.002621585	0.004503776	0.004373068	0.353144	0.325111	0.272863	0.0488826
105700	-294.3288	-308.2586	13.9298	1	0	0	1	0.003355581	0.003355581	0.001259196	0.01169645	0.002839707	0.0004735854	0.003757479	0.003757479	0.445532	0.240885	0.104958	0.208624
105800	-295.981	-308.5171	12.53611	1	0	0	1	0.004687802	0.004687802	0.002059214	0.01153921	0.001553398	0.0001325689	0.004594293	0.004594293	0.0783223	0.0638737	0.763118	0.0946861
105900	-292.9205	-305.9819	13.06141	1	0	1	0	0.004014098	0.004014098	0.001270301	0.01222407	0.001504992	0.001504992	0.0002834062	0.004823166	0.66507	0.0151807	0.152865	0.166885
106000	-302.9438	-306.3825	3.438697	1	0	1	1	0.003469088	0.003469088	0.002091481	0.01366856	0.004258146	0.004258146	0.002801941	0.002801941	0.311079	0.100305	0.306064	0.282552
106100	-288.6226	-309.8292	21.20655	0	0	1	0	0.003842798	0.0009692323	0.001107765	0.009758289	0.001529428	0.001529428	0.0001814909	0.005817629	0.575934	0.249487	0.0183375	0.156241
106200	-293.6148	-305.9276	12.31283	0	0	1	1	0.003776172	0.0007527524	0.001616956	0.01264327	0.002893655	0.002893655	0.003073445	0.003073445	0.534276	0.0169616	0.163184	0.285578
106300	-300.9345	-306.0632	5.128758	1	0	1	1	0.004178558	0.004178558	0.002097637	0.01311533	0.002011426	0.002011426	0.003449901	0.003449901	0.274052	0.0233174	0.10585	0.596781
106400	-299.0313	-308.1186	9.087321	1	0	1	1	0.004487017	0.004487017	0.00163654	0.01036158	0.001682089	0.001682089	0.003321279	0.003321279	0.69372	0.0198702	0.06466	0.22175
106500	-293.5318	-308.787	15.25526	1	0	0	1	0.004055838	0.004055838	0.001516038	0.008394865	0.002445003	0.0003150935	0.005528663	0.005528663	0.729082	0.0974491	0.120417	0.0530521
106600	-293.7769	-308.8211	15.04421	1	0	0	1	0.003960502	0.003960502	0.001563452	0.01168333	0.002062441	0.0002280813	0.002937065	0.002937065	0.395717	0.258726	0.330752	0.0148057
106700	-300.39	-304.0148	3.624772	1	0	1	1	0.004006601	0.004006601	0.001436649	0.01080325	0.004833901	0.004833901	0.005050673	0.005050673	0.536444	0.361338	0.0287547	0.073463
106800	-294.2373	-314.6695	20.43223	1	0	1	0	0.003854375	0.003854375	0.001401519	0.007734425	0.002913801	0.002913801	1.442987e-06	0.001950085	0.519994	0.329441	0.115479	0.0350863
106900	-291.5108	-304.5277	13.01693	1	0	0	0	0.004130366	0.004130366	0.001215186	0.01151678	0.004389412	0.001667835	0.001023093	0.00622424	0.114385	0.840542	0.00772323	0.0373491
107000	-291.9819	-306.8937	14.91182	0	0	1	0	0.004358982	0.002062862	0.001829841	0.009075369	0.004069768	0.004069768	0.0009304019	0.006229229	0.540952	0.0190739	0.181685	0.258289
107100	-291.3242	-307.0584	15.7342	0	0	0	1	0.004077994	0.00187551	0.001598729	0.009480538	0.002609896	0.002172352	0.006042506	0.006042506	0.244741	0.496509	0.249455	0.00929499
107200	-296.9295	-306.1305	9.200957	1	0	1	0	0.003255228	0.003255228	0.002035028	0.01165737	0.004254378	0.004254378	0.002268117	0.003930875	0.557739	0.178939	0.107569	0.155753
107300	-293.7156	-310.424	16.70848	0	0	1	1	0.003264265	2.34166e-05	0.001593886	0.01056646	0.003283801	0.003283801	0.002288601	0.002288601	0.55043	0.0359252	0.105916	0.307729
107400	-289.3799	-309.4276	20.04765	1	0	0	0	0.004232664	0.004232664	0.001953687	0.0118006	0.002222956	0.001166777	0.0004776976	0.00233719	0.226632	0.115131	0.194476	0.463761
107500	-297.6547	-315.6361	17.9814	0	0	1	1	0.005176473	0.000176256	0.0006064258	0.008054807	0.00207795	0.00207795	0.003846669	0.003846669	0.771406	0.0894775	0.0668846	0.072232
107600	-291.9131	-305.801	13.88792	0	0	1	0	0.005660332	0.0002239283	0.002244428	0.01279605	0.003133338	0.003133338	0.0003552711	0.005013313	0.545006	0.15148	0.18304	0.120474
107700	-303.0534	-303.9838	0.9303914	1	0	1	1	0.003084739	0.003084739	0.002129019	0.0118988	0.00443243	0.00443243	0.006876016	0.006876016	0.271018	0.488664	0.00990217	0.230416
107800	-295.8852	-311.986	16.10074	1	0	1	0	0.005083516	0.005083516	0.0008256111	0.00843607	0.002060978	0.002060978	2.118172e-05	0.005109581	0.523077	0.201007	0.163456	0.11246
107900	-301.0788	-305.4733	4.39445	1	0	1	1	0.004754307	0.004754307	0.001307283	0.009982248	0.0026881	0.0026881	0.006744995	0.006744995	0.242654	0.233001	0.473832	0.0505138
108000	-299.8018	-306.2243	6.422496	1	0	1	1	0.004691731	0.004691731	0.002060741	0.01057859	0.001996606	0.001996606	0.004425651	0.004425651	0.557222	0.241672	0.181876	0.0192308
108100	-298.8763	-306.5183	7.641972	1	0	1	1	0.003666572	0.003666572	0.001553729	0.01013096	0.003339039	0.003339039	0.004026594	0.004026594	0.497857	0.132007	0.0328992	0.337237
108200	-287.9151	-307.3479	19.43282	0	0	1	0	0.003571669	0.0001543156	0.001437417	0.01032908	0.003291068	0.003291068	0.0003234991	0.005607054	0.235885	0.0678926	0.284569	0.411653
108300	-296.8938	-305.1498	8.256034	0	0	1	1	0.004698038	0.001551733	0.0008213526	0.01337226	0.003025729	0.003025729	0.00473496	0.00473496	0.196846	0.219804	0.567988	0.0153626
108400	-298.3126	-303.2942	4.981588	1	0	1	0	0.005964456	0.005964456	0.001792353	0.01274263	0.003179022	0.003179022	2.610304e-05	0.007282437	0.415742	0.134173	0.410733	0.0393524
108500	-290.0267	-309.2848	19.2581	0	0	1	0	0.004401476	0.001388977	0.001223932	0.008522489	0.003262665	0.003262665	0.0008586125	0.005204445	0.374433	0.423652	0.0621969	0.139718
108600	-296.5658	-307.8783	11.31247	1	0	0	1	0.005133719	0.005133719	0.002242698	0.01013169	0.001571159	0.000644968	0.005882211	0.005882211	0.176667	0.272114	0.509053	0.0421661
108700	-301.5552	-304.0252	2.47001	0	0	1	1	0.005242139	0.0005995886	0.001434568	0.01895847	0.004520824	0.004520824	0.002365971	0.002365971	0.650579	0.0236191	0.00180054	0.324001
108800	-290.8852	-305.7417	14.85653	0	0	1	0	0.003460481	0.0001688118	0.002318984	0.01213764	0.002976354	0.002976354	0.001214278	0.006326903	0.586269	0.300987	0.00474341	0.108
108900	-294.531	-305.3819	10.85095	1	0	0	1	0.003399022	0.003399022	0.001221212	0.01116198	0.002358743	0.002081006	0.005776714	0.005776714	0.614798	0.0292929	0.273763	0.0821454
109000	-296.0691	-304.4693	8.400169	1	0	1	0	0.0039543	0.0039543	0.001906504	0.01031373	0.003458391	0.003458391	6.917658e-06	0.008441735	0.431126	0.460487	0.0105645	0.097823
109100	-301.0616	-310.5852	9.523613	1	0	1	0	0.005366066	0.005366066	0.00145746	0.007889075	0.001294288	0.001294288	0.002731913	0.008387973	0.743344	0.0840072	0.0641572	0.108492
109200	-296.4208	-305.7248	9.304069	1	0	1	0	0.004444202	0.004444202	0.001596089	0.009482176	0.002136946	0.002136946	0.001271418	0.008382532	0.650728	0.0759133	0.048698	0.224661
109300	-295.5462	-307.3804	11.83417	1	0	0	1	0.003147199	0.003147199	0.001444547	0.01098497	0.002921678	0.001086798	0.005577861	0.005577861	0.156995	0.185391	0.633397	0.0242174
109400	-301.2928	-301.0592	-0.2335767	1	0	1	1	0.004385201	0.004385201	0.001606636	0.01249916	0.002858579	0.002858579	0.008060675	0.008060675	0.278417	0.0651943	0.644468	0.0119208
109500	-292.9026	-307.943	15.04041	1	0	1	0	0.003827373	0.003827373	0.001098767	0.01033149	0.002441286	0.002441286	0.0009498865	0.003789302	0.653106	0.0154205	0.126442	0.205032
109600	-302.5553	-316.8951	14.33982	1	0	1	1	0.004272154	0.004272154	0.001469956	0.00865826	0.0008188505	0.0008188505	0.001805239	0.001805239	0.530456	0.0620336	0.319838	0.0876728
109700	-301.4557	-308.5227	7.066982	1	0	1	1	0.004033817	0.004033817	0.00180743	0.00879269	0.003406247	0.003406247	0.005165392	0.005165392	0.0972455	0.0689117	0.793209	0.0406342
109800	-301.8454	-310.702	8.856597	1	0	1	1	0.005193128	0.005193128	0.0009843944	0.01159927	0.001427073	0.001427073	0.002480734	0.002480734	0.61232	0.11198	0.154769	0.120931
109900	-296.9592	-304.49	7.530817	1	0	1	0	0.003376866	0.003376866	0.001166173	0.0133079	0.005046413	0.005046413	0.001389031	0.004534044	0.366618	0.00557214	0.184714	0.443095
110000	-305.1541	-307.1468	1.992696	1	0	1	1	0.003219826	0.003219826	0.002721154	0.01440683	0.003956092	0.003956092	0.003214253	0.003214253	0.399321	0.0342204	0.397639	0.16882
110100	-290.9417	-310.4072	19.46553	1	0	0	0	0.003909666	0.003909666	0.001888771	0.008367024	0.003392275	0.0003644237	0.002524647	0.004239499	0.188775	0.171209	0.0855139	0.554501
110200	-299.292	-311.6132	12.32112	1	0	0	1	0.00637863	0.00637863	0.001335854	0.01018637	0.002228067	0.001390493	0.003229792	0.003229792	0.166918	0.0336611	0.385587	0.413834
110300	-296.0127	-312.144	16.1313	0	0	1	1	0.004391477	5.075953e-05	0.0019424	0.009596072	0.002578818	0.002578818	0.002951443	0.002951443	0.0688704	0.467106	0.294923	0.1691
110400	-294.0404	-305.9089	11.86856	1	0	1	0	0.004176555	0.004176555	0.001702249	0.0123589	0.001428706	0.001428706	6.031137e-05	0.005407108	0.314151	0.188478	0.484777	0.0125935
110500	-303.9243	-311.2127	7.288449	1	0	1	1	0.003956495	0.003956495	0.00249505	0.009564053	0.0006037856	0.0006037856	0.006397969	0.006397969	0.394253	0.0136875	0.493148	0.0989121
110600	-291.2141	-311.8646	20.65043	1	0	0	0	0.004882426	0.004882426	0.001229522	0.007784586	0.005726773	0.0005168079	5.864662e-05	0.003480505	0.196563	0.618775	0.0134486	0.171214
110700	-295.7561	-305.3571	9.60098	1	0	0	1	0.004323129	0.004323129	0.001495361	0.01078924	0.00176042	0.001857326	0.006835542	0.006835542	0.23251	0.586691	0.0277337	0.153065
110800	-302.2949	-305.2446	2.949719	1	0	1	1	0.004710539	0.004710539	0.001148601	0.01502038	0.00307302	0.00307302	0.002752252	0.002752252	0.249844	0.319993	0.357812	0.0723515
110900	-296.3039	-308.6715	12.36762	0	0	1	1	0.003526266	0.002132419	0.001517852	0.01154684	0.0019943	0.0019943	0.003992007	0.003992007	0.0942733	0.590179	0.0708111	0.244737
111000	-294.3064	-307.8746	13.56814	1	0	1	0	0.003493444	0.003493444	0.001456859	0.0122365	0.003952454	0.003952454	5.310803e-05	0.002497001	0.282387	0.3603	0.185347	0.171966
111100	-290.2467	-308.0534	17.80675	1	0	0	0	0.0042852	0.0042852	0.001805949	0.009989088	0.001744498	9.604441e-05	0.002061759	0.006113545	0.256836	0.429959	0.277086	0.0361197
111200	-300.1726	-310.6525	10.47992	1	0	1	1	0.003629658	0.003629658	0.001122069	0.008949035	0.00364185	0.00364185	0.002962339	0.002962339	0.409111	0.305417	0.0931397	0.192332
111300	-295.2355	-316.6973	21.46177	0	0	1	0	0.002729502	0.003754076	0.0007735733	0.008385269	0.002518246	0.002518246	0.0002664173	0.004562636	0.0902961	0.641887	0.0239	0.243917
111400	-297.8854	-306.506	8.620634	1	0	1	0	0.004752533	0.004752533	0.001366156	0.0161421	0.000890994	0.000890994	0.0003045498	0.00443787	0.228869	0.479198	0.216597	0.0753361
111500	-299.3775	-306.1893	6.811796	1	0	1	1	0.002943398	0.002943398	0.001558502	0.01174921	0.002972753	0.002972753	0.004198595	0.004198595	0.719131	0.0847918	0.0350294	0.161047
111600	-297.4967	-307.8552	10.35854	0	0	1	1	0.004861054	0.001718204	0.001842394	0.01222002	0.0009128582	0.0009128582	0.004862644	0.004862644	0.847418	0.0638065	0.0452791	0.0434967
111700	-300.0558	-310.5529	10.49711	1	0	1	1	0.003208653	0.003208653	0.001577542	0.008792271	0.003656151	0.003656151	0.003055723	0.003055723	0.606069	0.105116	0.280784	0.0080304
111800	-294.5636	-310.861	16.29743	0	0	1	1	0.004203817	0.0006628386	0.0008769275	0.0100843	0.002931031	0.002931031	0.002610864	0.002610864	0.32794	0.0705154	0.224486	0.377058
111900	-304.1213	-316.4325	12.31112	1	0	1	1	0.005155239	0.005155239	0.001038165	0.009591446	0.001217972	0.001217972	0.001745816	0.001745816	0.188418	0.0845328	0.265029	0.46202
112000	-294.978	-308.0448	13.06679	1	0	0	1	0.003707098	0.003707098	0.001510089	0.01051504	0.004600394	0.0003984288	0.003384411	0.003384411	0.314668	0.367723	0.0677193	0.24989
112100	-301.6019	-300.2187	-1.383228	1	0	1	1	0.003803318	0.003803318	0.001550509	0.01186685	0.004123791	0.004123791	0.009042853	0.009042853	0.66854	0.181097	0.0662302	0.0841331
112200	-296.67	-316.8713	20.20136	1	0	1	0	0.004538178	0.004538178	0.001541336	0.00847951	0.0015248	0.0015248	0.0001250733	0.001842964	0.0714349	0.0494129	0.107082	0.77207
112300	-303.2252	-311.4955	8.270295	1	0	1	1	0.00476792	0.00476792	0.0007245271	0.0125356	0.001525038	0.001525038	0.00262981	0.00262981	0.297567	0.0839717	0.117316	0.501145
112400	-295.4908	-301.2957	5.804896	1	0	0	1	0.004812936	0.004812936	0.001905244	0.0134911	0.001990066	0.0007346484	0.007353281	0.007353281	0.708819	0.00142151	0.050902	0.238858
112500	-287.8037	-305.2045	17.40078	0	0	1	0	0.003938231	0.0002926274	0.001062899	0.0140766	0.002415416	0.002415416	0.0001432949	0.00451205	0.232067	0.286963	0.126916	0.354054
112600	-284.7523	-308.9646	24.2123	0	0	0	0	0.003281184	0.001773187	0.001221489	0.01150674	0.003785816	0.001057554	0.00108877	0.002946394	0.448753	0.0459272	0.479554	0.0257658
112700	-289.1207	-304.1594	15.03868	1	0	0	0	0.004370651	0.004370651	0.001624317	0.01210977	0.002771948	0.0004700425	4.953111e-06	0.007096952	0.172836	0.508899	0.123285	0.194981
112800	-298.1855	-310.0574	11.87191	1	0	1	0	0.002775096	0.002775096	0.0007190133	0.01052846	0.003554605	0.003554605	0.0004950689	0.007058743	0.251114	0.033197	0.439287	0.276403
112900	-291.3142	-303.4718	12.15757	0	0	1	0	0.004555159	0.001726532	0.001141091	0.01381492	0.003158452	0.003158452	0.00196411	0.004536996	0.322435	0.228605	0.10937	0.33959
113000	-288.7983	-308.5552	19.75688	0	0	1	0	0.003019007	0.0005316832	0.001054747	0.0128752	0.002345595	0.002345595	0.0001011577	0.004511294	0.161172	0.237157	0.27117	0.330502
113100	-288.466	-305.2385	16.77256	0	0	1	0	0.003520987	0.002134772	0.001590297	0.01254253	0.002327677	0.002327677	4.171636e-05	0.004817053	0.570781	0.0494355	0.360595	0.019189
113200	-303.9364	-305.2553	1.318974	1	0	1	1	0.005866169	0.005866169	0.00133698	0.01124973	0.002085763	0.002085763	0.007552103	0.007552103	0.263795	0.161337	0.367219	0.207649
113300	-304.2425	-314.8403	10.59779	1	0	1	1	0.00487746	0.00487746	0.002379997	0.007908716	0.003098045	0.003098045	0.001940558	0.001940558	0.295381	0.128139	0.0405723	0.535907
113400	-295.7268	-310.2314	14.50456	1	0	1	0	0.004332473	0.004332473	0.0014518	0.01165874	0.00087976	0.00087976	0.001340979	0.003229763	0.371082	0.247108	0.0119965	0.369814
113500	-288.5724	-307.3374	18.76498	1	0	0	0	0.004612105	0.004612105	0.002094469	0.009839068	0.003290783	0.001181327	0.0002338349	0.004030104	0.421542	0.0257991	0.0472822	0.505376
113600	-299.2957	-308.7383	9.442525	1	0	1	1	0.003699892	0.003699892	0.0009616764	0.01040624	0.00232292	0.00232292	0.003795892	0.003795892	0.517303	0.0911242	0.165447	0.226127
113700	-299.7502	-304.3627	4.612502	0	0	1	1	0.002692913	0.001728004	0.001391811	0.01115849	0.00381542	0.00381542	0.01051404	0.01051404	0.400697	0.288274	0.172627	0.138402
113800	-296.0069	-302.0468	6.039971	1	0	0	0	0.003389327	0.003389327	0.001938142	0.01894315	0.004319611	0.001812809	0.0007598525	0.004933662	0.47555	0.0956178	0.353572	0.0752597
113900	-291.7469	-313.5102	21.76329	0	0	1	0	0.003467122	0.0005065493	0.001280437	0.0109158	0.000800362	0.000800362	0.0004462142	0.005316971	0.170597	0.298179	0.305522	0.225702
114000	-293.678	-302.8104	9.132382	1	0	1	0	0.004223295	0.004223295	0.001236613	0.01343003	0.002455431	0.002455431	0.0008033229	0.005310591	0.63817	0.051971	0.160818	0.149041
114100	-295.2808	-304.3524	9.071638	1	0	0	1	0.004540553	0.004540553	0.002019697	0.01398113	0.002219114	0.0009727194	0.003777688	0.003777688	0.477511	0.0289772	0.470923	0.022589
114200	-300.3542	-305.263	4.908763	1	0	1	1	0.004182246	0.004182246	0.001035385	0.009507367	0.003844643	0.003844643	0.006470183	0.006470183	0.805044	0.0283386	0.0285227	0.138095
114300	-298.6182	-304.8548	6.236559	1	0	1	1	0.00352915	0.00352915	0.001656643	0.01227867	0.002440679	0.002440679	0.004006203	0.004006203	0.712276	0.0813795	0.0768373	0.129507
114400	-296.1417	-307.0814	10.9397	1	0	1	0	0.003755344	0.003755344	0.001284927	0.009282367	0.00455284	0.00455284	0.0005855924	0.006462186	0.266583	0.399226	0.0257351	0.308456
114500	-300.6277	-306.7088	6.081048	1	0	1	1	0.003716261	0.003716261	0.00112009	0.009595999	0.003270613	0.003270613	0.006340546	0.006340546	0.257846	0.694156	0.0334003	0.0145976
114600	-297.7364	-303.5648	5.828414	1	0	1	0	0.003559105	0.003559105	0.001471537	0.01199323	0.004546634	0.004546634	0.004111162	0.004585615	0.712987	0.0371439	0.0794774	0.170392
114700	-291.9758	-312.4886	20.51281	0	0	1	0	0.003466375	0.000464341	0.0019926	0.009748999	0.004867635	0.004867635	0.000944544	0.002311736	0.210508	0.15007	0.328196	0.311226
114800	-300.689	-305.8793	5.190282	1	0	1	1	0.005098753	0.005098753	0.001814833	0.01140351	0.001969755	0.001969755	0.004513715	0.004513715	0.315674	0.480743	0.0628059	0.140778
