Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
13800	-297.5403	-322.5204	24.98017	0	1	0	0	0.006894037	0.0002699299	0.007736075	0.007736075	0.00199136	0.001168105	0.001650219	0.0007963476	0.254361	0.169214	0.323804	0.252622
13900	-306.2848	-311.2038	4.919036	0	1	1	1	0.006827755	0.0001531669	0.007332556	0.007332556	0.007556035	0.007556035	0.003913869	0.003913869	0.540592	0.372726	0.0185854	0.0680967
14000	-300.6883	-315.0709	14.38252	0	1	1	0	0.006022594	0.0009139766	0.006333175	0.006333175	0.007605868	0.007605868	0.001296115	0.001472468	0.406628	0.252959	0.0861929	0.254221
14100	-308.1913	-311.1299	2.938593	0	1	1	1	0.004982068	0.0003460227	0.007784764	0.007784764	0.01078051	0.01078051	0.003634329	0.003634329	0.213431	0.44874	0.249838	0.0879908
14200	-298.0081	-317.9394	19.93135	0	1	1	0	0.004468164	0.0002973412	0.005868991	0.005868991	0.005398801	0.005398801	0.001992562	0.000731101	0.545023	0.278629	0.0686862	0.107661
14300	-304.2062	-315.542	11.33583	0	1	1	1	0.006041325	3.892448e-05	0.006664685	0.006664685	0.004376426	0.004376426	0.003010304	0.003010304	0.449202	0.289622	0.209581	0.0515947
14400	-306.1228	-321.2241	15.10129	0	1	1	1	0.003602167	0.00036802	0.006774117	0.006774117	0.005596507	0.005596507	0.0004743563	0.0004743563	0.612586	0.308002	0.0781027	0.00130895
14500	-301.4204	-313.7754	12.35493	0	1	1	0	0.00587354	0.0004662563	0.00599256	0.00599256	0.008291452	0.008291452	0.002507152	0.00229908	0.200187	0.0807219	0.0181676	0.700923
14600	-305.2829	-316.5744	11.29149	0	1	1	1	0.005102102	0.000891471	0.005864328	0.005864328	0.007077204	0.007077204	0.001235615	0.001235615	0.713566	0.197051	0.05527	0.034113
14700	-306.2228	-315.7165	9.493649	0	1	1	1	0.005354906	0.0007006983	0.005226919	0.005226919	0.0091947	0.0091947	0.001276981	0.001276981	0.523522	0.00244722	0.382923	0.0911082
14800	-297.9994	-311.0928	13.09338	0	1	1	0	0.005533376	2.98723e-05	0.007186505	0.007186505	0.009729347	0.009729347	0.001510862	0.0007896692	0.265239	0.0411422	0.468469	0.225149
14900	-302.5302	-315.6033	13.07312	0	1	0	0	0.004515333	0.0003357266	0.008045674	0.008045674	0.01037986	0.003401267	0.002365952	0.001949619	0.0419678	0.557335	0.128616	0.272081
15000	-305.5113	-317.5911	12.07978	0	1	1	1	0.006794964	1.994773e-05	0.007196624	0.007196624	0.002851898	0.002851898	0.002612984	0.002612984	0.513828	0.158029	0.281866	0.0462767
15100	-306.5821	-325.2098	18.62768	0	1	1	0	0.007727779	0.000142879	0.00352291	0.00352291	0.005870731	0.005870731	0.0025354	0.0001054913	0.155835	0.519353	0.237004	0.0878077
15200	-306.623	-313.1352	6.512166	0	1	1	1	0.004499531	0.0003874778	0.006717639	0.006717639	0.009247394	0.009247394	0.003528159	0.003528159	0.292862	0.264482	0.329152	0.113504
15300	-299.8294	-317.3127	17.48332	0	1	1	0	0.005938745	0.0003130096	0.008039459	0.008039459	0.004576978	0.004576978	0.002024691	2.022608e-05	0.137888	0.425664	0.271921	0.164528
15400	-303.4453	-313.4119	9.966556	0	1	1	1	0.006860546	9.879918e-05	0.006296955	0.006296955	0.006891342	0.006891342	0.001190039	0.001190039	0.655046	0.310376	0.0287746	0.00580306
15500	-306.9591	-319.7768	12.81762	0	1	1	1	0.004484896	0.0002420796	0.004653235	0.004653235	0.006337647	0.006337647	0.003108693	0.003108693	0.536081	0.0329033	0.232786	0.19823
15600	-302.9075	-315.7825	12.87504	0	1	1	1	0.005299559	1.165222e-05	0.006336289	0.006336289	0.005648247	0.005648247	0.001480234	0.001480234	0.291773	0.00116339	0.667038	0.0400254
15700	-305.794	-313.5337	7.73976	0	1	1	1	0.005653103	0.0002499501	0.008093777	0.008093777	0.005894536	0.005894536	0.003407609	0.003407609	0.597638	0.0999952	0.0406798	0.261687
15800	-296.6256	-312.8581	16.2325	0	1	1	0	0.00562268	0.0001457058	0.006865085	0.006865085	0.00731758	0.00731758	0.001425	0.0006387374	0.54967	0.203142	0.0789322	0.168256
15900	-297.7385	-317.6446	19.90614	0	1	1	0	0.004148815	2.355261e-05	0.005883845	0.005883845	0.006142269	0.006142269	0.001303223	0.001277458	0.470406	0.0564882	0.0650067	0.408099
16000	-297.4588	-317.1699	19.71112	0	0	1	0	0.005593214	0.0004027047	0.006936375	0.004155119	0.005913972	0.005913972	0.001624241	0.0005212624	0.21674	0.588217	0.0288891	0.166154
16100	-306.5717	-309.3148	2.743106	0	1	1	1	0.00530618	9.841649e-05	0.00599667	0.00599667	0.01391562	0.01391562	0.002382985	0.002382985	0.524597	0.199573	0.101934	0.173896
16200	-300.5757	-312.6072	12.03147	0	1	1	0	0.005657925	7.538983e-05	0.00690903	0.00690903	0.008238764	0.008238764	0.002357265	0.002476553	0.103479	0.438363	0.196653	0.261505
16300	-300.1424	-317.2315	17.08903	0	1	1	0	0.005095689	0.0001035886	0.00677557	0.00677557	0.00686839	0.00686839	0.0003797423	0.002037402	0.220525	0.620961	0.126027	0.0324869
16400	-300.5966	-317.7173	17.12075	0	1	1	0	0.00447945	0.0005107428	0.006256615	0.006256615	0.008310896	0.008310896	0.001387692	0.0002870495	0.031109	0.526717	0.00722293	0.434951
16500	-304.5654	-315.4412	10.87582	0	1	1	1	0.00563341	0.0002598916	0.007496118	0.007496118	0.005600676	0.005600676	0.001546731	0.001546731	0.246718	0.309087	0.155123	0.289073
16600	-297.2814	-317.8808	20.59944	0	1	1	0	0.005393613	2.053195e-05	0.007171652	0.007171652	0.003530929	0.003530929	0.001619978	0.0004318199	0.498579	0.0360691	0.0358536	0.429498
16700	-307.2544	-314.0875	6.833038	0	1	1	1	0.005624619	2.304047e-05	0.007702972	0.007702972	0.009341917	0.009341917	0.00140504	0.00140504	0.0132048	0.507378	0.397111	0.0823056
16800	-297.2337	-313.2409	16.00719	0	1	1	0	0.005233014	0.000195377	0.007324156	0.007324156	0.007762756	0.007762756	0.0008726055	0.0008253253	0.777656	0.103928	0.095244	0.0231718
16900	-305.9149	-316.4551	10.54027	0	1	1	1	0.005455617	0.0006947227	0.006611738	0.006611738	0.005299502	0.005299502	0.002770796	0.002770796	0.387065	0.312774	0.0295346	0.270627
17000	-305.68	-311.337	5.657	0	1	1	1	0.00501532	0.0004013632	0.00656645	0.00656645	0.01141412	0.01141412	0.00173615	0.00173615	0.311132	0.218468	0.0684299	0.40197
17100	-304.5794	-314.6669	10.08752	0	1	1	1	0.004843153	0.0006665434	0.006314282	0.006314282	0.007856658	0.007856658	0.001550505	0.001550505	0.550563	0.118662	0.160418	0.170358
17200	-303.4222	-311.5496	8.12739	0	1	1	1	0.0050517	0.0001306303	0.007343181	0.007343181	0.008864953	0.008864953	0.001567098	0.001567098	0.523577	0.0597091	0.250467	0.166247
17300	-307.0866	-315.4699	8.383302	0	1	1	1	0.004978887	0.001355307	0.006027908	0.006027908	0.009047244	0.009047244	0.001322816	0.001322816	0.748175	0.0446609	0.107575	0.0995895
17400	-300.4856	-322.8593	22.37374	0	1	1	0	0.005392142	0.0003754384	0.006094557	0.006094557	0.004380468	0.004380468	0.0003010427	6.212843e-05	0.179389	0.244451	0.532092	0.044067
17500	-306.722	-311.1304	4.408421	0	1	1	1	0.004881927	0.0001022495	0.008642919	0.008642919	0.01085723	0.01085723	0.001748793	0.001748793	0.281554	0.307452	0.403821	0.00717287
17600	-305.0419	-318.7204	13.67854	0	1	1	1	0.005078773	0.0006027405	0.006318561	0.006318561	0.004195793	0.004195793	0.00187241	0.00187241	0.545898	0.0270241	0.174085	0.252993
17700	-303.7383	-309.3225	5.584241	0	1	1	1	0.006268518	4.671312e-05	0.006526592	0.006526592	0.0108022	0.0108022	0.001553464	0.001553464	0.751303	0.0427462	0.105793	0.100157
17800	-307.1658	-318.7317	11.56598	0	1	1	1	0.006085936	8.056125e-05	0.008807234	0.008807234	0.003369843	0.003369843	0.001585384	0.001585384	0.279998	0.00808634	0.402186	0.30973
17900	-306.0222	-318.4043	12.38215	0	1	1	1	0.005417701	0.0006276886	0.006482725	0.006482725	0.004069662	0.004069662	0.002612322	0.002612322	0.38755	0.121238	0.482222	0.00899015
18000	-300.5211	-316.1846	15.66353	0	1	1	0	0.005324347	0.0007662426	0.005249662	0.005249662	0.008951878	0.008951878	0.001713869	0.0005099211	0.308264	0.054986	0.109431	0.52732
18100	-298.3266	-315.4562	17.12961	0	1	1	0	0.00434273	0.0004754585	0.007429236	0.007429236	0.007594901	0.007594901	0.001224779	0.0001575436	0.390333	0.229251	0.159186	0.221229
18200	-306.3731	-316.6854	10.31226	0	1	1	1	0.006036768	2.333005e-05	0.006221556	0.006221556	0.005096418	0.005096418	0.003655123	0.003655123	0.0803538	0.673509	0.224924	0.0212138
18300	-307.8465	-310.8116	2.965019	0	1	1	1	0.004035719	8.559132e-05	0.007509499	0.007509499	0.01255698	0.01255698	0.003316633	0.003316633	0.291474	0.175608	0.429208	0.10371
18400	-298.6596	-314.8337	16.17407	0	1	1	0	0.006680425	0.0004817313	0.005695478	0.005695478	0.007224898	0.007224898	0.001871225	0.0001124959	0.418129	0.163167	0.181421	0.237282
18500	-300.103	-321.2097	21.10669	0	1	1	0	0.003744387	0.0001325053	0.006547808	0.006547808	0.005395537	0.005395537	0.0008799997	0.001021517	0.119964	0.351331	0.287836	0.240869
18600	-308.1344	-318.6949	10.56044	0	1	1	1	0.006485987	0.0007840675	0.005394576	0.005394576	0.005912189	0.005912189	0.002237786	0.002237786	0.109864	0.0430901	0.292794	0.554251
18700	-297.5245	-317.2701	19.74558	0	1	1	0	0.005257974	8.261584e-05	0.006892857	0.006892857	0.00446525	0.00446525	0.001056453	0.001165426	0.551247	0.170874	0.272033	0.00584541
18800	-298.8413	-312.4203	13.57905	0	1	1	0	0.005738014	0.0003107537	0.006971983	0.006971983	0.01080783	0.01080783	0.0004999186	2.336255e-05	0.651833	0.0416554	0.141928	0.164584
18900	-303.7232	-316.3756	12.65238	0	1	1	1	0.005015471	0.0003858893	0.006249284	0.006249284	0.006148296	0.006148296	0.00117315	0.00117315	0.508087	0.344124	0.0359816	0.111807
19000	-299.9104	-312.8125	12.90219	0	1	1	0	0.006141061	6.658468e-05	0.007677389	0.007677389	0.007092855	0.007092855	0.003953721	1.641853e-05	0.230474	0.0702598	0.568225	0.131041
19100	-300.0884	-317.7094	17.62095	0	1	1	0	0.003905994	9.803096e-06	0.006587525	0.006587525	0.00543876	0.00543876	0.002231342	0.002618464	0.37203	0.135787	0.442587	0.0495965
19200	-300.1517	-313.649	13.49726	0	1	1	0	0.004568905	0.0006989554	0.007746358	0.007746358	0.008707654	0.008707654	0.001750596	0.0009514348	0.47537	0.200278	0.160365	0.163988
19300	-306.3664	-310.5007	4.134317	0	1	1	0	0.008209931	0.0006126628	0.008166308	0.008166308	0.0143854	0.0143854	0.0009938921	0.000302308	0.40967	0.340593	0.226674	0.0230629
19400	-304.607	-313.6841	9.077129	0	1	1	1	0.006081256	0.0002954026	0.00783814	0.00783814	0.00645595	0.00645595	0.001450313	0.001450313	0.472022	0.161758	0.277649	0.0885717
19500	-307.2178	-318.8887	11.67097	0	1	1	1	0.004776977	0.0002048101	0.006199911	0.006199911	0.008479489	0.008479489	0.000175299	0.000175299	0.166432	0.0280692	0.304754	0.500745
19600	-298.2521	-316.465	18.21296	0	1	1	0	0.00476002	0.0003961588	0.00689454	0.00689454	0.005310348	0.005310348	0.002721501	0.0001878975	0.521825	0.148948	0.258866	0.0703611
19700	-298.7522	-311.7522	13.00004	0	1	1	0	0.007792157	2.251149e-06	0.006497223	0.006497223	0.007720949	0.007720949	0.001786336	0.001062925	0.541832	0.163078	0.285938	0.00915256
19800	-305.7182	-313.0867	7.368515	0	1	1	1	0.005978079	0.0004989886	0.007217974	0.007217974	0.009052476	0.009052476	0.000878439	0.000878439	0.364365	0.0152144	0.419936	0.200484
19900	-307.2068	-318.5907	11.38394	0	1	1	1	0.005188245	0.001199302	0.006923488	0.006923488	0.005861637	0.005861637	0.0009166191	0.0009166191	0.381268	0.245131	0.346664	0.0269367
20000	-298.1227	-314.967	16.84432	0	1	1	0	0.004348134	0.0002279202	0.006643544	0.006643544	0.009191862	0.009191862	0.0007285142	0.0003359436	0.336498	0.207169	0.419442	0.0368903
20100	-302.9346	-317.8247	14.89004	0	1	1	1	0.004566573	1.916835e-05	0.00546926	0.00546926	0.005284704	0.005284704	0.001661526	0.001661526	0.846913	0.0268805	0.00166112	0.124546
20200	-302.3884	-312.8869	10.49854	0	1	1	1	0.005132482	5.448374e-05	0.006624877	0.006624877	0.007486864	0.007486864	0.00157042	0.00157042	0.548328	0.163407	0.0302613	0.258004
20300	-295.3859	-321.8682	26.48232	0	1	0	0	0.004670987	0.0005264581	0.006467591	0.006467591	0.006037715	0.0003182278	0.0006261717	0.0005358782	0.258091	0.132001	0.578541	0.0313671
20400	-296.3126	-315.1623	18.84974	0	1	0	0	0.006948668	0.0002624518	0.007382818	0.007382818	0.0061834	0.002523541	0.002451402	0.0001532896	0.262	0.0613783	0.49564	0.180982
20500	-307.1644	-316.7599	9.595521	0	1	1	1	0.007660991	0.0004435628	0.006656277	0.006656277	0.004276142	0.004276142	0.002627504	0.002627504	0.387935	0.00915617	0.271654	0.331255
20600	-296.7441	-316.8758	20.13168	0	1	1	0	0.003887063	2.628642e-05	0.006426861	0.006426861	0.006783298	0.006783298	0.001284228	0.0001727788	0.441245	0.368645	0.111449	0.0786613
20700	-294.2289	-319.2082	24.9793	0	1	0	0	0.005110363	0.0002038864	0.005394672	0.005394672	0.006139395	0.0001330637	0.002573795	0.0009516618	0.59513	0.0622018	0.128681	0.213988
20800	-307.2463	-315.6658	8.419537	0	1	1	1	0.005105525	8.257168e-05	0.009400373	0.009400373	0.007602364	0.007602364	0.0005094146	0.0005094146	0.608935	0.00284759	0.296968	0.0912499
20900	-299.18	-319.0119	19.83191	0	1	1	0	0.006801873	5.99276e-05	0.006141605	0.006141605	0.004924731	0.004924731	0.0006304131	0.0002859923	0.156302	0.0481681	0.0617346	0.733795
21000	-306.9359	-320.6805	13.7446	0	1	1	1	0.004734268	0.000512422	0.005168045	0.005168045	0.004599043	0.004599043	0.002996315	0.002996315	0.496256	0.0667343	0.314602	0.122408
21100	-304.4762	-311.8916	7.415381	0	1	1	1	0.006171881	0.0001015598	0.005553522	0.005553522	0.009782113	0.009782113	0.001975603	0.001975603	0.439976	0.322055	0.161618	0.0763508
21200	-308.2822	-314.998	6.715802	0	1	1	1	0.007597608	0.0003794064	0.004968873	0.004968873	0.009730891	0.009730891	0.001524068	0.001524068	0.300849	0.470081	0.212836	0.0162332
21300	-298.3983	-314.5443	16.14604	0	1	1	0	0.007218372	9.769382e-05	0.006450569	0.006450569	0.005594585	0.005594585	0.00266646	6.326056e-05	0.292431	0.363555	0.189473	0.154541
21400	-300.36	-312.9146	12.55466	0	1	1	0	0.00470425	0.0001784211	0.007624989	0.007624989	0.008403556	0.008403556	0.002827782	0.001515116	0.22699	0.198287	0.0598612	0.514862
21500	-300.9528	-317.1361	16.18323	0	1	0	1	0.006054469	7.554819e-05	0.006387516	0.006387516	0.005307262	0.0008003813	0.003433015	0.003433015	0.334708	0.279441	0.303898	0.0819538
21600	-305.451	-309.7402	4.289214	0	1	1	1	0.006374653	9.833123e-05	0.00765921	0.00765921	0.01103317	0.01103317	0.001172745	0.001172745	0.488232	0.3509	0.147726	0.0131418
21700	-299.9517	-314.1982	14.24649	0	1	1	0	0.004002339	0.0002948369	0.005914465	0.005914465	0.009668096	0.009668096	0.002428572	0.001455701	0.469626	0.448489	0.0742142	0.00767122
21800	-297.0833	-315.1362	18.05289	0	1	1	0	0.005229255	0.0001134238	0.007179918	0.007179918	0.00603969	0.00603969	0.001846875	2.281616e-06	0.203281	0.562703	0.173095	0.0609213
21900	-303.1741	-318.815	15.64091	0	1	1	0	0.00421236	0.0007747091	0.00785858	0.00785858	0.004917813	0.004917813	0.001740905	0.003031479	0.451252	0.0427552	0.139693	0.3663
22000	-306.4817	-316.409	9.927238	0	1	1	1	0.006442683	0.000161067	0.005912943	0.005912943	0.005942206	0.005942206	0.002913413	0.002913413	0.0535944	0.129787	0.408756	0.407862
22100	-304.1638	-315.2258	11.062	0	1	1	1	0.004636141	0.0001641009	0.006143277	0.006143277	0.008081115	0.008081115	0.001348211	0.001348211	0.18263	0.138484	0.392884	0.286002
22200	-297.8772	-317.502	19.62478	0	1	1	0	0.006596113	0.0002847871	0.006846624	0.006846624	0.004157492	0.004157492	0.001037137	0.0001048197	0.594023	0.0115854	0.27464	0.119751
22300	-305.3986	-314.1421	8.743508	0	1	1	1	0.005100912	0.000128816	0.007834788	0.007834788	0.00623421	0.00623421	0.003116179	0.003116179	0.267308	0.152446	0.476597	0.103649
22400	-298.7692	-317.1732	18.40396	0	1	1	0	0.005401717	0.0001933315	0.00711423	0.00711423	0.00425645	0.00425645	0.002310544	0.0008259607	0.265886	0.347201	0.226826	0.160087
22500	-300.2257	-319.4333	19.20753	0	1	1	0	0.006588202	0.0007612351	0.006819446	0.006819446	0.003437642	0.003437642	0.001782491	5.459635e-06	0.402867	0.141974	0.256462	0.198697
22600	-304.2007	-316.293	12.09231	0	1	1	1	0.005206352	0.0003599229	0.007429825	0.007429825	0.005432008	0.005432008	0.001037277	0.001037277	0.569013	0.118068	0.149987	0.162932
22700	-306.9302	-317.8942	10.96407	0	1	1	1	0.00307206	5.413071e-05	0.006013499	0.006013499	0.01078277	0.01078277	0.0005366429	0.0005366429	0.372973	0.0612647	0.388447	0.177316
22800	-295.1596	-318.1821	23.02254	0	1	0	0	0.005775273	0.0003144906	0.006179916	0.006179916	0.008711315	0.0005424215	0.0006739531	3.292199e-05	0.155652	0.366663	0.262666	0.215019
22900	-305.5576	-318.3223	12.76463	0	1	1	1	0.003868772	0.0004785413	0.007517062	0.007517062	0.005624231	0.005624231	0.001384614	0.001384614	0.523708	0.334145	0.0710382	0.0711088
23000	-302.676	-311.0048	8.328788	0	1	1	0	0.006428711	0.0002287072	0.006539644	0.006539644	0.01010319	0.01010319	0.001524788	0.004151095	0.233804	0.454193	0.0829341	0.229069
23100	-293.9734	-321.7641	27.79076	0	1	0	0	0.005701192	0.000119961	0.005585858	0.005585858	0.004502014	0.001123512	0.0007735953	0.0002244581	0.332687	0.139967	0.0222464	0.505099
23200	-305.769	-322.8174	17.04835	0	1	1	0	0.005991387	5.738322e-05	0.005907426	0.005907426	0.001981777	0.001981777	0.002636598	0.004721643	0.150164	0.301502	0.0218647	0.526469
23300	-307.2862	-319.4952	12.20896	0	1	1	1	0.004497137	0.0004854304	0.006466441	0.006466441	0.005169448	0.005169448	0.002744182	0.002744182	0.065633	0.244085	0.206725	0.483557
23400	-300.8086	-318.7805	17.97198	0	1	1	0	0.004902033	0.000452727	0.006571479	0.006571479	0.003972976	0.003972976	0.002349383	0.002234116	0.430386	0.0504857	0.162496	0.356632
23500	-305.3876	-314.079	8.691435	0	1	1	1	0.004240982	0.0002351055	0.006912311	0.006912311	0.009040546	0.009040546	0.002031825	0.002031825	0.134248	0.169917	0.266764	0.429071
23600	-298.6039	-314.304	15.70014	0	1	1	0	0.004891369	7.76119e-05	0.00711804	0.00711804	0.006291798	0.006291798	0.004092907	1.194922e-05	0.679366	0.0148774	0.180232	0.125525
23700	-302.6018	-311.215	8.613184	0	1	0	1	0.005538007	2.031928e-05	0.007503983	0.007503983	0.01162066	0.002475418	0.001567259	0.001567259	0.490896	0.406194	0.069064	0.0338461
23800	-304.4844	-316.6668	12.18238	0	1	1	0	0.006282862	0.0002605346	0.00430779	0.00430779	0.01032442	0.01032442	0.003398301	0.001008103	0.310045	0.1646	0.00414552	0.52121
23900	-297.536	-312.7145	15.17852	0	1	1	0	0.006592116	0.0001872353	0.00719128	0.00719128	0.007188933	0.007188933	0.001641864	0.0001416773	0.371895	0.218699	0.0691016	0.340304
24000	-304.4746	-313.984	9.509344	0	1	1	1	0.005535055	0.000153828	0.00602673	0.00602673	0.008401504	0.008401504	0.001623263	0.001623263	0.133649	0.490584	0.320853	0.0549142
24100	-304.2934	-316.6631	12.36976	0	1	1	1	0.004680854	0.0002174276	0.007048216	0.007048216	0.005764088	0.005764088	0.001510425	0.001510425	0.207436	0.195092	0.264896	0.332576
24200	-299.3456	-317.5036	18.15802	0	1	1	0	0.006980693	0.000287704	0.006622631	0.006622631	0.003956707	0.003956707	0.001664396	0.0008067187	0.355154	0.287873	0.0292508	0.327722
24300	-301.7049	-318.7168	17.01189	0	1	1	0	0.005919257	0.001030662	0.006321335	0.006321335	0.006212184	0.006212184	0.001628252	0.0002166421	0.0575673	0.263661	0.148388	0.530384
24400	-307.111	-315.0662	7.95516	0	1	1	1	0.004346276	0.0007912226	0.00681082	0.00681082	0.009295295	0.009295295	0.001865644	0.001865644	0.132066	0.177927	0.426463	0.263544
24500	-307.0735	-319.7945	12.72109	0	1	0	1	0.006351413	0.0002178529	0.005580189	0.005580189	0.003097494	0.004663169	0.005197416	0.005197416	0.444048	0.00581604	0.434232	0.115904
24600	-308.6606	-314.7781	6.117497	0	1	1	1	0.006145567	0.0005373208	0.005230929	0.005230929	0.01210254	0.01210254	0.0007114625	0.0007114625	0.397954	0.158248	0.33297	0.110828
24700	-306.4718	-318.6929	12.22114	0	1	1	1	0.004791554	0.0006221646	0.005426378	0.005426378	0.005782424	0.005782424	0.002729396	0.002729396	0.338437	0.087312	0.0908734	0.483378
24800	-302.837	-312.717	9.880009	0	1	1	0	0.005195	0.0004927969	0.0065722	0.0065722	0.008284278	0.008284278	0.001760786	0.00530481	0.44614	0.10848	0.0177385	0.427641
24900	-298.6737	-312.9168	14.24306	0	1	1	0	0.005458601	0.0001331567	0.006879011	0.006879011	0.007814058	0.007814058	0.001710789	0.001771414	0.231051	0.0886806	0.109058	0.571211
25000	-307.3236	-314.1955	6.871951	0	1	1	1	0.005440875	2.31711e-05	0.00528031	0.00528031	0.009483578	0.009483578	0.003835381	0.003835381	0.104018	0.0365016	0.762026	0.0974544
25100	-304.1509	-314.9777	10.82687	0	1	1	1	0.00388464	0.0001369412	0.006196371	0.006196371	0.008893702	0.008893702	0.001468287	0.001468287	0.370046	0.0483366	0.248485	0.333132
25200	-304.8638	-312.7916	7.92776	0	1	1	1	0.005511611	0.0003634183	0.006836792	0.006836792	0.009756545	0.009756545	0.0006650253	0.0006650253	0.63424	0.202202	0.0196327	0.143926
25300	-307.2767	-315.9439	8.667217	0	1	1	1	0.006203257	0.0006784655	0.008002223	0.008002223	0.007158935	0.007158935	0.0004392184	0.0004392184	0.677027	0.0243494	0.205194	0.0934295
25400	-303.7587	-319.2822	15.52348	0	1	1	0	0.006422221	0.001536986	0.005129949	0.005129949	0.006518974	0.006518974	0.002461179	0.0005699645	0.580566	0.134793	0.183416	0.101225
25500	-300.5854	-313.1891	12.60376	0	1	1	0	0.005559958	0.0001161133	0.005704382	0.005704382	0.008948757	0.008948757	0.001409193	0.003472468	0.336041	0.313277	0.0921429	0.258539
25600	-307.418	-323.5122	16.09421	0	1	1	1	0.006186225	0.0004309126	0.006160425	0.006160425	0.002121531	0.002121531	0.001041543	0.001041543	0.352586	0.175659	0.418117	0.0536385
25700	-298.5966	-315.746	17.14938	0	1	1	0	0.005614962	0.0004631545	0.006758452	0.006758452	0.007039496	0.007039496	0.001209697	0.0001214691	0.138331	0.227553	0.456997	0.177119
25800	-298.6109	-315.9959	17.38508	0	1	1	0	0.003560817	1.566574e-05	0.006953881	0.006953881	0.007728239	0.007728239	0.002363257	0.000377773	0.27931	0.132555	0.216912	0.371223
25900	-302.9478	-313.0717	10.12384	0	1	1	1	0.004589845	0.0001888037	0.006378082	0.006378082	0.008663832	0.008663832	0.001378588	0.001378588	0.73382	0.0398821	0.0390869	0.187211
26000	-298.7624	-313.828	15.06555	0	1	1	0	0.005138717	0.000115483	0.006463889	0.006463889	0.01020979	0.01020979	0.0006042845	0.0005104336	0.239789	0.203671	0.0444433	0.512097
26100	-308.4131	-315.5332	7.120086	0	1	1	1	0.004268201	0.0008089409	0.007624207	0.007624207	0.008839373	0.008839373	0.002304044	0.002304044	0.0830743	0.627051	0.224398	0.0654768
26200	-304.2052	-311.2615	7.05633	0	1	1	1	0.005722813	0.0002153788	0.006818355	0.006818355	0.01022019	0.01022019	0.0009241829	0.0009241829	0.657583	0.0577645	0.0313289	0.253324
26300	-302.343	-317.099	14.75603	0	1	1	0	0.003786474	0.0002401736	0.007276852	0.007276852	0.01184278	0.01184278	0.0001156129	5.332596e-05	0.201456	0.173541	0.518046	0.106957
26400	-304.2185	-316.0844	11.86591	0	1	1	1	0.0043395	0.0002611171	0.006360813	0.006360813	0.007313239	0.007313239	0.001390122	0.001390122	0.245417	0.63879	0.0850264	0.0307666
26500	-306.0262	-314.4014	8.375183	0	1	1	1	0.004571372	0.000810822	0.007604249	0.007604249	0.008489338	0.008489338	0.001263533	0.001263533	0.516619	0.0173641	0.464881	0.00113531
26600	-300.5809	-309.3752	8.794305	0	1	1	0	0.005599832	0.000175746	0.007415239	0.007415239	0.0118468	0.0118468	0.001397406	0.002131104	0.503657	0.396623	0.0111162	0.0886037
26700	-299.2341	-315.2582	16.02409	0	1	1	0	0.005713776	0.0007441619	0.007110463	0.007110463	0.006069006	0.006069006	0.002165026	0.0003959204	0.43276	0.21852	0.151952	0.196768
26800	-299.3897	-315.8242	16.43443	0	1	1	0	0.005300255	0.000723347	0.006563662	0.006563662	0.00706569	0.00706569	0.001134189	0.00104979	0.357976	0.173108	0.275025	0.19389
26900	-305.5502	-316.8435	11.29333	0	1	1	1	0.004605909	0.0007357401	0.007490616	0.007490616	0.005438593	0.005438593	0.00189824	0.00189824	0.631578	0.113988	0.0213129	0.233122
27000	-302.6047	-320.9391	18.33444	0	1	0	1	0.00525259	0.0002913633	0.005316463	0.005316463	0.003639209	0.003931792	0.001732052	0.001732052	0.430619	0.208262	0.139086	0.222032
27100	-305.5703	-317.8682	12.29797	0	1	1	0	0.007236266	0.001595163	0.005018693	0.005018693	0.009407068	0.009407068	0.00217909	4.392739e-05	0.296908	0.161141	0.294375	0.247576
27200	-300.1076	-312.0663	11.9587	0	1	1	0	0.005727838	0.0003981685	0.006104241	0.006104241	0.01146599	0.01146599	0.001867517	0.0002152688	0.161845	0.124762	0.618108	0.0952855
27300	-304.3486	-316.01	11.66145	0	1	1	1	0.004915345	2.435797e-05	0.005530271	0.005530271	0.007099315	0.007099315	0.002275586	0.002275586	0.168494	0.627294	0.128615	0.0755975
27400	-299.1926	-311.6054	12.41283	0	1	1	0	0.004197463	0.0001618033	0.007915815	0.007915815	0.01137172	0.01137172	0.001375351	0.0003568879	0.507823	0.165285	0.0172897	0.309603
27500	-297.2683	-314.5786	17.31033	0	1	1	0	0.006752208	2.312315e-05	0.007216688	0.007216688	0.005100321	0.005100321	0.001246284	0.0007268502	0.699553	0.137804	0.114136	0.0485074
27600	-296.8546	-314.4831	17.62845	0	1	1	0	0.003986471	9.748899e-05	0.007141614	0.007141614	0.008228072	0.008228072	0.001036281	0.0002953542	0.718341	0.215799	0.0358218	0.0300389
27700	-308.9616	-323.4492	14.4876	0	1	1	1	0.00330931	0.0005199508	0.004522528	0.004522528	0.007282846	0.007282846	0.001721052	0.001721052	0.417222	0.0820163	0.443324	0.0574379
